[autoresearch/mar9 ac6dfe2] exp53: per-row WD text=0.0 audio=3.0
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927631 | lrm: 1.00 | dt: 6620ms | tok/sec: 39,600 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.053249 | lrm: 1.00 | dt: 846ms | tok/sec: 309,911 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.834896 | lrm: 1.00 | dt: 846ms | tok/sec: 309,842 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.483627 | lrm: 1.00 | dt: 847ms | tok/sec: 309,630 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.186021 | lrm: 1.00 | dt: 847ms | tok/sec: 309,472 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.919161 | lrm: 1.00 | dt: 846ms | tok/sec: 309,812 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.687981 | lrm: 1.00 | dt: 847ms | tok/sec: 309,476 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.445808 | lrm: 1.00 | dt: 849ms | tok/sec: 308,887 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.224931 | lrm: 1.00 | dt: 847ms | tok/sec: 309,469 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.007673 | lrm: 1.00 | dt: 847ms | tok/sec: 309,338 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.846555 | lrm: 1.00 | dt: 849ms | tok/sec: 308,792 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.681166 | lrm: 1.00 | dt: 848ms | tok/sec: 309,157 | mfu: 8.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.539245 | lrm: 1.00 | dt: 847ms | tok/sec: 309,404 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.418631 | lrm: 1.00 | dt: 852ms | tok/sec: 307,777 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.318069 | lrm: 1.00 | dt: 850ms | tok/sec: 308,418 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.219067 | lrm: 1.00 | dt: 848ms | tok/sec: 309,067 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.129160 | lrm: 1.00 | dt: 850ms | tok/sec: 308,548 | mfu: 8.6% | epoch: 1 | remaining: 295s    
step 00151 (39.7%) | loss: 4.835703 | lrm: 0.86 | dt: 850ms | tok/sec: 308,377 | mfu: 8.6% | epoch: 1 | remaining: 180s    
step 00152 (39.9%) | loss: 4.814129 | lrm: 0.86 | dt: 851ms | tok/sec: 308,162 | mfu: 8.6% | epoch: 1 | remaining: 179s    
step 00153 (40.2%) | loss: 4.812261 | lrm: 0.85 | dt: 850ms | tok/sec: 308,464 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00154 (40.5%) | loss: 4.806206 | lrm: 0.85 | dt: 850ms | tok/sec: 308,345 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00155 (40.8%) | loss: 4.801587 | lrm: 0.85 | dt: 850ms | tok/sec: 308,356 | mfu: 8.6% | epoch: 1 | remaining: 177s    
step 00156 (41.1%) | loss: 4.801170 | lrm: 0.84 | dt: 850ms | tok/sec: 308,520 | mfu: 8.6% | epoch: 1 | remaining: 176s    
step 00157 (41.4%) | loss: 4.796622 | lrm: 0.84 | dt: 851ms | tok/sec: 308,199 | mfu: 8.6% | epoch: 1 | remaining: 175s    
step 00158 (41.6%) | loss: 4.795697 | lrm: 0.83 | dt: 850ms | tok/sec: 308,462 | mfu: 8.6% | epoch: 1 | remaining: 174s    
step 00159 (41.9%) | loss: 4.790884 | lrm: 0.83 | dt: 851ms | tok/sec: 308,116 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00160 (42.2%) | loss: 4.779683 | lrm: 0.83 | dt: 850ms | tok/sec: 308,447 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00161 (42.5%) | loss: 4.775223 | lrm: 0.82 | dt: 851ms | tok/sec: 308,222 | mfu: 8.6% | epoch: 1 | remaining: 172s    
step 00162 (42.8%) | loss: 4.771710 | lrm: 0.82 | dt: 851ms | tok/sec: 308,147 | mfu: 8.6% | epoch: 1 | remaining: 171s    
step 00163 (43.1%) | loss: 4.763221 | lrm: 0.81 | dt: 850ms | tok/sec: 308,483 | mfu: 8.6% | epoch: 1 | remaining: 170s    
step 00164 (43.3%) | loss: 4.757563 | lrm: 0.81 | dt: 850ms | tok/sec: 308,232 | mfu: 8.6% | epoch: 1 | remaining: 169s    
step 00165 (43.6%) | loss: 4.750398 | lrm: 0.81 | dt: 850ms | tok/sec: 308,397 | mfu: 8.6% | epoch: 1 | remaining: 168s    
step 00166 (43.9%) | loss: 4.742504 | lrm: 0.80 | dt: 850ms | tok/sec: 308,445 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00167 (44.2%) | loss: 4.739916 | lrm: 0.80 | dt: 851ms | tok/sec: 308,027 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00168 (44.5%) | loss: 4.730941 | lrm: 0.79 | dt: 850ms | tok/sec: 308,353 | mfu: 8.6% | epoch: 1 | remaining: 166s    
step 00169 (44.8%) | loss: 4.724052 | lrm: 0.79 | dt: 850ms | tok/sec: 308,400 | mfu: 8.6% | epoch: 1 | remaining: 165s    
step 00170 (45.0%) | loss: 4.715110 | lrm: 0.79 | dt: 850ms | tok/sec: 308,309 | mfu: 8.6% | epoch: 1 | remaining: 164s    
step 00171 (45.3%) | loss: 4.710446 | lrm: 0.78 | dt: 850ms | tok/sec: 308,419 | mfu: 8.6% | epoch: 1 | remaining: 163s    
step 00172 (45.6%) | loss: 4.696956 | lrm: 0.78 | dt: 850ms | tok/sec: 308,328 | mfu: 8.6% | epoch: 1 | remaining: 162s    
step 00173 (45.9%) | loss: 4.706883 | lrm: 0.77 | dt: 850ms | tok/sec: 308,335 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00174 (46.2%) | loss: 4.692329 | lrm: 0.77 | dt: 851ms | tok/sec: 308,184 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00175 (46.5%) | loss: 4.670683 | lrm: 0.76 | dt: 852ms | tok/sec: 307,560 | mfu: 8.6% | epoch: 1 | remaining: 160s    
step 00176 (46.7%) | loss: 4.675739 | lrm: 0.76 | dt: 850ms | tok/sec: 308,256 | mfu: 8.6% | epoch: 1 | remaining: 159s    
step 00177 (47.0%) | loss: 4.662535 | lrm: 0.76 | dt: 850ms | tok/sec: 308,473 | mfu: 8.6% | epoch: 1 | remaining: 158s    
step 00178 (47.3%) | loss: 4.655897 | lrm: 0.75 | dt: 851ms | tok/sec: 308,213 | mfu: 8.6% | epoch: 1 | remaining: 157s    
step 00179 (47.6%) | loss: 4.645559 | lrm: 0.75 | dt: 850ms | tok/sec: 308,342 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00180 (47.9%) | loss: 4.655396 | lrm: 0.74 | dt: 850ms | tok/sec: 308,435 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00181 (48.2%) | loss: 4.657141 | lrm: 0.74 | dt: 850ms | tok/sec: 308,254 | mfu: 8.6% | epoch: 1 | remaining: 155s    
step 00182 (48.4%) | loss: 4.658645 | lrm: 0.74 | dt: 850ms | tok/sec: 308,442 | mfu: 8.6% | epoch: 1 | remaining: 154s    
step 00183 (48.7%) | loss: 4.655607 | lrm: 0.73 | dt: 850ms | tok/sec: 308,339 | mfu: 8.6% | epoch: 1 | remaining: 153s    
step 00184 (49.0%) | loss: 4.652161 | lrm: 0.73 | dt: 850ms | tok/sec: 308,330 | mfu: 8.6% | epoch: 1 | remaining: 152s    
step 00185 (49.3%) | loss: 4.646736 | lrm: 0.72 | dt: 850ms | tok/sec: 308,289 | mfu: 8.6% | epoch: 1 | remaining: 151s    
step 00186 (49.6%) | loss: 4.626327 | lrm: 0.72 | dt: 850ms | tok/sec: 308,298 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00187 (49.9%) | loss: 4.604225 | lrm: 0.72 | dt: 850ms | tok/sec: 308,411 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00188 (50.1%) | loss: 4.605184 | lrm: 0.71 | dt: 850ms | tok/sec: 308,262 | mfu: 8.6% | epoch: 1 | remaining: 149s    
step 00189 (50.4%) | loss: 4.591615 | lrm: 0.71 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 148s    
step 00190 (50.7%) | loss: 4.608981 | lrm: 0.70 | dt: 854ms | tok/sec: 306,815 | mfu: 8.6% | epoch: 1 | remaining: 147s    
step 00191 (51.0%) | loss: 4.606297 | lrm: 0.70 | dt: 851ms | tok/sec: 307,998 | mfu: 8.6% | epoch: 1 | remaining: 146s    
step 00192 (51.3%) | loss: 4.594829 | lrm: 0.70 | dt: 850ms | tok/sec: 308,352 | mfu: 8.6% | epoch: 1 | remaining: 145s    
step 00193 (51.6%) | loss: 4.589135 | lrm: 0.69 | dt: 850ms | tok/sec: 308,440 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00194 (51.8%) | loss: 4.586150 | lrm: 0.69 | dt: 851ms | tok/sec: 307,960 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00195 (52.1%) | loss: 4.589852 | lrm: 0.68 | dt: 850ms | tok/sec: 308,469 | mfu: 8.6% | epoch: 1 | remaining: 143s    
step 00196 (52.4%) | loss: 4.579496 | lrm: 0.68 | dt: 850ms | tok/sec: 308,493 | mfu: 8.6% | epoch: 1 | remaining: 142s    
step 00197 (52.7%) | loss: 4.586932 | lrm: 0.68 | dt: 852ms | tok/sec: 307,800 | mfu: 8.6% | epoch: 1 | remaining: 141s    
step 00198 (53.0%) | loss: 4.579776 | lrm: 0.67 | dt: 850ms | tok/sec: 308,247 | mfu: 8.6% | epoch: 1 | remaining: 140s    
step 00199 (53.3%) | loss: 4.565718 | lrm: 0.67 | dt: 851ms | tok/sec: 308,207 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00200 (53.5%) | loss: 4.573754 | lrm: 0.66 | dt: 851ms | tok/sec: 308,185 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00201 (53.8%) | loss: 4.567813 | lrm: 0.66 | dt: 850ms | tok/sec: 308,321 | mfu: 8.6% | epoch: 1 | remaining: 138s    
step 00202 (54.1%) | loss: 4.560183 | lrm: 0.66 | dt: 850ms | tok/sec: 308,336 | mfu: 8.6% | epoch: 1 | remaining: 137s    
step 00203 (54.4%) | loss: 4.554032 | lrm: 0.65 | dt: 851ms | tok/sec: 308,177 | mfu: 8.6% | epoch: 1 | remaining: 136s    
step 00204 (54.7%) | loss: 4.541431 | lrm: 0.65 | dt: 858ms | tok/sec: 305,422 | mfu: 8.5% | epoch: 1 | remaining: 135s    
step 00205 (55.0%) | loss: 4.533619 | lrm: 0.64 | dt: 850ms | tok/sec: 308,307 | mfu: 8.6% | epoch: 1 | remaining: 134s    
step 00206 (55.3%) | loss: 4.550021 | lrm: 0.64 | dt: 850ms | tok/sec: 308,261 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00207 (55.5%) | loss: 4.633888 | lrm: 0.64 | dt: 850ms | tok/sec: 308,404 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00208 (55.8%) | loss: 4.638533 | lrm: 0.63 | dt: 851ms | tok/sec: 308,203 | mfu: 8.6% | epoch: 1 | remaining: 132s    
step 00209 (56.1%) | loss: 4.635991 | lrm: 0.63 | dt: 850ms | tok/sec: 308,445 | mfu: 8.6% | epoch: 1 | remaining: 131s    
step 00210 (56.4%) | loss: 4.627475 | lrm: 0.62 | dt: 850ms | tok/sec: 308,303 | mfu: 8.6% | epoch: 1 | remaining: 130s    
step 00211 (56.7%) | loss: 4.610003 | lrm: 0.62 | dt: 852ms | tok/sec: 307,756 | mfu: 8.6% | epoch: 1 | remaining: 129s    
step 00212 (57.0%) | loss: 4.607646 | lrm: 0.61 | dt: 850ms | tok/sec: 308,383 | mfu: 8.6% | epoch: 1 | remaining: 128s    
step 00213 (57.2%) | loss: 4.596978 | lrm: 0.61 | dt: 850ms | tok/sec: 308,325 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00214 (57.5%) | loss: 4.593028 | lrm: 0.61 | dt: 850ms | tok/sec: 308,384 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00215 (57.8%) | loss: 4.578013 | lrm: 0.60 | dt: 851ms | tok/sec: 308,120 | mfu: 8.6% | epoch: 1 | remaining: 126s    
step 00216 (58.1%) | loss: 4.579525 | lrm: 0.60 | dt: 851ms | tok/sec: 308,192 | mfu: 8.6% | epoch: 1 | remaining: 125s    
step 00217 (58.4%) | loss: 4.579644 | lrm: 0.59 | dt: 851ms | tok/sec: 308,044 | mfu: 8.6% | epoch: 1 | remaining: 124s    
step 00218 (58.7%) | loss: 4.569714 | lrm: 0.59 | dt: 851ms | tok/sec: 308,166 | mfu: 8.6% | epoch: 1 | remaining: 123s    
step 00219 (58.9%) | loss: 4.570734 | lrm: 0.59 | dt: 852ms | tok/sec: 307,569 | mfu: 8.6% | epoch: 1 | remaining: 122s    
step 00220 (59.2%) | loss: 4.559820 | lrm: 0.58 | dt: 850ms | tok/sec: 308,228 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00221 (59.5%) | loss: 4.554243 | lrm: 0.58 | dt: 851ms | tok/sec: 308,217 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00222 (59.8%) | loss: 4.552085 | lrm: 0.57 | dt: 851ms | tok/sec: 308,205 | mfu: 8.6% | epoch: 1 | remaining: 120s    
step 00223 (60.1%) | loss: 4.549830 | lrm: 0.57 | dt: 851ms | tok/sec: 308,176 | mfu: 8.6% | epoch: 1 | remaining: 119s    
step 00224 (60.4%) | loss: 4.531909 | lrm: 0.57 | dt: 850ms | tok/sec: 308,288 | mfu: 8.6% | epoch: 1 | remaining: 118s    
step 00225 (60.6%) | loss: 4.518083 | lrm: 0.56 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 117s    
step 00226 (60.9%) | loss: 4.520604 | lrm: 0.56 | dt: 851ms | tok/sec: 308,209 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00227 (61.2%) | loss: 4.518261 | lrm: 0.55 | dt: 851ms | tok/sec: 308,207 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00228 (61.5%) | loss: 4.511762 | lrm: 0.55 | dt: 851ms | tok/sec: 307,867 | mfu: 8.6% | epoch: 1 | remaining: 115s    
step 00229 (61.8%) | loss: 4.524929 | lrm: 0.55 | dt: 850ms | tok/sec: 308,388 | mfu: 8.6% | epoch: 1 | remaining: 114s    
step 00230 (62.1%) | loss: 4.512708 | lrm: 0.54 | dt: 851ms | tok/sec: 308,040 | mfu: 8.6% | epoch: 1 | remaining: 113s    
step 00231 (62.3%) | loss: 4.517292 | lrm: 0.54 | dt: 851ms | tok/sec: 308,201 | mfu: 8.6% | epoch: 1 | remaining: 112s    
step 00232 (62.6%) | loss: 4.511737 | lrm: 0.53 | dt: 851ms | tok/sec: 308,147 | mfu: 8.6% | epoch: 1 | remaining: 111s    
step 00233 (62.9%) | loss: 4.507522 | lrm: 0.53 | dt: 850ms | tok/sec: 308,366 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00234 (63.2%) | loss: 4.510038 | lrm: 0.53 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00235 (63.5%) | loss: 4.506404 | lrm: 0.52 | dt: 850ms | tok/sec: 308,251 | mfu: 8.6% | epoch: 1 | remaining: 109s    
step 00236 (63.8%) | loss: 4.505531 | lrm: 0.52 | dt: 850ms | tok/sec: 308,346 | mfu: 8.6% | epoch: 1 | remaining: 108s    
step 00237 (64.0%) | loss: 4.496293 | lrm: 0.51 | dt: 850ms | tok/sec: 308,312 | mfu: 8.6% | epoch: 1 | remaining: 107s    
step 00238 (64.3%) | loss: 4.493835 | lrm: 0.51 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 106s    
step 00239 (64.6%) | loss: 4.483848 | lrm: 0.51 | dt: 850ms | tok/sec: 308,372 | mfu: 8.6% | epoch: 1 | remaining: 105s    
step 00240 (64.9%) | loss: 4.464404 | lrm: 0.50 | dt: 850ms | tok/sec: 308,250 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00241 (65.2%) | loss: 4.463220 | lrm: 0.50 | dt: 851ms | tok/sec: 308,020 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00242 (65.5%) | loss: 4.458899 | lrm: 0.49 | dt: 850ms | tok/sec: 308,349 | mfu: 8.6% | epoch: 1 | remaining: 103s    
step 00243 (65.7%) | loss: 4.454077 | lrm: 0.49 | dt: 850ms | tok/sec: 308,316 | mfu: 8.6% | epoch: 1 | remaining: 102s    
step 00244 (66.0%) | loss: 4.443292 | lrm: 0.49 | dt: 851ms | tok/sec: 308,187 | mfu: 8.6% | epoch: 1 | remaining: 101s    
step 00245 (66.3%) | loss: 4.442557 | lrm: 0.48 | dt: 850ms | tok/sec: 308,323 | mfu: 8.6% | epoch: 1 | remaining: 100s    
step 00246 (66.6%) | loss: 4.438771 | lrm: 0.48 | dt: 850ms | tok/sec: 308,480 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00247 (66.9%) | loss: 4.426576 | lrm: 0.47 | dt: 852ms | tok/sec: 307,797 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00248 (67.2%) | loss: 4.432216 | lrm: 0.47 | dt: 850ms | tok/sec: 308,501 | mfu: 8.6% | epoch: 1 | remaining: 98s    
step 00249 (67.4%) | loss: 4.434244 | lrm: 0.47 | dt: 850ms | tok/sec: 308,500 | mfu: 8.6% | epoch: 1 | remaining: 97s    
step 00250 (67.7%) | loss: 4.433820 | lrm: 0.46 | dt: 849ms | tok/sec: 308,598 | mfu: 8.6% | epoch: 1 | remaining: 96s    
step 00251 (68.0%) | loss: 4.424188 | lrm: 0.46 | dt: 850ms | tok/sec: 308,549 | mfu: 8.6% | epoch: 1 | remaining: 95s    
step 00252 (68.3%) | loss: 4.426066 | lrm: 0.45 | dt: 850ms | tok/sec: 308,484 | mfu: 8.6% | epoch: 1 | remaining: 94s    
step 00253 (68.6%) | loss: 4.419723 | lrm: 0.45 | dt: 850ms | tok/sec: 308,351 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00254 (68.9%) | loss: 4.414671 | lrm: 0.44 | dt: 850ms | tok/sec: 308,470 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00255 (69.1%) | loss: 4.411947 | lrm: 0.44 | dt: 851ms | tok/sec: 308,022 | mfu: 8.6% | epoch: 1 | remaining: 92s    
step 00256 (69.4%) | loss: 4.398286 | lrm: 0.44 | dt: 850ms | tok/sec: 308,450 | mfu: 8.6% | epoch: 1 | remaining: 91s    
step 00257 (69.7%) | loss: 4.393750 | lrm: 0.43 | dt: 850ms | tok/sec: 308,470 | mfu: 8.6% | epoch: 1 | remaining: 90s    
step 00258 (70.0%) | loss: 4.391480 | lrm: 0.43 | dt: 850ms | tok/sec: 308,376 | mfu: 8.6% | epoch: 1 | remaining: 89s    
step 00259 (70.3%) | loss: 4.397303 | lrm: 0.42 | dt: 850ms | tok/sec: 308,469 | mfu: 8.6% | epoch: 1 | remaining: 88s    
step 00260 (70.6%) | loss: 4.382115 | lrm: 0.42 | dt: 850ms | tok/sec: 308,435 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00261 (70.8%) | loss: 4.377718 | lrm: 0.42 | dt: 850ms | tok/sec: 308,389 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00262 (71.1%) | loss: 4.377455 | lrm: 0.41 | dt: 850ms | tok/sec: 308,442 | mfu: 8.6% | epoch: 1 | remaining: 86s    
step 00263 (71.4%) | loss: 4.374899 | lrm: 0.41 | dt: 850ms | tok/sec: 308,310 | mfu: 8.6% | epoch: 1 | remaining: 85s    
step 00264 (71.7%) | loss: 4.365670 | lrm: 0.40 | dt: 850ms | tok/sec: 308,399 | mfu: 8.6% | epoch: 1 | remaining: 84s    
step 00265 (72.0%) | loss: 4.358291 | lrm: 0.40 | dt: 850ms | tok/sec: 308,394 | mfu: 8.6% | epoch: 1 | remaining: 83s    
step 00266 (72.3%) | loss: 4.352154 | lrm: 0.40 | dt: 851ms | tok/sec: 308,154 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00267 (72.5%) | loss: 4.341609 | lrm: 0.39 | dt: 850ms | tok/sec: 308,484 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00268 (72.8%) | loss: 4.347558 | lrm: 0.39 | dt: 850ms | tok/sec: 308,469 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00269 (73.1%) | loss: 4.350787 | lrm: 0.38 | dt: 850ms | tok/sec: 308,412 | mfu: 8.6% | epoch: 1 | remaining: 80s    
step 00270 (73.4%) | loss: 4.343303 | lrm: 0.38 | dt: 850ms | tok/sec: 308,511 | mfu: 8.6% | epoch: 1 | remaining: 79s    
step 00271 (73.7%) | loss: 4.328284 | lrm: 0.38 | dt: 849ms | tok/sec: 308,610 | mfu: 8.6% | epoch: 1 | remaining: 78s    
step 00272 (74.0%) | loss: 4.319455 | lrm: 0.37 | dt: 850ms | tok/sec: 308,273 | mfu: 8.6% | epoch: 1 | remaining: 77s    
step 00273 (74.2%) | loss: 4.311761 | lrm: 0.37 | dt: 850ms | tok/sec: 308,443 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00274 (74.5%) | loss: 4.292896 | lrm: 0.36 | dt: 851ms | tok/sec: 308,216 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00275 (74.8%) | loss: 4.285143 | lrm: 0.36 | dt: 850ms | tok/sec: 308,285 | mfu: 8.6% | epoch: 1 | remaining: 75s    
step 00276 (75.1%) | loss: 4.286608 | lrm: 0.36 | dt: 850ms | tok/sec: 308,336 | mfu: 8.6% | epoch: 1 | remaining: 74s    
step 00277 (75.4%) | loss: 4.290291 | lrm: 0.35 | dt: 851ms | tok/sec: 308,133 | mfu: 8.6% | epoch: 1 | remaining: 73s    
step 00278 (75.7%) | loss: 4.286336 | lrm: 0.35 | dt: 850ms | tok/sec: 308,392 | mfu: 8.6% | epoch: 1 | remaining: 72s    
step 00279 (75.9%) | loss: 4.270604 | lrm: 0.34 | dt: 850ms | tok/sec: 308,478 | mfu: 8.6% | epoch: 1 | remaining: 71s    
step 00280 (76.2%) | loss: 4.258128 | lrm: 0.34 | dt: 850ms | tok/sec: 308,310 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00281 (76.5%) | loss: 4.246293 | lrm: 0.34 | dt: 851ms | tok/sec: 307,906 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00282 (76.8%) | loss: 4.242404 | lrm: 0.33 | dt: 850ms | tok/sec: 308,350 | mfu: 8.6% | epoch: 1 | remaining: 69s    
step 00283 (77.1%) | loss: 4.243185 | lrm: 0.33 | dt: 850ms | tok/sec: 308,309 | mfu: 8.6% | epoch: 1 | remaining: 68s    
step 00284 (77.4%) | loss: 4.246028 | lrm: 0.32 | dt: 851ms | tok/sec: 308,086 | mfu: 8.6% | epoch: 1 | remaining: 67s    
step 00285 (77.6%) | loss: 4.253173 | lrm: 0.32 | dt: 850ms | tok/sec: 308,313 | mfu: 8.6% | epoch: 1 | remaining: 66s    
step 00286 (77.9%) | loss: 4.256138 | lrm: 0.32 | dt: 850ms | tok/sec: 308,506 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00287 (78.2%) | loss: 4.260673 | lrm: 0.31 | dt: 850ms | tok/sec: 308,254 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00288 (78.5%) | loss: 4.261035 | lrm: 0.31 | dt: 920ms | tok/sec: 284,998 | mfu: 8.0% | epoch: 1 | remaining: 64s    
step 00289 (78.8%) | loss: 4.254245 | lrm: 0.30 | dt: 850ms | tok/sec: 308,490 | mfu: 8.6% | epoch: 1 | remaining: 63s    
step 00290 (79.1%) | loss: 4.256774 | lrm: 0.30 | dt: 850ms | tok/sec: 308,453 | mfu: 8.6% | epoch: 1 | remaining: 62s    
step 00291 (79.4%) | loss: 4.251350 | lrm: 0.29 | dt: 851ms | tok/sec: 308,208 | mfu: 8.6% | epoch: 1 | remaining: 61s    
step 00292 (79.7%) | loss: 4.236013 | lrm: 0.29 | dt: 850ms | tok/sec: 308,302 | mfu: 8.6% | epoch: 1 | remaining: 60s    
step 00293 (79.9%) | loss: 4.237260 | lrm: 0.29 | dt: 850ms | tok/sec: 308,424 | mfu: 8.6% | epoch: 1 | remaining: 59s    
step 00294 (80.2%) | loss: 4.226120 | lrm: 0.28 | dt: 850ms | tok/sec: 308,326 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00295 (80.5%) | loss: 4.231510 | lrm: 0.28 | dt: 851ms | tok/sec: 308,172 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00296 (80.8%) | loss: 4.233282 | lrm: 0.27 | dt: 850ms | tok/sec: 308,351 | mfu: 8.6% | epoch: 1 | remaining: 57s    
step 00297 (81.1%) | loss: 4.234810 | lrm: 0.27 | dt: 851ms | tok/sec: 308,219 | mfu: 8.6% | epoch: 1 | remaining: 56s    
step 00298 (81.4%) | loss: 4.231812 | lrm: 0.27 | dt: 851ms | tok/sec: 308,082 | mfu: 8.6% | epoch: 1 | remaining: 55s    
step 00299 (81.6%) | loss: 4.225586 | lrm: 0.26 | dt: 851ms | tok/sec: 308,181 | mfu: 8.6% | epoch: 1 | remaining: 54s    
step 00300 (81.9%) | loss: 4.226445 | lrm: 0.26 | dt: 850ms | tok/sec: 308,397 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00301 (82.2%) | loss: 4.224420 | lrm: 0.25 | dt: 851ms | tok/sec: 308,203 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00302 (82.5%) | loss: 4.212047 | lrm: 0.25 | dt: 851ms | tok/sec: 308,013 | mfu: 8.6% | epoch: 1 | remaining: 52s    
step 00303 (82.8%) | loss: 4.209363 | lrm: 0.25 | dt: 850ms | tok/sec: 308,359 | mfu: 8.6% | epoch: 1 | remaining: 51s    
step 00304 (83.1%) | loss: 4.205826 | lrm: 0.24 | dt: 851ms | tok/sec: 308,146 | mfu: 8.6% | epoch: 1 | remaining: 50s    
step 00305 (83.3%) | loss: 4.198506 | lrm: 0.24 | dt: 851ms | tok/sec: 308,221 | mfu: 8.6% | epoch: 1 | remaining: 49s    
