[autoresearch/mar9 fbc686a] exp55: per-row WD text=0.0 audio=3.5
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=3.5
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927800 | lrm: 1.00 | dt: 6178ms | tok/sec: 42,430 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.053505 | lrm: 1.00 | dt: 846ms | tok/sec: 309,803 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.831732 | lrm: 1.00 | dt: 847ms | tok/sec: 309,522 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.489909 | lrm: 1.00 | dt: 847ms | tok/sec: 309,653 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.190486 | lrm: 1.00 | dt: 848ms | tok/sec: 309,094 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.922647 | lrm: 1.00 | dt: 847ms | tok/sec: 309,628 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.687117 | lrm: 1.00 | dt: 847ms | tok/sec: 309,583 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.438098 | lrm: 1.00 | dt: 848ms | tok/sec: 309,065 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.214155 | lrm: 1.00 | dt: 848ms | tok/sec: 309,298 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.997051 | lrm: 1.00 | dt: 847ms | tok/sec: 309,476 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.835613 | lrm: 1.00 | dt: 849ms | tok/sec: 308,803 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.666475 | lrm: 1.00 | dt: 848ms | tok/sec: 309,165 | mfu: 8.6% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.527849 | lrm: 1.00 | dt: 848ms | tok/sec: 309,163 | mfu: 8.6% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.403977 | lrm: 1.00 | dt: 849ms | tok/sec: 308,635 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.306730 | lrm: 1.00 | dt: 849ms | tok/sec: 308,705 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.210996 | lrm: 1.00 | dt: 850ms | tok/sec: 308,562 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.123243 | lrm: 1.00 | dt: 848ms | tok/sec: 309,064 | mfu: 8.6% | epoch: 1 | remaining: 295s    
step 00151 (39.7%) | loss: 5.093168 | lrm: 0.86 | dt: 849ms | tok/sec: 308,667 | mfu: 8.6% | epoch: 1 | remaining: 180s    
step 00152 (39.9%) | loss: 5.075490 | lrm: 0.86 | dt: 851ms | tok/sec: 308,117 | mfu: 8.6% | epoch: 1 | remaining: 179s    
step 00153 (40.2%) | loss: 5.070571 | lrm: 0.85 | dt: 850ms | tok/sec: 308,502 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00154 (40.5%) | loss: 5.063230 | lrm: 0.85 | dt: 850ms | tok/sec: 308,532 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00155 (40.8%) | loss: 5.064653 | lrm: 0.85 | dt: 850ms | tok/sec: 308,572 | mfu: 8.6% | epoch: 1 | remaining: 177s    
step 00156 (41.1%) | loss: 5.072967 | lrm: 0.84 | dt: 850ms | tok/sec: 308,276 | mfu: 8.6% | epoch: 1 | remaining: 176s    
step 00157 (41.4%) | loss: 5.070085 | lrm: 0.84 | dt: 850ms | tok/sec: 308,443 | mfu: 8.6% | epoch: 1 | remaining: 175s    
step 00158 (41.6%) | loss: 5.066980 | lrm: 0.83 | dt: 850ms | tok/sec: 308,459 | mfu: 8.6% | epoch: 1 | remaining: 174s    
step 00159 (41.9%) | loss: 5.056004 | lrm: 0.83 | dt: 850ms | tok/sec: 308,582 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00160 (42.2%) | loss: 5.039065 | lrm: 0.83 | dt: 851ms | tok/sec: 308,109 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00161 (42.5%) | loss: 5.031830 | lrm: 0.82 | dt: 850ms | tok/sec: 308,446 | mfu: 8.6% | epoch: 1 | remaining: 172s    
step 00162 (42.8%) | loss: 5.021767 | lrm: 0.82 | dt: 851ms | tok/sec: 308,056 | mfu: 8.6% | epoch: 1 | remaining: 171s    
step 00163 (43.1%) | loss: 5.011882 | lrm: 0.81 | dt: 850ms | tok/sec: 308,547 | mfu: 8.6% | epoch: 1 | remaining: 170s    
step 00164 (43.3%) | loss: 5.004713 | lrm: 0.81 | dt: 850ms | tok/sec: 308,342 | mfu: 8.6% | epoch: 1 | remaining: 169s    
step 00165 (43.6%) | loss: 4.991789 | lrm: 0.81 | dt: 850ms | tok/sec: 308,368 | mfu: 8.6% | epoch: 1 | remaining: 168s    
step 00166 (43.9%) | loss: 4.977629 | lrm: 0.80 | dt: 851ms | tok/sec: 308,198 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00167 (44.2%) | loss: 4.970457 | lrm: 0.80 | dt: 850ms | tok/sec: 308,466 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00168 (44.5%) | loss: 4.959307 | lrm: 0.79 | dt: 850ms | tok/sec: 308,443 | mfu: 8.6% | epoch: 1 | remaining: 166s    
step 00169 (44.8%) | loss: 4.947646 | lrm: 0.79 | dt: 850ms | tok/sec: 308,448 | mfu: 8.6% | epoch: 1 | remaining: 165s    
step 00170 (45.0%) | loss: 4.944326 | lrm: 0.79 | dt: 850ms | tok/sec: 308,388 | mfu: 8.6% | epoch: 1 | remaining: 164s    
step 00171 (45.3%) | loss: 4.947173 | lrm: 0.78 | dt: 849ms | tok/sec: 308,604 | mfu: 8.6% | epoch: 1 | remaining: 163s    
step 00172 (45.6%) | loss: 4.940591 | lrm: 0.78 | dt: 850ms | tok/sec: 308,421 | mfu: 8.6% | epoch: 1 | remaining: 162s    
step 00173 (45.9%) | loss: 4.946494 | lrm: 0.77 | dt: 851ms | tok/sec: 308,048 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00174 (46.2%) | loss: 4.929580 | lrm: 0.77 | dt: 850ms | tok/sec: 308,348 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00175 (46.5%) | loss: 4.903250 | lrm: 0.76 | dt: 851ms | tok/sec: 307,873 | mfu: 8.6% | epoch: 1 | remaining: 160s    
step 00176 (46.7%) | loss: 4.907744 | lrm: 0.76 | dt: 851ms | tok/sec: 308,081 | mfu: 8.6% | epoch: 1 | remaining: 159s    
step 00177 (47.0%) | loss: 4.888761 | lrm: 0.76 | dt: 851ms | tok/sec: 308,136 | mfu: 8.6% | epoch: 1 | remaining: 158s    
step 00178 (47.3%) | loss: 4.880912 | lrm: 0.75 | dt: 851ms | tok/sec: 307,934 | mfu: 8.6% | epoch: 1 | remaining: 157s    
step 00179 (47.6%) | loss: 4.870579 | lrm: 0.75 | dt: 850ms | tok/sec: 308,513 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00180 (47.9%) | loss: 4.879552 | lrm: 0.74 | dt: 850ms | tok/sec: 308,441 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00181 (48.2%) | loss: 4.884534 | lrm: 0.74 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 155s    
step 00182 (48.4%) | loss: 4.880777 | lrm: 0.74 | dt: 850ms | tok/sec: 308,524 | mfu: 8.6% | epoch: 1 | remaining: 154s    
step 00183 (48.7%) | loss: 4.880343 | lrm: 0.73 | dt: 850ms | tok/sec: 308,450 | mfu: 8.6% | epoch: 1 | remaining: 153s    
step 00184 (49.0%) | loss: 4.873560 | lrm: 0.73 | dt: 851ms | tok/sec: 308,144 | mfu: 8.6% | epoch: 1 | remaining: 152s    
step 00185 (49.3%) | loss: 4.867378 | lrm: 0.72 | dt: 850ms | tok/sec: 308,543 | mfu: 8.6% | epoch: 1 | remaining: 151s    
step 00186 (49.6%) | loss: 4.850904 | lrm: 0.72 | dt: 850ms | tok/sec: 308,302 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00187 (49.9%) | loss: 4.842383 | lrm: 0.72 | dt: 850ms | tok/sec: 308,517 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00188 (50.1%) | loss: 4.879416 | lrm: 0.71 | dt: 850ms | tok/sec: 308,533 | mfu: 8.6% | epoch: 1 | remaining: 149s    
step 00189 (50.4%) | loss: 4.864529 | lrm: 0.71 | dt: 850ms | tok/sec: 308,516 | mfu: 8.6% | epoch: 1 | remaining: 148s    
step 00190 (50.7%) | loss: 4.878092 | lrm: 0.70 | dt: 850ms | tok/sec: 308,330 | mfu: 8.6% | epoch: 1 | remaining: 147s    
step 00191 (51.0%) | loss: 4.879046 | lrm: 0.70 | dt: 850ms | tok/sec: 308,421 | mfu: 8.6% | epoch: 1 | remaining: 146s    
step 00192 (51.3%) | loss: 4.869579 | lrm: 0.70 | dt: 850ms | tok/sec: 308,314 | mfu: 8.6% | epoch: 1 | remaining: 145s    
step 00193 (51.6%) | loss: 4.863834 | lrm: 0.69 | dt: 850ms | tok/sec: 308,397 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00194 (51.8%) | loss: 4.859427 | lrm: 0.69 | dt: 852ms | tok/sec: 307,804 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00195 (52.1%) | loss: 4.873904 | lrm: 0.68 | dt: 851ms | tok/sec: 308,024 | mfu: 8.6% | epoch: 1 | remaining: 143s    
step 00196 (52.4%) | loss: 4.857527 | lrm: 0.68 | dt: 851ms | tok/sec: 308,182 | mfu: 8.6% | epoch: 1 | remaining: 142s    
step 00197 (52.7%) | loss: 4.858075 | lrm: 0.68 | dt: 850ms | tok/sec: 308,246 | mfu: 8.6% | epoch: 1 | remaining: 141s    
step 00198 (53.0%) | loss: 4.845502 | lrm: 0.67 | dt: 850ms | tok/sec: 308,420 | mfu: 8.6% | epoch: 1 | remaining: 140s    
step 00199 (53.3%) | loss: 4.827199 | lrm: 0.67 | dt: 850ms | tok/sec: 308,543 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00200 (53.5%) | loss: 4.834511 | lrm: 0.66 | dt: 850ms | tok/sec: 308,395 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00201 (53.8%) | loss: 4.826878 | lrm: 0.66 | dt: 850ms | tok/sec: 308,246 | mfu: 8.6% | epoch: 1 | remaining: 138s    
step 00202 (54.1%) | loss: 4.817711 | lrm: 0.66 | dt: 850ms | tok/sec: 308,380 | mfu: 8.6% | epoch: 1 | remaining: 137s    
step 00203 (54.4%) | loss: 4.809177 | lrm: 0.65 | dt: 851ms | tok/sec: 308,063 | mfu: 8.6% | epoch: 1 | remaining: 136s    
step 00204 (54.7%) | loss: 4.797486 | lrm: 0.65 | dt: 851ms | tok/sec: 307,897 | mfu: 8.6% | epoch: 1 | remaining: 135s    
step 00205 (55.0%) | loss: 4.792079 | lrm: 0.64 | dt: 850ms | tok/sec: 308,311 | mfu: 8.6% | epoch: 1 | remaining: 134s    
step 00206 (55.2%) | loss: 4.802302 | lrm: 0.64 | dt: 851ms | tok/sec: 308,096 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00207 (55.5%) | loss: 4.811008 | lrm: 0.64 | dt: 850ms | tok/sec: 308,396 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00208 (55.8%) | loss: 4.801903 | lrm: 0.63 | dt: 851ms | tok/sec: 308,070 | mfu: 8.6% | epoch: 1 | remaining: 132s    
step 00209 (56.1%) | loss: 4.793943 | lrm: 0.63 | dt: 850ms | tok/sec: 308,390 | mfu: 8.6% | epoch: 1 | remaining: 131s    
step 00210 (56.4%) | loss: 4.784499 | lrm: 0.62 | dt: 850ms | tok/sec: 308,524 | mfu: 8.6% | epoch: 1 | remaining: 130s    
step 00211 (56.7%) | loss: 4.771465 | lrm: 0.62 | dt: 851ms | tok/sec: 307,924 | mfu: 8.6% | epoch: 1 | remaining: 129s    
step 00212 (56.9%) | loss: 4.769392 | lrm: 0.62 | dt: 851ms | tok/sec: 307,989 | mfu: 8.6% | epoch: 1 | remaining: 128s    
step 00213 (57.2%) | loss: 4.762701 | lrm: 0.61 | dt: 850ms | tok/sec: 308,471 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00214 (57.5%) | loss: 4.761630 | lrm: 0.61 | dt: 850ms | tok/sec: 308,339 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00215 (57.8%) | loss: 4.753739 | lrm: 0.60 | dt: 850ms | tok/sec: 308,435 | mfu: 8.6% | epoch: 1 | remaining: 126s    
step 00216 (58.1%) | loss: 4.753178 | lrm: 0.60 | dt: 850ms | tok/sec: 308,441 | mfu: 8.6% | epoch: 1 | remaining: 125s    
step 00217 (58.4%) | loss: 4.747926 | lrm: 0.59 | dt: 850ms | tok/sec: 308,520 | mfu: 8.6% | epoch: 1 | remaining: 124s    
step 00218 (58.6%) | loss: 4.735002 | lrm: 0.59 | dt: 850ms | tok/sec: 308,548 | mfu: 8.6% | epoch: 1 | remaining: 123s    
step 00219 (58.9%) | loss: 4.732002 | lrm: 0.59 | dt: 852ms | tok/sec: 307,721 | mfu: 8.6% | epoch: 1 | remaining: 122s    
step 00220 (59.2%) | loss: 4.721052 | lrm: 0.58 | dt: 851ms | tok/sec: 308,143 | mfu: 8.6% | epoch: 1 | remaining: 122s    
step 00221 (59.5%) | loss: 4.712953 | lrm: 0.58 | dt: 850ms | tok/sec: 308,382 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00222 (59.8%) | loss: 4.708412 | lrm: 0.57 | dt: 850ms | tok/sec: 308,473 | mfu: 8.6% | epoch: 1 | remaining: 120s    
step 00223 (60.1%) | loss: 4.710819 | lrm: 0.57 | dt: 850ms | tok/sec: 308,552 | mfu: 8.6% | epoch: 1 | remaining: 119s    
step 00224 (60.3%) | loss: 4.702518 | lrm: 0.57 | dt: 850ms | tok/sec: 308,412 | mfu: 8.6% | epoch: 1 | remaining: 118s    
step 00225 (60.6%) | loss: 4.688290 | lrm: 0.56 | dt: 850ms | tok/sec: 308,415 | mfu: 8.6% | epoch: 1 | remaining: 117s    
step 00226 (60.9%) | loss: 4.688520 | lrm: 0.56 | dt: 850ms | tok/sec: 308,339 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00227 (61.2%) | loss: 4.687005 | lrm: 0.55 | dt: 850ms | tok/sec: 308,477 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00228 (61.5%) | loss: 4.679459 | lrm: 0.55 | dt: 850ms | tok/sec: 308,269 | mfu: 8.6% | epoch: 1 | remaining: 115s    
step 00229 (61.8%) | loss: 4.690159 | lrm: 0.55 | dt: 850ms | tok/sec: 308,241 | mfu: 8.6% | epoch: 1 | remaining: 114s    
step 00230 (62.0%) | loss: 4.681506 | lrm: 0.54 | dt: 851ms | tok/sec: 308,060 | mfu: 8.6% | epoch: 1 | remaining: 113s    
step 00231 (62.3%) | loss: 4.684051 | lrm: 0.54 | dt: 850ms | tok/sec: 308,333 | mfu: 8.6% | epoch: 1 | remaining: 112s    
step 00232 (62.6%) | loss: 4.683367 | lrm: 0.53 | dt: 850ms | tok/sec: 308,446 | mfu: 8.6% | epoch: 1 | remaining: 111s    
step 00233 (62.9%) | loss: 4.709603 | lrm: 0.53 | dt: 851ms | tok/sec: 308,171 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00234 (63.2%) | loss: 4.754534 | lrm: 0.53 | dt: 850ms | tok/sec: 308,262 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00235 (63.5%) | loss: 4.749499 | lrm: 0.52 | dt: 850ms | tok/sec: 308,250 | mfu: 8.6% | epoch: 1 | remaining: 109s    
step 00236 (63.7%) | loss: 4.743844 | lrm: 0.52 | dt: 851ms | tok/sec: 308,182 | mfu: 8.6% | epoch: 1 | remaining: 108s    
step 00237 (64.0%) | loss: 4.732463 | lrm: 0.51 | dt: 851ms | tok/sec: 308,107 | mfu: 8.6% | epoch: 1 | remaining: 107s    
step 00238 (64.3%) | loss: 4.725297 | lrm: 0.51 | dt: 850ms | tok/sec: 308,364 | mfu: 8.6% | epoch: 1 | remaining: 106s    
step 00239 (64.6%) | loss: 4.707745 | lrm: 0.51 | dt: 850ms | tok/sec: 308,342 | mfu: 8.6% | epoch: 1 | remaining: 105s    
step 00240 (64.9%) | loss: 4.686154 | lrm: 0.50 | dt: 851ms | tok/sec: 308,091 | mfu: 8.6% | epoch: 1 | remaining: 105s    
step 00241 (65.2%) | loss: 4.680774 | lrm: 0.50 | dt: 850ms | tok/sec: 308,305 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00242 (65.4%) | loss: 4.676547 | lrm: 0.49 | dt: 850ms | tok/sec: 308,446 | mfu: 8.6% | epoch: 1 | remaining: 103s    
step 00243 (65.7%) | loss: 4.667351 | lrm: 0.49 | dt: 850ms | tok/sec: 308,412 | mfu: 8.6% | epoch: 1 | remaining: 102s    
step 00244 (66.0%) | loss: 4.652683 | lrm: 0.49 | dt: 850ms | tok/sec: 308,411 | mfu: 8.6% | epoch: 1 | remaining: 101s    
step 00245 (66.3%) | loss: 4.650403 | lrm: 0.48 | dt: 851ms | tok/sec: 307,956 | mfu: 8.6% | epoch: 1 | remaining: 100s    
step 00246 (66.6%) | loss: 4.649194 | lrm: 0.48 | dt: 850ms | tok/sec: 308,306 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00247 (66.9%) | loss: 4.634835 | lrm: 0.47 | dt: 850ms | tok/sec: 308,311 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00248 (67.1%) | loss: 4.639170 | lrm: 0.47 | dt: 850ms | tok/sec: 308,545 | mfu: 8.6% | epoch: 1 | remaining: 98s    
step 00249 (67.4%) | loss: 4.641586 | lrm: 0.47 | dt: 850ms | tok/sec: 308,265 | mfu: 8.6% | epoch: 1 | remaining: 97s    
step 00250 (67.7%) | loss: 4.643454 | lrm: 0.46 | dt: 850ms | tok/sec: 308,522 | mfu: 8.6% | epoch: 1 | remaining: 96s    
step 00251 (68.0%) | loss: 4.634768 | lrm: 0.46 | dt: 850ms | tok/sec: 308,304 | mfu: 8.6% | epoch: 1 | remaining: 95s    
step 00252 (68.3%) | loss: 4.637441 | lrm: 0.45 | dt: 850ms | tok/sec: 308,254 | mfu: 8.6% | epoch: 1 | remaining: 94s    
step 00253 (68.6%) | loss: 4.634723 | lrm: 0.45 | dt: 850ms | tok/sec: 308,355 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00254 (68.8%) | loss: 4.637970 | lrm: 0.45 | dt: 850ms | tok/sec: 308,474 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00255 (69.1%) | loss: 4.633549 | lrm: 0.44 | dt: 850ms | tok/sec: 308,260 | mfu: 8.6% | epoch: 1 | remaining: 92s    
step 00256 (69.4%) | loss: 4.625022 | lrm: 0.44 | dt: 850ms | tok/sec: 308,511 | mfu: 8.6% | epoch: 1 | remaining: 91s    
step 00257 (69.7%) | loss: 4.626438 | lrm: 0.43 | dt: 850ms | tok/sec: 308,425 | mfu: 8.6% | epoch: 1 | remaining: 90s    
step 00258 (70.0%) | loss: 4.627322 | lrm: 0.43 | dt: 850ms | tok/sec: 308,366 | mfu: 8.6% | epoch: 1 | remaining: 89s    
step 00259 (70.3%) | loss: 4.628329 | lrm: 0.42 | dt: 850ms | tok/sec: 308,289 | mfu: 8.6% | epoch: 1 | remaining: 88s    
step 00260 (70.5%) | loss: 4.617181 | lrm: 0.42 | dt: 850ms | tok/sec: 308,319 | mfu: 8.6% | epoch: 1 | remaining: 88s    
step 00261 (70.8%) | loss: 4.616581 | lrm: 0.42 | dt: 850ms | tok/sec: 308,283 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00262 (71.1%) | loss: 4.614554 | lrm: 0.41 | dt: 850ms | tok/sec: 308,372 | mfu: 8.6% | epoch: 1 | remaining: 86s    
step 00263 (71.4%) | loss: 4.610272 | lrm: 0.41 | dt: 850ms | tok/sec: 308,354 | mfu: 8.6% | epoch: 1 | remaining: 85s    
step 00264 (71.7%) | loss: 4.602738 | lrm: 0.40 | dt: 851ms | tok/sec: 308,187 | mfu: 8.6% | epoch: 1 | remaining: 84s    
step 00265 (72.0%) | loss: 4.595068 | lrm: 0.40 | dt: 850ms | tok/sec: 308,496 | mfu: 8.6% | epoch: 1 | remaining: 83s    
step 00266 (72.2%) | loss: 4.589896 | lrm: 0.40 | dt: 850ms | tok/sec: 308,302 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00267 (72.5%) | loss: 4.577092 | lrm: 0.39 | dt: 850ms | tok/sec: 308,430 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00268 (72.8%) | loss: 4.580270 | lrm: 0.39 | dt: 850ms | tok/sec: 308,440 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00269 (73.1%) | loss: 4.585776 | lrm: 0.38 | dt: 850ms | tok/sec: 308,374 | mfu: 8.6% | epoch: 1 | remaining: 80s    
step 00270 (73.4%) | loss: 4.578116 | lrm: 0.38 | dt: 850ms | tok/sec: 308,253 | mfu: 8.6% | epoch: 1 | remaining: 79s    
step 00271 (73.7%) | loss: 4.567275 | lrm: 0.38 | dt: 850ms | tok/sec: 308,403 | mfu: 8.6% | epoch: 1 | remaining: 78s    
step 00272 (73.9%) | loss: 4.560211 | lrm: 0.37 | dt: 851ms | tok/sec: 308,019 | mfu: 8.6% | epoch: 1 | remaining: 77s    
step 00273 (74.2%) | loss: 4.553567 | lrm: 0.37 | dt: 850ms | tok/sec: 308,506 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00274 (74.5%) | loss: 4.535340 | lrm: 0.36 | dt: 850ms | tok/sec: 308,359 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00275 (74.8%) | loss: 4.526690 | lrm: 0.36 | dt: 850ms | tok/sec: 308,502 | mfu: 8.6% | epoch: 1 | remaining: 75s    
step 00276 (75.1%) | loss: 4.530604 | lrm: 0.36 | dt: 850ms | tok/sec: 308,458 | mfu: 8.6% | epoch: 1 | remaining: 74s    
step 00277 (75.4%) | loss: 4.533435 | lrm: 0.35 | dt: 850ms | tok/sec: 308,379 | mfu: 8.6% | epoch: 1 | remaining: 73s    
step 00278 (75.6%) | loss: 4.528152 | lrm: 0.35 | dt: 854ms | tok/sec: 307,112 | mfu: 8.6% | epoch: 1 | remaining: 72s    
step 00279 (75.9%) | loss: 4.510787 | lrm: 0.34 | dt: 850ms | tok/sec: 308,332 | mfu: 8.6% | epoch: 1 | remaining: 71s    
step 00280 (76.2%) | loss: 4.503712 | lrm: 0.34 | dt: 850ms | tok/sec: 308,224 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00281 (76.5%) | loss: 4.486170 | lrm: 0.34 | dt: 851ms | tok/sec: 308,197 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00282 (76.8%) | loss: 4.479369 | lrm: 0.33 | dt: 850ms | tok/sec: 308,537 | mfu: 8.6% | epoch: 1 | remaining: 69s    
step 00283 (77.1%) | loss: 4.477804 | lrm: 0.33 | dt: 850ms | tok/sec: 308,555 | mfu: 8.6% | epoch: 1 | remaining: 68s    
step 00284 (77.4%) | loss: 4.484820 | lrm: 0.32 | dt: 850ms | tok/sec: 308,395 | mfu: 8.6% | epoch: 1 | remaining: 67s    
step 00285 (77.6%) | loss: 4.495156 | lrm: 0.32 | dt: 851ms | tok/sec: 308,085 | mfu: 8.6% | epoch: 1 | remaining: 66s    
step 00286 (77.9%) | loss: 4.501367 | lrm: 0.32 | dt: 851ms | tok/sec: 308,021 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00287 (78.2%) | loss: 4.494672 | lrm: 0.31 | dt: 850ms | tok/sec: 308,547 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00288 (78.5%) | loss: 4.492998 | lrm: 0.31 | dt: 910ms | tok/sec: 287,975 | mfu: 8.1% | epoch: 1 | remaining: 64s    
step 00289 (78.8%) | loss: 4.486008 | lrm: 0.30 | dt: 851ms | tok/sec: 307,959 | mfu: 8.6% | epoch: 1 | remaining: 63s    
step 00290 (79.1%) | loss: 4.498367 | lrm: 0.30 | dt: 850ms | tok/sec: 308,551 | mfu: 8.6% | epoch: 1 | remaining: 62s    
step 00291 (79.4%) | loss: 4.503751 | lrm: 0.29 | dt: 850ms | tok/sec: 308,508 | mfu: 8.6% | epoch: 1 | remaining: 61s    
step 00292 (79.6%) | loss: 4.488424 | lrm: 0.29 | dt: 851ms | tok/sec: 308,032 | mfu: 8.6% | epoch: 1 | remaining: 60s    
step 00293 (79.9%) | loss: 4.487943 | lrm: 0.29 | dt: 850ms | tok/sec: 308,414 | mfu: 8.6% | epoch: 1 | remaining: 59s    
step 00294 (80.2%) | loss: 4.474482 | lrm: 0.28 | dt: 850ms | tok/sec: 308,310 | mfu: 8.6% | epoch: 1 | remaining: 59s    
step 00295 (80.5%) | loss: 4.478089 | lrm: 0.28 | dt: 850ms | tok/sec: 308,500 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00296 (80.8%) | loss: 4.472311 | lrm: 0.27 | dt: 850ms | tok/sec: 308,394 | mfu: 8.6% | epoch: 1 | remaining: 57s    
step 00297 (81.1%) | loss: 4.473340 | lrm: 0.27 | dt: 849ms | tok/sec: 308,645 | mfu: 8.6% | epoch: 1 | remaining: 56s    
step 00298 (81.3%) | loss: 4.476485 | lrm: 0.27 | dt: 850ms | tok/sec: 308,505 | mfu: 8.6% | epoch: 1 | remaining: 55s    
step 00299 (81.6%) | loss: 4.472164 | lrm: 0.26 | dt: 850ms | tok/sec: 308,500 | mfu: 8.6% | epoch: 1 | remaining: 54s    
step 00300 (81.9%) | loss: 4.469984 | lrm: 0.26 | dt: 850ms | tok/sec: 308,339 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00301 (82.2%) | loss: 4.467400 | lrm: 0.25 | dt: 850ms | tok/sec: 308,252 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00302 (82.5%) | loss: 4.456470 | lrm: 0.25 | dt: 849ms | tok/sec: 308,651 | mfu: 8.6% | epoch: 1 | remaining: 52s    
step 00303 (82.8%) | loss: 4.448086 | lrm: 0.25 | dt: 850ms | tok/sec: 308,473 | mfu: 8.6% | epoch: 1 | remaining: 51s    
step 00304 (83.0%) | loss: 4.444471 | lrm: 0.24 | dt: 849ms | tok/sec: 308,662 | mfu: 8.6% | epoch: 1 | remaining: 50s    
step 00305 (83.3%) | loss: 4.434820 | lrm: 0.24 | dt: 850ms | tok/sec: 308,549 | mfu: 8.6% | epoch: 1 | remaining: 49s    
