[autoresearch/mar9 c2a5fd6] exp50: per-row WD text=0.5 audio=3.0
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.5, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927699 | lrm: 1.00 | dt: 6496ms | tok/sec: 40,353 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.038246 | lrm: 1.00 | dt: 845ms | tok/sec: 310,132 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.907084 | lrm: 1.00 | dt: 846ms | tok/sec: 309,721 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.556486 | lrm: 1.00 | dt: 850ms | tok/sec: 308,525 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.228317 | lrm: 1.00 | dt: 848ms | tok/sec: 309,048 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.912773 | lrm: 1.00 | dt: 846ms | tok/sec: 309,715 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.640766 | lrm: 1.00 | dt: 847ms | tok/sec: 309,366 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.395439 | lrm: 1.00 | dt: 849ms | tok/sec: 308,673 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.171119 | lrm: 1.00 | dt: 849ms | tok/sec: 308,939 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.947994 | lrm: 1.00 | dt: 847ms | tok/sec: 309,447 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.788825 | lrm: 1.00 | dt: 849ms | tok/sec: 308,732 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.622396 | lrm: 1.00 | dt: 847ms | tok/sec: 309,350 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.492868 | lrm: 1.00 | dt: 847ms | tok/sec: 309,349 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.378397 | lrm: 1.00 | dt: 850ms | tok/sec: 308,568 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.286046 | lrm: 1.00 | dt: 847ms | tok/sec: 309,380 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.198604 | lrm: 1.00 | dt: 848ms | tok/sec: 309,260 | mfu: 8.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.112790 | lrm: 1.00 | dt: 848ms | tok/sec: 309,215 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00151 (39.7%) | loss: 5.311213 | lrm: 0.86 | dt: 851ms | tok/sec: 307,898 | mfu: 8.6% | epoch: 1 | remaining: 180s    
step 00152 (40.0%) | loss: 5.296669 | lrm: 0.86 | dt: 852ms | tok/sec: 307,525 | mfu: 8.6% | epoch: 1 | remaining: 179s    
step 00153 (40.3%) | loss: 5.289576 | lrm: 0.85 | dt: 851ms | tok/sec: 307,993 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00154 (40.5%) | loss: 5.283606 | lrm: 0.85 | dt: 851ms | tok/sec: 308,016 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00155 (40.8%) | loss: 5.282208 | lrm: 0.85 | dt: 852ms | tok/sec: 307,832 | mfu: 8.6% | epoch: 1 | remaining: 177s    
step 00156 (41.1%) | loss: 5.276793 | lrm: 0.84 | dt: 852ms | tok/sec: 307,839 | mfu: 8.6% | epoch: 1 | remaining: 176s    
step 00157 (41.4%) | loss: 5.266460 | lrm: 0.84 | dt: 851ms | tok/sec: 308,112 | mfu: 8.6% | epoch: 1 | remaining: 175s    
step 00158 (41.7%) | loss: 5.270348 | lrm: 0.83 | dt: 851ms | tok/sec: 307,941 | mfu: 8.6% | epoch: 1 | remaining: 174s    
step 00159 (42.0%) | loss: 5.260198 | lrm: 0.83 | dt: 851ms | tok/sec: 308,094 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00160 (42.2%) | loss: 5.239820 | lrm: 0.83 | dt: 851ms | tok/sec: 308,028 | mfu: 8.6% | epoch: 1 | remaining: 172s    
step 00161 (42.5%) | loss: 5.229318 | lrm: 0.82 | dt: 852ms | tok/sec: 307,741 | mfu: 8.6% | epoch: 1 | remaining: 172s    
step 00162 (42.8%) | loss: 5.218198 | lrm: 0.82 | dt: 852ms | tok/sec: 307,794 | mfu: 8.6% | epoch: 1 | remaining: 171s    
step 00163 (43.1%) | loss: 5.208896 | lrm: 0.81 | dt: 851ms | tok/sec: 308,064 | mfu: 8.6% | epoch: 1 | remaining: 170s    
step 00164 (43.4%) | loss: 5.203540 | lrm: 0.81 | dt: 851ms | tok/sec: 308,112 | mfu: 8.6% | epoch: 1 | remaining: 169s    
step 00165 (43.7%) | loss: 5.193609 | lrm: 0.80 | dt: 852ms | tok/sec: 307,810 | mfu: 8.6% | epoch: 1 | remaining: 168s    
step 00166 (43.9%) | loss: 5.182104 | lrm: 0.80 | dt: 851ms | tok/sec: 308,079 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00167 (44.2%) | loss: 5.173859 | lrm: 0.80 | dt: 851ms | tok/sec: 307,957 | mfu: 8.6% | epoch: 1 | remaining: 166s    
step 00168 (44.5%) | loss: 5.163091 | lrm: 0.79 | dt: 851ms | tok/sec: 308,086 | mfu: 8.6% | epoch: 1 | remaining: 166s    
step 00169 (44.8%) | loss: 5.150337 | lrm: 0.79 | dt: 851ms | tok/sec: 308,122 | mfu: 8.6% | epoch: 1 | remaining: 165s    
step 00170 (45.1%) | loss: 5.138964 | lrm: 0.78 | dt: 852ms | tok/sec: 307,579 | mfu: 8.6% | epoch: 1 | remaining: 164s    
step 00171 (45.4%) | loss: 5.128538 | lrm: 0.78 | dt: 851ms | tok/sec: 307,868 | mfu: 8.6% | epoch: 1 | remaining: 163s    
step 00172 (45.6%) | loss: 5.112120 | lrm: 0.78 | dt: 851ms | tok/sec: 308,142 | mfu: 8.6% | epoch: 1 | remaining: 162s    
step 00173 (45.9%) | loss: 5.126003 | lrm: 0.77 | dt: 851ms | tok/sec: 307,954 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00174 (46.2%) | loss: 5.116512 | lrm: 0.77 | dt: 851ms | tok/sec: 307,979 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00175 (46.5%) | loss: 5.096763 | lrm: 0.76 | dt: 852ms | tok/sec: 307,669 | mfu: 8.6% | epoch: 1 | remaining: 160s    
step 00176 (46.8%) | loss: 5.091273 | lrm: 0.76 | dt: 851ms | tok/sec: 308,204 | mfu: 8.6% | epoch: 1 | remaining: 159s    
step 00177 (47.1%) | loss: 5.072473 | lrm: 0.76 | dt: 851ms | tok/sec: 307,923 | mfu: 8.6% | epoch: 1 | remaining: 158s    
step 00178 (47.3%) | loss: 5.066172 | lrm: 0.75 | dt: 851ms | tok/sec: 307,968 | mfu: 8.6% | epoch: 1 | remaining: 157s    
step 00179 (47.6%) | loss: 5.055973 | lrm: 0.75 | dt: 851ms | tok/sec: 308,018 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00180 (47.9%) | loss: 5.053606 | lrm: 0.74 | dt: 851ms | tok/sec: 307,925 | mfu: 8.6% | epoch: 1 | remaining: 155s    
step 00181 (48.2%) | loss: 5.056062 | lrm: 0.74 | dt: 851ms | tok/sec: 307,969 | mfu: 8.6% | epoch: 1 | remaining: 155s    
step 00182 (48.5%) | loss: 5.047828 | lrm: 0.74 | dt: 851ms | tok/sec: 307,904 | mfu: 8.6% | epoch: 1 | remaining: 154s    
step 00183 (48.8%) | loss: 5.042570 | lrm: 0.73 | dt: 853ms | tok/sec: 307,425 | mfu: 8.6% | epoch: 1 | remaining: 153s    
step 00184 (49.0%) | loss: 5.038893 | lrm: 0.73 | dt: 853ms | tok/sec: 307,412 | mfu: 8.6% | epoch: 1 | remaining: 152s    
step 00185 (49.3%) | loss: 5.025830 | lrm: 0.72 | dt: 851ms | tok/sec: 308,208 | mfu: 8.6% | epoch: 1 | remaining: 151s    
step 00186 (49.6%) | loss: 5.007090 | lrm: 0.72 | dt: 851ms | tok/sec: 308,092 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00187 (49.9%) | loss: 4.988957 | lrm: 0.72 | dt: 852ms | tok/sec: 307,731 | mfu: 8.6% | epoch: 1 | remaining: 149s    
step 00188 (50.2%) | loss: 4.990633 | lrm: 0.71 | dt: 851ms | tok/sec: 308,173 | mfu: 8.6% | epoch: 1 | remaining: 149s    
step 00189 (50.5%) | loss: 4.978850 | lrm: 0.71 | dt: 852ms | tok/sec: 307,663 | mfu: 8.6% | epoch: 1 | remaining: 148s    
step 00190 (50.7%) | loss: 4.990093 | lrm: 0.70 | dt: 851ms | tok/sec: 308,038 | mfu: 8.6% | epoch: 1 | remaining: 147s    
step 00191 (51.0%) | loss: 4.982145 | lrm: 0.70 | dt: 851ms | tok/sec: 308,072 | mfu: 8.6% | epoch: 1 | remaining: 146s    
step 00192 (51.3%) | loss: 4.964468 | lrm: 0.70 | dt: 853ms | tok/sec: 307,477 | mfu: 8.6% | epoch: 1 | remaining: 145s    
step 00193 (51.6%) | loss: 4.951662 | lrm: 0.69 | dt: 853ms | tok/sec: 307,359 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00194 (51.9%) | loss: 4.947857 | lrm: 0.69 | dt: 852ms | tok/sec: 307,614 | mfu: 8.6% | epoch: 1 | remaining: 143s    
step 00195 (52.2%) | loss: 4.947737 | lrm: 0.68 | dt: 852ms | tok/sec: 307,766 | mfu: 8.6% | epoch: 1 | remaining: 143s    
step 00196 (52.5%) | loss: 4.934461 | lrm: 0.68 | dt: 852ms | tok/sec: 307,596 | mfu: 8.6% | epoch: 1 | remaining: 142s    
step 00197 (52.7%) | loss: 4.940187 | lrm: 0.68 | dt: 852ms | tok/sec: 307,804 | mfu: 8.6% | epoch: 1 | remaining: 141s    
step 00198 (53.0%) | loss: 4.927332 | lrm: 0.67 | dt: 852ms | tok/sec: 307,649 | mfu: 8.6% | epoch: 1 | remaining: 140s    
step 00199 (53.3%) | loss: 4.905073 | lrm: 0.67 | dt: 851ms | tok/sec: 307,933 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00200 (53.6%) | loss: 4.911659 | lrm: 0.66 | dt: 850ms | tok/sec: 308,259 | mfu: 8.6% | epoch: 1 | remaining: 138s    
step 00201 (53.9%) | loss: 4.903587 | lrm: 0.66 | dt: 864ms | tok/sec: 303,411 | mfu: 8.5% | epoch: 1 | remaining: 138s    
step 00202 (54.2%) | loss: 4.893819 | lrm: 0.65 | dt: 851ms | tok/sec: 307,960 | mfu: 8.6% | epoch: 1 | remaining: 137s    
step 00203 (54.4%) | loss: 4.881503 | lrm: 0.65 | dt: 851ms | tok/sec: 307,931 | mfu: 8.6% | epoch: 1 | remaining: 136s    
step 00204 (54.7%) | loss: 4.870292 | lrm: 0.65 | dt: 853ms | tok/sec: 307,276 | mfu: 8.6% | epoch: 1 | remaining: 135s    
step 00205 (55.0%) | loss: 4.863742 | lrm: 0.64 | dt: 852ms | tok/sec: 307,854 | mfu: 8.6% | epoch: 1 | remaining: 134s    
step 00206 (55.3%) | loss: 4.871025 | lrm: 0.64 | dt: 851ms | tok/sec: 308,139 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00207 (55.6%) | loss: 4.939310 | lrm: 0.63 | dt: 852ms | tok/sec: 307,780 | mfu: 8.6% | epoch: 1 | remaining: 132s    
step 00208 (55.9%) | loss: 4.943245 | lrm: 0.63 | dt: 852ms | tok/sec: 307,747 | mfu: 8.6% | epoch: 1 | remaining: 132s    
step 00209 (56.1%) | loss: 4.945320 | lrm: 0.63 | dt: 851ms | tok/sec: 308,005 | mfu: 8.6% | epoch: 1 | remaining: 131s    
step 00210 (56.4%) | loss: 4.932776 | lrm: 0.62 | dt: 851ms | tok/sec: 307,866 | mfu: 8.6% | epoch: 1 | remaining: 130s    
step 00211 (56.7%) | loss: 4.918655 | lrm: 0.62 | dt: 851ms | tok/sec: 307,867 | mfu: 8.6% | epoch: 1 | remaining: 129s    
step 00212 (57.0%) | loss: 4.915482 | lrm: 0.61 | dt: 852ms | tok/sec: 307,854 | mfu: 8.6% | epoch: 1 | remaining: 128s    
step 00213 (57.3%) | loss: 4.901234 | lrm: 0.61 | dt: 851ms | tok/sec: 308,047 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00214 (57.6%) | loss: 4.896070 | lrm: 0.61 | dt: 852ms | tok/sec: 307,845 | mfu: 8.6% | epoch: 1 | remaining: 126s    
step 00215 (57.9%) | loss: 4.888883 | lrm: 0.60 | dt: 851ms | tok/sec: 307,897 | mfu: 8.6% | epoch: 1 | remaining: 126s    
step 00216 (58.1%) | loss: 4.893638 | lrm: 0.60 | dt: 852ms | tok/sec: 307,838 | mfu: 8.6% | epoch: 1 | remaining: 125s    
step 00217 (58.4%) | loss: 4.884721 | lrm: 0.59 | dt: 852ms | tok/sec: 307,841 | mfu: 8.6% | epoch: 1 | remaining: 124s    
step 00218 (58.7%) | loss: 4.873773 | lrm: 0.59 | dt: 851ms | tok/sec: 308,154 | mfu: 8.6% | epoch: 1 | remaining: 123s    
step 00219 (59.0%) | loss: 4.867042 | lrm: 0.59 | dt: 851ms | tok/sec: 307,922 | mfu: 8.6% | epoch: 1 | remaining: 122s    
step 00220 (59.3%) | loss: 4.852679 | lrm: 0.58 | dt: 851ms | tok/sec: 308,092 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00221 (59.6%) | loss: 4.842868 | lrm: 0.58 | dt: 851ms | tok/sec: 308,090 | mfu: 8.6% | epoch: 1 | remaining: 120s    
step 00222 (59.8%) | loss: 4.838727 | lrm: 0.57 | dt: 850ms | tok/sec: 308,319 | mfu: 8.6% | epoch: 1 | remaining: 120s    
step 00223 (60.1%) | loss: 4.835274 | lrm: 0.57 | dt: 851ms | tok/sec: 308,039 | mfu: 8.6% | epoch: 1 | remaining: 119s    
step 00224 (60.4%) | loss: 4.821029 | lrm: 0.57 | dt: 851ms | tok/sec: 308,141 | mfu: 8.6% | epoch: 1 | remaining: 118s    
step 00225 (60.7%) | loss: 4.804985 | lrm: 0.56 | dt: 851ms | tok/sec: 307,957 | mfu: 8.6% | epoch: 1 | remaining: 117s    
step 00226 (61.0%) | loss: 4.812376 | lrm: 0.56 | dt: 852ms | tok/sec: 307,789 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00227 (61.3%) | loss: 4.811450 | lrm: 0.55 | dt: 851ms | tok/sec: 308,193 | mfu: 8.6% | epoch: 1 | remaining: 115s    
step 00228 (61.5%) | loss: 4.805097 | lrm: 0.55 | dt: 852ms | tok/sec: 307,512 | mfu: 8.6% | epoch: 1 | remaining: 115s    
step 00229 (61.8%) | loss: 4.809523 | lrm: 0.55 | dt: 851ms | tok/sec: 307,933 | mfu: 8.6% | epoch: 1 | remaining: 114s    
step 00230 (62.1%) | loss: 4.795452 | lrm: 0.54 | dt: 851ms | tok/sec: 308,221 | mfu: 8.6% | epoch: 1 | remaining: 113s    
step 00231 (62.4%) | loss: 4.795500 | lrm: 0.54 | dt: 851ms | tok/sec: 308,102 | mfu: 8.6% | epoch: 1 | remaining: 112s    
step 00232 (62.7%) | loss: 4.787380 | lrm: 0.53 | dt: 851ms | tok/sec: 307,914 | mfu: 8.6% | epoch: 1 | remaining: 111s    
step 00233 (63.0%) | loss: 4.784605 | lrm: 0.53 | dt: 850ms | tok/sec: 308,296 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00234 (63.2%) | loss: 4.781196 | lrm: 0.53 | dt: 851ms | tok/sec: 308,221 | mfu: 8.6% | epoch: 1 | remaining: 109s    
step 00235 (63.5%) | loss: 4.777040 | lrm: 0.52 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 109s    
step 00236 (63.8%) | loss: 4.777044 | lrm: 0.52 | dt: 851ms | tok/sec: 307,882 | mfu: 8.6% | epoch: 1 | remaining: 108s    
step 00237 (64.1%) | loss: 4.764159 | lrm: 0.51 | dt: 852ms | tok/sec: 307,836 | mfu: 8.6% | epoch: 1 | remaining: 107s    
step 00238 (64.4%) | loss: 4.755831 | lrm: 0.51 | dt: 850ms | tok/sec: 308,320 | mfu: 8.6% | epoch: 1 | remaining: 106s    
step 00239 (64.7%) | loss: 4.743054 | lrm: 0.50 | dt: 851ms | tok/sec: 307,950 | mfu: 8.6% | epoch: 1 | remaining: 105s    
step 00240 (64.9%) | loss: 4.726723 | lrm: 0.50 | dt: 851ms | tok/sec: 307,942 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00241 (65.2%) | loss: 4.717734 | lrm: 0.50 | dt: 851ms | tok/sec: 308,219 | mfu: 8.6% | epoch: 1 | remaining: 103s    
step 00242 (65.5%) | loss: 4.710956 | lrm: 0.49 | dt: 851ms | tok/sec: 308,119 | mfu: 8.6% | epoch: 1 | remaining: 103s    
step 00243 (65.8%) | loss: 4.702489 | lrm: 0.49 | dt: 850ms | tok/sec: 308,404 | mfu: 8.6% | epoch: 1 | remaining: 102s    
step 00244 (66.1%) | loss: 4.688897 | lrm: 0.48 | dt: 850ms | tok/sec: 308,340 | mfu: 8.6% | epoch: 1 | remaining: 101s    
step 00245 (66.4%) | loss: 4.686914 | lrm: 0.48 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 100s    
step 00246 (66.6%) | loss: 4.683261 | lrm: 0.48 | dt: 850ms | tok/sec: 308,273 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00247 (66.9%) | loss: 4.668715 | lrm: 0.47 | dt: 853ms | tok/sec: 307,488 | mfu: 8.6% | epoch: 1 | remaining: 98s    
step 00248 (67.2%) | loss: 4.671763 | lrm: 0.47 | dt: 850ms | tok/sec: 308,355 | mfu: 8.6% | epoch: 1 | remaining: 98s    
step 00249 (67.5%) | loss: 4.670484 | lrm: 0.46 | dt: 851ms | tok/sec: 308,060 | mfu: 8.6% | epoch: 1 | remaining: 97s    
step 00250 (67.8%) | loss: 4.672248 | lrm: 0.46 | dt: 851ms | tok/sec: 308,059 | mfu: 8.6% | epoch: 1 | remaining: 96s    
step 00251 (68.1%) | loss: 4.667122 | lrm: 0.46 | dt: 851ms | tok/sec: 308,197 | mfu: 8.6% | epoch: 1 | remaining: 95s    
step 00252 (68.3%) | loss: 4.668532 | lrm: 0.45 | dt: 850ms | tok/sec: 308,329 | mfu: 8.6% | epoch: 1 | remaining: 94s    
step 00253 (68.6%) | loss: 4.663693 | lrm: 0.45 | dt: 850ms | tok/sec: 308,412 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00254 (68.9%) | loss: 4.664159 | lrm: 0.44 | dt: 850ms | tok/sec: 308,317 | mfu: 8.6% | epoch: 1 | remaining: 92s    
step 00255 (69.2%) | loss: 4.658662 | lrm: 0.44 | dt: 850ms | tok/sec: 308,360 | mfu: 8.6% | epoch: 1 | remaining: 92s    
step 00256 (69.5%) | loss: 4.647292 | lrm: 0.44 | dt: 850ms | tok/sec: 308,255 | mfu: 8.6% | epoch: 1 | remaining: 91s    
step 00257 (69.8%) | loss: 4.643319 | lrm: 0.43 | dt: 851ms | tok/sec: 308,184 | mfu: 8.6% | epoch: 1 | remaining: 90s    
step 00258 (70.0%) | loss: 4.641017 | lrm: 0.43 | dt: 851ms | tok/sec: 308,154 | mfu: 8.6% | epoch: 1 | remaining: 89s    
step 00259 (70.3%) | loss: 4.642654 | lrm: 0.42 | dt: 850ms | tok/sec: 308,343 | mfu: 8.6% | epoch: 1 | remaining: 88s    
step 00260 (70.6%) | loss: 4.628044 | lrm: 0.42 | dt: 851ms | tok/sec: 308,176 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00261 (70.9%) | loss: 4.619348 | lrm: 0.42 | dt: 851ms | tok/sec: 308,168 | mfu: 8.6% | epoch: 1 | remaining: 86s    
step 00262 (71.2%) | loss: 4.613316 | lrm: 0.41 | dt: 850ms | tok/sec: 308,297 | mfu: 8.6% | epoch: 1 | remaining: 86s    
step 00263 (71.5%) | loss: 4.606175 | lrm: 0.41 | dt: 850ms | tok/sec: 308,248 | mfu: 8.6% | epoch: 1 | remaining: 85s    
step 00264 (71.7%) | loss: 4.600858 | lrm: 0.40 | dt: 851ms | tok/sec: 308,208 | mfu: 8.6% | epoch: 1 | remaining: 84s    
step 00265 (72.0%) | loss: 4.593011 | lrm: 0.40 | dt: 850ms | tok/sec: 308,223 | mfu: 8.6% | epoch: 1 | remaining: 83s    
step 00266 (72.3%) | loss: 4.584714 | lrm: 0.40 | dt: 850ms | tok/sec: 308,256 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00267 (72.6%) | loss: 4.568510 | lrm: 0.39 | dt: 850ms | tok/sec: 308,280 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00268 (72.9%) | loss: 4.570571 | lrm: 0.39 | dt: 850ms | tok/sec: 308,338 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00269 (73.2%) | loss: 4.577943 | lrm: 0.38 | dt: 850ms | tok/sec: 308,451 | mfu: 8.6% | epoch: 1 | remaining: 80s    
step 00270 (73.4%) | loss: 4.568440 | lrm: 0.38 | dt: 850ms | tok/sec: 308,309 | mfu: 8.6% | epoch: 1 | remaining: 79s    
step 00271 (73.7%) | loss: 4.556807 | lrm: 0.38 | dt: 850ms | tok/sec: 308,494 | mfu: 8.6% | epoch: 1 | remaining: 78s    
step 00272 (74.0%) | loss: 4.546467 | lrm: 0.37 | dt: 850ms | tok/sec: 308,440 | mfu: 8.6% | epoch: 1 | remaining: 77s    
step 00273 (74.3%) | loss: 4.538651 | lrm: 0.37 | dt: 850ms | tok/sec: 308,517 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00274 (74.6%) | loss: 4.519430 | lrm: 0.36 | dt: 850ms | tok/sec: 308,557 | mfu: 8.6% | epoch: 1 | remaining: 75s    
step 00275 (74.9%) | loss: 4.508254 | lrm: 0.36 | dt: 850ms | tok/sec: 308,526 | mfu: 8.6% | epoch: 1 | remaining: 75s    
step 00276 (75.1%) | loss: 4.506085 | lrm: 0.36 | dt: 850ms | tok/sec: 308,474 | mfu: 8.6% | epoch: 1 | remaining: 74s    
step 00277 (75.4%) | loss: 4.506469 | lrm: 0.35 | dt: 850ms | tok/sec: 308,418 | mfu: 8.6% | epoch: 1 | remaining: 73s    
step 00278 (75.7%) | loss: 4.499151 | lrm: 0.35 | dt: 851ms | tok/sec: 307,968 | mfu: 8.6% | epoch: 1 | remaining: 72s    
step 00279 (76.0%) | loss: 4.477288 | lrm: 0.34 | dt: 850ms | tok/sec: 308,384 | mfu: 8.6% | epoch: 1 | remaining: 71s    
step 00280 (76.3%) | loss: 4.470002 | lrm: 0.34 | dt: 850ms | tok/sec: 308,465 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00281 (76.6%) | loss: 4.458811 | lrm: 0.33 | dt: 850ms | tok/sec: 308,420 | mfu: 8.6% | epoch: 1 | remaining: 69s    
step 00282 (76.8%) | loss: 4.452679 | lrm: 0.33 | dt: 850ms | tok/sec: 308,503 | mfu: 8.6% | epoch: 1 | remaining: 69s    
step 00283 (77.1%) | loss: 4.448062 | lrm: 0.33 | dt: 850ms | tok/sec: 308,431 | mfu: 8.6% | epoch: 1 | remaining: 68s    
step 00284 (77.4%) | loss: 4.453845 | lrm: 0.32 | dt: 850ms | tok/sec: 308,561 | mfu: 8.6% | epoch: 1 | remaining: 67s    
step 00285 (77.7%) | loss: 4.463348 | lrm: 0.32 | dt: 850ms | tok/sec: 308,317 | mfu: 8.6% | epoch: 1 | remaining: 66s    
step 00286 (78.0%) | loss: 4.463626 | lrm: 0.31 | dt: 850ms | tok/sec: 308,417 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00287 (78.3%) | loss: 4.464066 | lrm: 0.31 | dt: 850ms | tok/sec: 308,413 | mfu: 8.6% | epoch: 1 | remaining: 64s    
step 00288 (78.5%) | loss: 4.463498 | lrm: 0.31 | dt: 897ms | tok/sec: 292,233 | mfu: 8.2% | epoch: 1 | remaining: 63s    
step 00289 (78.8%) | loss: 4.456621 | lrm: 0.30 | dt: 849ms | tok/sec: 308,655 | mfu: 8.6% | epoch: 1 | remaining: 63s    
step 00290 (79.1%) | loss: 4.460124 | lrm: 0.30 | dt: 850ms | tok/sec: 308,394 | mfu: 8.6% | epoch: 1 | remaining: 62s    
step 00291 (79.4%) | loss: 4.452048 | lrm: 0.29 | dt: 850ms | tok/sec: 308,564 | mfu: 8.6% | epoch: 1 | remaining: 61s    
step 00292 (79.7%) | loss: 4.437165 | lrm: 0.29 | dt: 850ms | tok/sec: 308,427 | mfu: 8.6% | epoch: 1 | remaining: 60s    
step 00293 (80.0%) | loss: 4.434493 | lrm: 0.29 | dt: 850ms | tok/sec: 308,446 | mfu: 8.6% | epoch: 1 | remaining: 59s    
step 00294 (80.3%) | loss: 4.421779 | lrm: 0.28 | dt: 850ms | tok/sec: 308,392 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00295 (80.5%) | loss: 4.424103 | lrm: 0.28 | dt: 850ms | tok/sec: 308,525 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00296 (80.8%) | loss: 4.423837 | lrm: 0.27 | dt: 850ms | tok/sec: 308,549 | mfu: 8.6% | epoch: 1 | remaining: 57s    
step 00297 (81.1%) | loss: 4.425029 | lrm: 0.27 | dt: 850ms | tok/sec: 308,540 | mfu: 8.6% | epoch: 1 | remaining: 56s    
step 00298 (81.4%) | loss: 4.426383 | lrm: 0.27 | dt: 849ms | tok/sec: 308,610 | mfu: 8.6% | epoch: 1 | remaining: 55s    
step 00299 (81.7%) | loss: 4.419772 | lrm: 0.26 | dt: 850ms | tok/sec: 308,585 | mfu: 8.6% | epoch: 1 | remaining: 54s    
step 00300 (82.0%) | loss: 4.416856 | lrm: 0.26 | dt: 850ms | tok/sec: 308,569 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00301 (82.2%) | loss: 4.412883 | lrm: 0.25 | dt: 850ms | tok/sec: 308,276 | mfu: 8.6% | epoch: 1 | remaining: 52s    
step 00302 (82.5%) | loss: 4.394321 | lrm: 0.25 | dt: 849ms | tok/sec: 308,643 | mfu: 8.6% | epoch: 1 | remaining: 52s    
step 00303 (82.8%) | loss: 4.389788 | lrm: 0.25 | dt: 850ms | tok/sec: 308,263 | mfu: 8.6% | epoch: 1 | remaining: 51s    
step 00304 (83.1%) | loss: 4.386837 | lrm: 0.24 | dt: 849ms | tok/sec: 308,638 | mfu: 8.6% | epoch: 1 | remaining: 50s    
step 00305 (83.4%) | loss: 4.375324 | lrm: 0.24 | dt: 850ms | tok/sec: 308,579 | mfu: 8.6% | epoch: 1 | remaining: 49s    
