[autoresearch/mar9 11f7b69] exp49: per-row WD wte only — text=1.0 audio=3.0
 1 file changed, 4 insertions(+), 5 deletions(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=1.0, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927851 | lrm: 1.00 | dt: 6133ms | tok/sec: 42,741 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.000078 | lrm: 1.00 | dt: 844ms | tok/sec: 310,456 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.945624 | lrm: 1.00 | dt: 845ms | tok/sec: 310,401 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.664186 | lrm: 1.00 | dt: 845ms | tok/sec: 310,168 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.338474 | lrm: 1.00 | dt: 846ms | tok/sec: 310,004 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.986086 | lrm: 1.00 | dt: 846ms | tok/sec: 309,955 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.685368 | lrm: 1.00 | dt: 846ms | tok/sec: 309,851 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.439262 | lrm: 1.00 | dt: 848ms | tok/sec: 309,116 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.262909 | lrm: 1.00 | dt: 846ms | tok/sec: 309,770 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.067253 | lrm: 1.00 | dt: 847ms | tok/sec: 309,633 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.919777 | lrm: 1.00 | dt: 848ms | tok/sec: 309,165 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.753607 | lrm: 1.00 | dt: 846ms | tok/sec: 309,808 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.619996 | lrm: 1.00 | dt: 846ms | tok/sec: 309,689 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.509921 | lrm: 1.00 | dt: 848ms | tok/sec: 308,994 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.414898 | lrm: 1.00 | dt: 847ms | tok/sec: 309,556 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.317753 | lrm: 1.00 | dt: 847ms | tok/sec: 309,656 | mfu: 8.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.224024 | lrm: 1.00 | dt: 846ms | tok/sec: 309,770 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00151 (39.7%) | loss: 5.469505 | lrm: 0.86 | dt: 851ms | tok/sec: 308,222 | mfu: 8.6% | epoch: 1 | remaining: 180s    
step 00152 (39.9%) | loss: 5.459750 | lrm: 0.86 | dt: 852ms | tok/sec: 307,567 | mfu: 8.6% | epoch: 1 | remaining: 179s    
step 00153 (40.2%) | loss: 5.457358 | lrm: 0.85 | dt: 850ms | tok/sec: 308,360 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00154 (40.5%) | loss: 5.453130 | lrm: 0.85 | dt: 851ms | tok/sec: 308,090 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00155 (40.8%) | loss: 5.451346 | lrm: 0.85 | dt: 850ms | tok/sec: 308,265 | mfu: 8.6% | epoch: 1 | remaining: 177s    
step 00156 (41.1%) | loss: 5.446299 | lrm: 0.84 | dt: 850ms | tok/sec: 308,345 | mfu: 8.6% | epoch: 1 | remaining: 176s    
step 00157 (41.4%) | loss: 5.436893 | lrm: 0.84 | dt: 850ms | tok/sec: 308,409 | mfu: 8.6% | epoch: 1 | remaining: 175s    
step 00158 (41.6%) | loss: 5.439816 | lrm: 0.83 | dt: 850ms | tok/sec: 308,396 | mfu: 8.6% | epoch: 1 | remaining: 174s    
step 00159 (41.9%) | loss: 5.434382 | lrm: 0.83 | dt: 850ms | tok/sec: 308,349 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00160 (42.2%) | loss: 5.420970 | lrm: 0.83 | dt: 850ms | tok/sec: 308,394 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00161 (42.5%) | loss: 5.410291 | lrm: 0.82 | dt: 850ms | tok/sec: 308,444 | mfu: 8.6% | epoch: 1 | remaining: 172s    
step 00162 (42.8%) | loss: 5.409626 | lrm: 0.82 | dt: 851ms | tok/sec: 307,940 | mfu: 8.6% | epoch: 1 | remaining: 171s    
step 00163 (43.1%) | loss: 5.407179 | lrm: 0.81 | dt: 850ms | tok/sec: 308,460 | mfu: 8.6% | epoch: 1 | remaining: 170s    
step 00164 (43.3%) | loss: 5.407730 | lrm: 0.81 | dt: 850ms | tok/sec: 308,391 | mfu: 8.6% | epoch: 1 | remaining: 169s    
step 00165 (43.6%) | loss: 5.393986 | lrm: 0.81 | dt: 850ms | tok/sec: 308,344 | mfu: 8.6% | epoch: 1 | remaining: 168s    
step 00166 (43.9%) | loss: 5.381704 | lrm: 0.80 | dt: 850ms | tok/sec: 308,334 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00167 (44.2%) | loss: 5.373538 | lrm: 0.80 | dt: 850ms | tok/sec: 308,229 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00168 (44.5%) | loss: 5.370097 | lrm: 0.79 | dt: 850ms | tok/sec: 308,376 | mfu: 8.6% | epoch: 1 | remaining: 166s    
step 00169 (44.8%) | loss: 5.353651 | lrm: 0.79 | dt: 850ms | tok/sec: 308,361 | mfu: 8.6% | epoch: 1 | remaining: 165s    
step 00170 (45.0%) | loss: 5.344549 | lrm: 0.79 | dt: 850ms | tok/sec: 308,434 | mfu: 8.6% | epoch: 1 | remaining: 164s    
step 00171 (45.3%) | loss: 5.335771 | lrm: 0.78 | dt: 850ms | tok/sec: 308,324 | mfu: 8.6% | epoch: 1 | remaining: 163s    
step 00172 (45.6%) | loss: 5.326400 | lrm: 0.78 | dt: 850ms | tok/sec: 308,457 | mfu: 8.6% | epoch: 1 | remaining: 162s    
step 00173 (45.9%) | loss: 5.332900 | lrm: 0.77 | dt: 850ms | tok/sec: 308,395 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00174 (46.2%) | loss: 5.316639 | lrm: 0.77 | dt: 850ms | tok/sec: 308,302 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00175 (46.5%) | loss: 5.296970 | lrm: 0.76 | dt: 852ms | tok/sec: 307,844 | mfu: 8.6% | epoch: 1 | remaining: 160s    
step 00176 (46.7%) | loss: 5.293284 | lrm: 0.76 | dt: 850ms | tok/sec: 308,328 | mfu: 8.6% | epoch: 1 | remaining: 159s    
step 00177 (47.0%) | loss: 5.279937 | lrm: 0.76 | dt: 851ms | tok/sec: 307,975 | mfu: 8.6% | epoch: 1 | remaining: 158s    
step 00178 (47.3%) | loss: 5.266882 | lrm: 0.75 | dt: 852ms | tok/sec: 307,814 | mfu: 8.6% | epoch: 1 | remaining: 157s    
step 00179 (47.6%) | loss: 5.254769 | lrm: 0.75 | dt: 850ms | tok/sec: 308,259 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00180 (47.9%) | loss: 5.249319 | lrm: 0.74 | dt: 850ms | tok/sec: 308,247 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00181 (48.2%) | loss: 5.254838 | lrm: 0.74 | dt: 851ms | tok/sec: 308,131 | mfu: 8.6% | epoch: 1 | remaining: 155s    
step 00182 (48.4%) | loss: 5.247671 | lrm: 0.74 | dt: 851ms | tok/sec: 308,137 | mfu: 8.6% | epoch: 1 | remaining: 154s    
step 00183 (48.7%) | loss: 5.237002 | lrm: 0.73 | dt: 851ms | tok/sec: 308,091 | mfu: 8.6% | epoch: 1 | remaining: 153s    
step 00184 (49.0%) | loss: 5.227787 | lrm: 0.73 | dt: 850ms | tok/sec: 308,350 | mfu: 8.6% | epoch: 1 | remaining: 152s    
step 00185 (49.3%) | loss: 5.217538 | lrm: 0.72 | dt: 851ms | tok/sec: 308,049 | mfu: 8.6% | epoch: 1 | remaining: 151s    
step 00186 (49.6%) | loss: 5.197060 | lrm: 0.72 | dt: 852ms | tok/sec: 307,554 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00187 (49.9%) | loss: 5.184616 | lrm: 0.72 | dt: 852ms | tok/sec: 307,605 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00188 (50.1%) | loss: 5.183992 | lrm: 0.71 | dt: 850ms | tok/sec: 308,339 | mfu: 8.6% | epoch: 1 | remaining: 149s    
step 00189 (50.4%) | loss: 5.167746 | lrm: 0.71 | dt: 851ms | tok/sec: 308,012 | mfu: 8.6% | epoch: 1 | remaining: 148s    
step 00190 (50.7%) | loss: 5.177260 | lrm: 0.70 | dt: 851ms | tok/sec: 308,139 | mfu: 8.6% | epoch: 1 | remaining: 147s    
step 00191 (51.0%) | loss: 5.166993 | lrm: 0.70 | dt: 851ms | tok/sec: 308,166 | mfu: 8.6% | epoch: 1 | remaining: 146s    
step 00192 (51.3%) | loss: 5.148380 | lrm: 0.70 | dt: 851ms | tok/sec: 307,955 | mfu: 8.6% | epoch: 1 | remaining: 145s    
step 00193 (51.6%) | loss: 5.136055 | lrm: 0.69 | dt: 850ms | tok/sec: 308,374 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00194 (51.8%) | loss: 5.126094 | lrm: 0.69 | dt: 851ms | tok/sec: 308,119 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00195 (52.1%) | loss: 5.124548 | lrm: 0.68 | dt: 850ms | tok/sec: 308,326 | mfu: 8.6% | epoch: 1 | remaining: 143s    
step 00196 (52.4%) | loss: 5.107342 | lrm: 0.68 | dt: 851ms | tok/sec: 308,125 | mfu: 8.6% | epoch: 1 | remaining: 142s    
step 00197 (52.7%) | loss: 5.104587 | lrm: 0.68 | dt: 852ms | tok/sec: 307,691 | mfu: 8.6% | epoch: 1 | remaining: 141s    
step 00198 (53.0%) | loss: 5.096903 | lrm: 0.67 | dt: 850ms | tok/sec: 308,277 | mfu: 8.6% | epoch: 1 | remaining: 140s    
step 00199 (53.3%) | loss: 5.085833 | lrm: 0.67 | dt: 851ms | tok/sec: 308,172 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00200 (53.5%) | loss: 5.087708 | lrm: 0.66 | dt: 852ms | tok/sec: 307,736 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00201 (53.8%) | loss: 5.076948 | lrm: 0.66 | dt: 851ms | tok/sec: 308,217 | mfu: 8.6% | epoch: 1 | remaining: 138s    
step 00202 (54.1%) | loss: 5.064378 | lrm: 0.66 | dt: 850ms | tok/sec: 308,250 | mfu: 8.6% | epoch: 1 | remaining: 137s    
step 00203 (54.4%) | loss: 5.053919 | lrm: 0.65 | dt: 851ms | tok/sec: 308,126 | mfu: 8.6% | epoch: 1 | remaining: 136s    
step 00204 (54.7%) | loss: 5.043637 | lrm: 0.65 | dt: 850ms | tok/sec: 308,317 | mfu: 8.6% | epoch: 1 | remaining: 135s    
step 00205 (55.0%) | loss: 5.036033 | lrm: 0.64 | dt: 851ms | tok/sec: 307,897 | mfu: 8.6% | epoch: 1 | remaining: 134s    
step 00206 (55.2%) | loss: 5.046149 | lrm: 0.64 | dt: 851ms | tok/sec: 308,121 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00207 (55.5%) | loss: 5.115962 | lrm: 0.64 | dt: 851ms | tok/sec: 308,207 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00208 (55.8%) | loss: 5.123101 | lrm: 0.63 | dt: 851ms | tok/sec: 308,218 | mfu: 8.6% | epoch: 1 | remaining: 132s    
step 00209 (56.1%) | loss: 5.117796 | lrm: 0.63 | dt: 850ms | tok/sec: 308,307 | mfu: 8.6% | epoch: 1 | remaining: 131s    
step 00210 (56.4%) | loss: 5.104886 | lrm: 0.62 | dt: 850ms | tok/sec: 308,292 | mfu: 8.6% | epoch: 1 | remaining: 130s    
step 00211 (56.7%) | loss: 5.086084 | lrm: 0.62 | dt: 852ms | tok/sec: 307,612 | mfu: 8.6% | epoch: 1 | remaining: 129s    
step 00212 (57.0%) | loss: 5.078255 | lrm: 0.61 | dt: 851ms | tok/sec: 308,156 | mfu: 8.6% | epoch: 1 | remaining: 128s    
step 00213 (57.2%) | loss: 5.068770 | lrm: 0.61 | dt: 851ms | tok/sec: 308,094 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00214 (57.5%) | loss: 5.060308 | lrm: 0.61 | dt: 850ms | tok/sec: 308,314 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00215 (57.8%) | loss: 5.047675 | lrm: 0.60 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 126s    
step 00216 (58.1%) | loss: 5.047800 | lrm: 0.60 | dt: 851ms | tok/sec: 307,999 | mfu: 8.6% | epoch: 1 | remaining: 125s    
step 00217 (58.4%) | loss: 5.045103 | lrm: 0.59 | dt: 851ms | tok/sec: 308,126 | mfu: 8.6% | epoch: 1 | remaining: 124s    
step 00218 (58.7%) | loss: 5.033793 | lrm: 0.59 | dt: 850ms | tok/sec: 308,260 | mfu: 8.6% | epoch: 1 | remaining: 123s    
step 00219 (58.9%) | loss: 5.021607 | lrm: 0.59 | dt: 852ms | tok/sec: 307,790 | mfu: 8.6% | epoch: 1 | remaining: 122s    
step 00220 (59.2%) | loss: 5.004805 | lrm: 0.58 | dt: 850ms | tok/sec: 308,250 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00221 (59.5%) | loss: 4.994514 | lrm: 0.58 | dt: 851ms | tok/sec: 308,129 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00222 (59.8%) | loss: 4.982678 | lrm: 0.57 | dt: 851ms | tok/sec: 308,077 | mfu: 8.6% | epoch: 1 | remaining: 120s    
step 00223 (60.1%) | loss: 4.975974 | lrm: 0.57 | dt: 850ms | tok/sec: 308,342 | mfu: 8.6% | epoch: 1 | remaining: 119s    
step 00224 (60.4%) | loss: 4.967940 | lrm: 0.57 | dt: 850ms | tok/sec: 308,277 | mfu: 8.6% | epoch: 1 | remaining: 118s    
step 00225 (60.6%) | loss: 4.954112 | lrm: 0.56 | dt: 851ms | tok/sec: 308,155 | mfu: 8.6% | epoch: 1 | remaining: 117s    
step 00226 (60.9%) | loss: 4.961383 | lrm: 0.56 | dt: 850ms | tok/sec: 308,339 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00227 (61.2%) | loss: 4.957267 | lrm: 0.55 | dt: 851ms | tok/sec: 308,214 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00228 (61.5%) | loss: 4.946176 | lrm: 0.55 | dt: 852ms | tok/sec: 307,776 | mfu: 8.6% | epoch: 1 | remaining: 115s    
step 00229 (61.8%) | loss: 4.949211 | lrm: 0.55 | dt: 850ms | tok/sec: 308,328 | mfu: 8.6% | epoch: 1 | remaining: 114s    
step 00230 (62.1%) | loss: 4.938475 | lrm: 0.54 | dt: 851ms | tok/sec: 307,939 | mfu: 8.6% | epoch: 1 | remaining: 113s    
step 00231 (62.3%) | loss: 4.939461 | lrm: 0.54 | dt: 852ms | tok/sec: 307,797 | mfu: 8.6% | epoch: 1 | remaining: 112s    
step 00232 (62.6%) | loss: 4.930993 | lrm: 0.53 | dt: 853ms | tok/sec: 307,212 | mfu: 8.6% | epoch: 1 | remaining: 111s    
step 00233 (62.9%) | loss: 4.926369 | lrm: 0.53 | dt: 851ms | tok/sec: 307,866 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00234 (63.2%) | loss: 4.923354 | lrm: 0.53 | dt: 850ms | tok/sec: 308,300 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00235 (63.5%) | loss: 4.917195 | lrm: 0.52 | dt: 851ms | tok/sec: 308,182 | mfu: 8.6% | epoch: 1 | remaining: 109s    
step 00236 (63.8%) | loss: 4.910763 | lrm: 0.52 | dt: 851ms | tok/sec: 308,013 | mfu: 8.6% | epoch: 1 | remaining: 108s    
step 00237 (64.0%) | loss: 4.901522 | lrm: 0.51 | dt: 851ms | tok/sec: 308,152 | mfu: 8.6% | epoch: 1 | remaining: 107s    
step 00238 (64.3%) | loss: 4.890792 | lrm: 0.51 | dt: 851ms | tok/sec: 308,113 | mfu: 8.6% | epoch: 1 | remaining: 106s    
step 00239 (64.6%) | loss: 4.880908 | lrm: 0.51 | dt: 851ms | tok/sec: 308,221 | mfu: 8.6% | epoch: 1 | remaining: 105s    
step 00240 (64.9%) | loss: 4.864976 | lrm: 0.50 | dt: 851ms | tok/sec: 308,177 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00241 (65.2%) | loss: 4.857548 | lrm: 0.50 | dt: 850ms | tok/sec: 308,353 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00242 (65.5%) | loss: 4.848910 | lrm: 0.49 | dt: 851ms | tok/sec: 308,098 | mfu: 8.6% | epoch: 1 | remaining: 103s    
step 00243 (65.7%) | loss: 4.838683 | lrm: 0.49 | dt: 850ms | tok/sec: 308,357 | mfu: 8.6% | epoch: 1 | remaining: 102s    
step 00244 (66.0%) | loss: 4.823798 | lrm: 0.49 | dt: 850ms | tok/sec: 308,331 | mfu: 8.6% | epoch: 1 | remaining: 101s    
step 00245 (66.3%) | loss: 4.821743 | lrm: 0.48 | dt: 851ms | tok/sec: 308,099 | mfu: 8.6% | epoch: 1 | remaining: 100s    
step 00246 (66.6%) | loss: 4.819502 | lrm: 0.48 | dt: 850ms | tok/sec: 308,267 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00247 (66.9%) | loss: 4.806263 | lrm: 0.47 | dt: 852ms | tok/sec: 307,711 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00248 (67.2%) | loss: 4.806969 | lrm: 0.47 | dt: 850ms | tok/sec: 308,257 | mfu: 8.6% | epoch: 1 | remaining: 98s    
step 00249 (67.4%) | loss: 4.802890 | lrm: 0.47 | dt: 851ms | tok/sec: 308,206 | mfu: 8.6% | epoch: 1 | remaining: 97s    
step 00250 (67.7%) | loss: 4.801519 | lrm: 0.46 | dt: 851ms | tok/sec: 307,898 | mfu: 8.6% | epoch: 1 | remaining: 96s    
step 00251 (68.0%) | loss: 4.791246 | lrm: 0.46 | dt: 850ms | tok/sec: 308,238 | mfu: 8.6% | epoch: 1 | remaining: 95s    
step 00252 (68.3%) | loss: 4.792825 | lrm: 0.45 | dt: 850ms | tok/sec: 308,437 | mfu: 8.6% | epoch: 1 | remaining: 94s    
step 00253 (68.6%) | loss: 4.788920 | lrm: 0.45 | dt: 850ms | tok/sec: 308,272 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00254 (68.9%) | loss: 4.784520 | lrm: 0.44 | dt: 851ms | tok/sec: 308,111 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00255 (69.1%) | loss: 4.777394 | lrm: 0.44 | dt: 850ms | tok/sec: 308,250 | mfu: 8.6% | epoch: 1 | remaining: 92s    
step 00256 (69.4%) | loss: 4.773733 | lrm: 0.44 | dt: 850ms | tok/sec: 308,356 | mfu: 8.6% | epoch: 1 | remaining: 91s    
step 00257 (69.7%) | loss: 4.771108 | lrm: 0.43 | dt: 850ms | tok/sec: 308,284 | mfu: 8.6% | epoch: 1 | remaining: 90s    
step 00258 (70.0%) | loss: 4.763507 | lrm: 0.43 | dt: 850ms | tok/sec: 308,348 | mfu: 8.6% | epoch: 1 | remaining: 89s    
step 00259 (70.3%) | loss: 4.765788 | lrm: 0.42 | dt: 851ms | tok/sec: 308,219 | mfu: 8.6% | epoch: 1 | remaining: 88s    
step 00260 (70.6%) | loss: 4.745578 | lrm: 0.42 | dt: 850ms | tok/sec: 308,269 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00261 (70.8%) | loss: 4.735815 | lrm: 0.42 | dt: 851ms | tok/sec: 308,154 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00262 (71.1%) | loss: 4.733965 | lrm: 0.41 | dt: 850ms | tok/sec: 308,287 | mfu: 8.6% | epoch: 1 | remaining: 86s    
step 00263 (71.4%) | loss: 4.725888 | lrm: 0.41 | dt: 850ms | tok/sec: 308,333 | mfu: 8.6% | epoch: 1 | remaining: 85s    
step 00264 (71.7%) | loss: 4.720606 | lrm: 0.40 | dt: 851ms | tok/sec: 307,944 | mfu: 8.6% | epoch: 1 | remaining: 84s    
step 00265 (72.0%) | loss: 4.714694 | lrm: 0.40 | dt: 851ms | tok/sec: 308,194 | mfu: 8.6% | epoch: 1 | remaining: 83s    
step 00266 (72.3%) | loss: 4.700668 | lrm: 0.40 | dt: 850ms | tok/sec: 308,342 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00267 (72.5%) | loss: 4.681615 | lrm: 0.39 | dt: 850ms | tok/sec: 308,380 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00268 (72.8%) | loss: 4.681500 | lrm: 0.39 | dt: 850ms | tok/sec: 308,279 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00269 (73.1%) | loss: 4.683548 | lrm: 0.38 | dt: 851ms | tok/sec: 308,149 | mfu: 8.6% | epoch: 1 | remaining: 80s    
step 00270 (73.4%) | loss: 4.675648 | lrm: 0.38 | dt: 851ms | tok/sec: 308,210 | mfu: 8.6% | epoch: 1 | remaining: 79s    
step 00271 (73.7%) | loss: 4.664683 | lrm: 0.38 | dt: 850ms | tok/sec: 308,235 | mfu: 8.6% | epoch: 1 | remaining: 78s    
step 00272 (74.0%) | loss: 4.649930 | lrm: 0.37 | dt: 851ms | tok/sec: 307,906 | mfu: 8.6% | epoch: 1 | remaining: 77s    
step 00273 (74.2%) | loss: 4.636495 | lrm: 0.37 | dt: 850ms | tok/sec: 308,360 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00274 (74.5%) | loss: 4.616962 | lrm: 0.36 | dt: 850ms | tok/sec: 308,278 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00275 (74.8%) | loss: 4.606357 | lrm: 0.36 | dt: 850ms | tok/sec: 308,276 | mfu: 8.6% | epoch: 1 | remaining: 75s    
step 00276 (75.1%) | loss: 4.604094 | lrm: 0.36 | dt: 851ms | tok/sec: 308,062 | mfu: 8.6% | epoch: 1 | remaining: 74s    
step 00277 (75.4%) | loss: 4.608005 | lrm: 0.35 | dt: 851ms | tok/sec: 308,222 | mfu: 8.6% | epoch: 1 | remaining: 73s    
step 00278 (75.7%) | loss: 4.602403 | lrm: 0.35 | dt: 851ms | tok/sec: 308,130 | mfu: 8.6% | epoch: 1 | remaining: 72s    
step 00279 (75.9%) | loss: 4.581822 | lrm: 0.34 | dt: 850ms | tok/sec: 308,374 | mfu: 8.6% | epoch: 1 | remaining: 71s    
step 00280 (76.2%) | loss: 4.571572 | lrm: 0.34 | dt: 851ms | tok/sec: 307,993 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00281 (76.5%) | loss: 4.556724 | lrm: 0.34 | dt: 851ms | tok/sec: 307,999 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00282 (76.8%) | loss: 4.549816 | lrm: 0.33 | dt: 850ms | tok/sec: 308,242 | mfu: 8.6% | epoch: 1 | remaining: 69s    
step 00283 (77.1%) | loss: 4.549682 | lrm: 0.33 | dt: 850ms | tok/sec: 308,397 | mfu: 8.6% | epoch: 1 | remaining: 68s    
step 00284 (77.4%) | loss: 4.553712 | lrm: 0.32 | dt: 850ms | tok/sec: 308,282 | mfu: 8.6% | epoch: 1 | remaining: 67s    
step 00285 (77.6%) | loss: 4.563137 | lrm: 0.32 | dt: 851ms | tok/sec: 308,180 | mfu: 8.6% | epoch: 1 | remaining: 66s    
step 00286 (77.9%) | loss: 4.566441 | lrm: 0.32 | dt: 851ms | tok/sec: 308,071 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00287 (78.2%) | loss: 4.566418 | lrm: 0.31 | dt: 850ms | tok/sec: 308,255 | mfu: 8.6% | epoch: 1 | remaining: 64s    
step 00288 (78.5%) | loss: 4.562850 | lrm: 0.31 | dt: 899ms | tok/sec: 291,551 | mfu: 8.2% | epoch: 1 | remaining: 64s    
step 00289 (78.8%) | loss: 4.555327 | lrm: 0.30 | dt: 850ms | tok/sec: 308,449 | mfu: 8.6% | epoch: 1 | remaining: 63s    
step 00290 (79.1%) | loss: 4.560899 | lrm: 0.30 | dt: 850ms | tok/sec: 308,233 | mfu: 8.6% | epoch: 1 | remaining: 62s    
step 00291 (79.4%) | loss: 4.547731 | lrm: 0.29 | dt: 850ms | tok/sec: 308,416 | mfu: 8.6% | epoch: 1 | remaining: 61s    
step 00292 (79.7%) | loss: 4.531252 | lrm: 0.29 | dt: 850ms | tok/sec: 308,265 | mfu: 8.6% | epoch: 1 | remaining: 60s    
step 00293 (79.9%) | loss: 4.525137 | lrm: 0.29 | dt: 850ms | tok/sec: 308,275 | mfu: 8.6% | epoch: 1 | remaining: 59s    
step 00294 (80.2%) | loss: 4.512237 | lrm: 0.28 | dt: 851ms | tok/sec: 308,195 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00295 (80.5%) | loss: 4.518576 | lrm: 0.28 | dt: 850ms | tok/sec: 308,303 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00296 (80.8%) | loss: 4.514335 | lrm: 0.27 | dt: 851ms | tok/sec: 308,143 | mfu: 8.6% | epoch: 1 | remaining: 57s    
step 00297 (81.1%) | loss: 4.511995 | lrm: 0.27 | dt: 851ms | tok/sec: 308,216 | mfu: 8.6% | epoch: 1 | remaining: 56s    
step 00298 (81.4%) | loss: 4.513045 | lrm: 0.27 | dt: 850ms | tok/sec: 308,445 | mfu: 8.6% | epoch: 1 | remaining: 55s    
step 00299 (81.6%) | loss: 4.508783 | lrm: 0.26 | dt: 850ms | tok/sec: 308,398 | mfu: 8.6% | epoch: 1 | remaining: 54s    
step 00300 (81.9%) | loss: 4.506789 | lrm: 0.26 | dt: 850ms | tok/sec: 308,385 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00301 (82.2%) | loss: 4.503509 | lrm: 0.25 | dt: 850ms | tok/sec: 308,412 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00302 (82.5%) | loss: 4.494258 | lrm: 0.25 | dt: 850ms | tok/sec: 308,304 | mfu: 8.6% | epoch: 1 | remaining: 52s    
step 00303 (82.8%) | loss: 4.487886 | lrm: 0.25 | dt: 850ms | tok/sec: 308,293 | mfu: 8.6% | epoch: 1 | remaining: 51s    
step 00304 (83.1%) | loss: 4.484904 | lrm: 0.24 | dt: 850ms | tok/sec: 308,451 | mfu: 8.6% | epoch: 1 | remaining: 50s    
step 00305 (83.3%) | loss: 4.480864 | lrm: 0.24 | dt: 850ms | tok/sec: 308,357 | mfu: 8.6% | epoch: 1 | remaining: 49s    
