[autoresearch/mar9 9b760a7] exp59: per-row WD text=0.0 audio=2.0 all embeds
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=2.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927828 | lrm: 1.00 | dt: 6523ms | tok/sec: 40,186 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.055244 | lrm: 1.00 | dt: 846ms | tok/sec: 309,970 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.835862 | lrm: 1.00 | dt: 846ms | tok/sec: 309,961 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.499878 | lrm: 1.00 | dt: 847ms | tok/sec: 309,584 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.193540 | lrm: 1.00 | dt: 846ms | tok/sec: 309,764 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.968500 | lrm: 1.00 | dt: 846ms | tok/sec: 309,841 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.732273 | lrm: 1.00 | dt: 847ms | tok/sec: 309,667 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.466534 | lrm: 1.00 | dt: 847ms | tok/sec: 309,375 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.233587 | lrm: 1.00 | dt: 846ms | tok/sec: 309,714 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.004270 | lrm: 1.00 | dt: 847ms | tok/sec: 309,613 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.829152 | lrm: 1.00 | dt: 848ms | tok/sec: 309,152 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.652037 | lrm: 1.00 | dt: 847ms | tok/sec: 309,369 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.498012 | lrm: 1.00 | dt: 847ms | tok/sec: 309,529 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.374885 | lrm: 1.00 | dt: 849ms | tok/sec: 308,939 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.259292 | lrm: 1.00 | dt: 847ms | tok/sec: 309,437 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.149437 | lrm: 1.00 | dt: 847ms | tok/sec: 309,489 | mfu: 8.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.046840 | lrm: 1.00 | dt: 847ms | tok/sec: 309,495 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00151 (39.6%) | loss: 4.459284 | lrm: 0.86 | dt: 850ms | tok/sec: 308,506 | mfu: 8.6% | epoch: 1 | remaining: 180s    
step 00152 (39.9%) | loss: 4.443108 | lrm: 0.86 | dt: 851ms | tok/sec: 308,084 | mfu: 8.6% | epoch: 1 | remaining: 179s    
step 00153 (40.2%) | loss: 4.449875 | lrm: 0.85 | dt: 850ms | tok/sec: 308,392 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00154 (40.5%) | loss: 4.449482 | lrm: 0.85 | dt: 850ms | tok/sec: 308,417 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00155 (40.8%) | loss: 4.449313 | lrm: 0.85 | dt: 850ms | tok/sec: 308,299 | mfu: 8.6% | epoch: 1 | remaining: 177s    
step 00156 (41.1%) | loss: 4.453280 | lrm: 0.84 | dt: 850ms | tok/sec: 308,342 | mfu: 8.6% | epoch: 1 | remaining: 176s    
step 00157 (41.4%) | loss: 4.447088 | lrm: 0.84 | dt: 850ms | tok/sec: 308,462 | mfu: 8.6% | epoch: 1 | remaining: 175s    
step 00158 (41.6%) | loss: 4.451964 | lrm: 0.83 | dt: 850ms | tok/sec: 308,361 | mfu: 8.6% | epoch: 1 | remaining: 174s    
step 00159 (41.9%) | loss: 4.455861 | lrm: 0.83 | dt: 850ms | tok/sec: 308,419 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00160 (42.2%) | loss: 4.448032 | lrm: 0.83 | dt: 850ms | tok/sec: 308,472 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00161 (42.5%) | loss: 4.445684 | lrm: 0.82 | dt: 850ms | tok/sec: 308,455 | mfu: 8.6% | epoch: 1 | remaining: 172s    
step 00162 (42.8%) | loss: 4.437763 | lrm: 0.82 | dt: 850ms | tok/sec: 308,533 | mfu: 8.6% | epoch: 1 | remaining: 171s    
step 00163 (43.1%) | loss: 4.441047 | lrm: 0.81 | dt: 850ms | tok/sec: 308,495 | mfu: 8.6% | epoch: 1 | remaining: 170s    
step 00164 (43.3%) | loss: 4.438665 | lrm: 0.81 | dt: 851ms | tok/sec: 308,210 | mfu: 8.6% | epoch: 1 | remaining: 169s    
step 00165 (43.6%) | loss: 4.433222 | lrm: 0.81 | dt: 850ms | tok/sec: 308,525 | mfu: 8.6% | epoch: 1 | remaining: 168s    
step 00166 (43.9%) | loss: 4.423672 | lrm: 0.80 | dt: 850ms | tok/sec: 308,465 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00167 (44.2%) | loss: 4.423928 | lrm: 0.80 | dt: 851ms | tok/sec: 308,215 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00168 (44.5%) | loss: 4.412874 | lrm: 0.79 | dt: 851ms | tok/sec: 308,104 | mfu: 8.6% | epoch: 1 | remaining: 166s    
step 00169 (44.8%) | loss: 4.404953 | lrm: 0.79 | dt: 851ms | tok/sec: 308,172 | mfu: 8.6% | epoch: 1 | remaining: 165s    
step 00170 (45.0%) | loss: 4.397178 | lrm: 0.79 | dt: 849ms | tok/sec: 308,594 | mfu: 8.6% | epoch: 1 | remaining: 164s    
step 00171 (45.3%) | loss: 4.401836 | lrm: 0.78 | dt: 850ms | tok/sec: 308,304 | mfu: 8.6% | epoch: 1 | remaining: 163s    
step 00172 (45.6%) | loss: 4.387867 | lrm: 0.78 | dt: 850ms | tok/sec: 308,333 | mfu: 8.6% | epoch: 1 | remaining: 162s    
step 00173 (45.9%) | loss: 4.402213 | lrm: 0.77 | dt: 850ms | tok/sec: 308,451 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00174 (46.2%) | loss: 4.395318 | lrm: 0.77 | dt: 850ms | tok/sec: 308,423 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00175 (46.5%) | loss: 4.372670 | lrm: 0.76 | dt: 852ms | tok/sec: 307,860 | mfu: 8.6% | epoch: 1 | remaining: 160s    
step 00176 (46.7%) | loss: 4.379769 | lrm: 0.76 | dt: 850ms | tok/sec: 308,408 | mfu: 8.6% | epoch: 1 | remaining: 159s    
step 00177 (47.0%) | loss: 4.368863 | lrm: 0.76 | dt: 850ms | tok/sec: 308,477 | mfu: 8.6% | epoch: 1 | remaining: 158s    
step 00178 (47.3%) | loss: 4.362400 | lrm: 0.75 | dt: 850ms | tok/sec: 308,430 | mfu: 8.6% | epoch: 1 | remaining: 157s    
step 00179 (47.6%) | loss: 4.362020 | lrm: 0.75 | dt: 850ms | tok/sec: 308,396 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00180 (47.9%) | loss: 4.369682 | lrm: 0.74 | dt: 850ms | tok/sec: 308,462 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00181 (48.2%) | loss: 4.378165 | lrm: 0.74 | dt: 850ms | tok/sec: 308,338 | mfu: 8.6% | epoch: 1 | remaining: 155s    
step 00182 (48.4%) | loss: 4.372082 | lrm: 0.74 | dt: 850ms | tok/sec: 308,516 | mfu: 8.6% | epoch: 1 | remaining: 154s    
step 00183 (48.7%) | loss: 4.366843 | lrm: 0.73 | dt: 850ms | tok/sec: 308,397 | mfu: 8.6% | epoch: 1 | remaining: 153s    
step 00184 (49.0%) | loss: 4.366046 | lrm: 0.73 | dt: 850ms | tok/sec: 308,509 | mfu: 8.6% | epoch: 1 | remaining: 152s    
step 00185 (49.3%) | loss: 4.357337 | lrm: 0.72 | dt: 850ms | tok/sec: 308,573 | mfu: 8.6% | epoch: 1 | remaining: 151s    
step 00186 (49.6%) | loss: 4.335953 | lrm: 0.72 | dt: 850ms | tok/sec: 308,561 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00187 (49.9%) | loss: 4.320960 | lrm: 0.72 | dt: 850ms | tok/sec: 308,511 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00188 (50.1%) | loss: 4.317856 | lrm: 0.71 | dt: 850ms | tok/sec: 308,499 | mfu: 8.6% | epoch: 1 | remaining: 149s    
step 00189 (50.4%) | loss: 4.301916 | lrm: 0.71 | dt: 850ms | tok/sec: 308,389 | mfu: 8.6% | epoch: 1 | remaining: 148s    
step 00190 (50.7%) | loss: 4.318069 | lrm: 0.70 | dt: 850ms | tok/sec: 308,560 | mfu: 8.6% | epoch: 1 | remaining: 147s    
step 00191 (51.0%) | loss: 4.319211 | lrm: 0.70 | dt: 850ms | tok/sec: 308,390 | mfu: 8.6% | epoch: 1 | remaining: 146s    
step 00192 (51.3%) | loss: 4.313174 | lrm: 0.70 | dt: 850ms | tok/sec: 308,372 | mfu: 8.6% | epoch: 1 | remaining: 145s    
step 00193 (51.6%) | loss: 4.311360 | lrm: 0.69 | dt: 850ms | tok/sec: 308,402 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00194 (51.8%) | loss: 4.309235 | lrm: 0.69 | dt: 851ms | tok/sec: 307,949 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00195 (52.1%) | loss: 4.316035 | lrm: 0.68 | dt: 850ms | tok/sec: 308,286 | mfu: 8.6% | epoch: 1 | remaining: 143s    
step 00196 (52.4%) | loss: 4.306630 | lrm: 0.68 | dt: 850ms | tok/sec: 308,475 | mfu: 8.6% | epoch: 1 | remaining: 142s    
step 00197 (52.7%) | loss: 4.315795 | lrm: 0.68 | dt: 852ms | tok/sec: 307,825 | mfu: 8.6% | epoch: 1 | remaining: 141s    
step 00198 (53.0%) | loss: 4.304772 | lrm: 0.67 | dt: 850ms | tok/sec: 308,487 | mfu: 8.6% | epoch: 1 | remaining: 140s    
step 00199 (53.3%) | loss: 4.289896 | lrm: 0.67 | dt: 850ms | tok/sec: 308,318 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00200 (53.5%) | loss: 4.305279 | lrm: 0.66 | dt: 850ms | tok/sec: 308,537 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00201 (53.8%) | loss: 4.304460 | lrm: 0.66 | dt: 850ms | tok/sec: 308,298 | mfu: 8.6% | epoch: 1 | remaining: 138s    
step 00202 (54.1%) | loss: 4.293941 | lrm: 0.66 | dt: 850ms | tok/sec: 308,514 | mfu: 8.6% | epoch: 1 | remaining: 137s    
step 00203 (54.4%) | loss: 4.279965 | lrm: 0.65 | dt: 850ms | tok/sec: 308,389 | mfu: 8.6% | epoch: 1 | remaining: 136s    
step 00204 (54.7%) | loss: 4.270860 | lrm: 0.65 | dt: 861ms | tok/sec: 304,344 | mfu: 8.5% | epoch: 1 | remaining: 135s    
step 00205 (55.0%) | loss: 4.264391 | lrm: 0.64 | dt: 849ms | tok/sec: 308,641 | mfu: 8.6% | epoch: 1 | remaining: 134s    
step 00206 (55.2%) | loss: 4.257333 | lrm: 0.64 | dt: 850ms | tok/sec: 308,465 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00207 (55.5%) | loss: 4.260995 | lrm: 0.64 | dt: 850ms | tok/sec: 308,581 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00208 (55.8%) | loss: 4.256926 | lrm: 0.63 | dt: 850ms | tok/sec: 308,243 | mfu: 8.6% | epoch: 1 | remaining: 132s    
step 00209 (56.1%) | loss: 4.256020 | lrm: 0.63 | dt: 850ms | tok/sec: 308,552 | mfu: 8.6% | epoch: 1 | remaining: 131s    
step 00210 (56.4%) | loss: 4.248091 | lrm: 0.62 | dt: 850ms | tok/sec: 308,432 | mfu: 8.6% | epoch: 1 | remaining: 130s    
step 00211 (56.7%) | loss: 4.235876 | lrm: 0.62 | dt: 851ms | tok/sec: 308,003 | mfu: 8.6% | epoch: 1 | remaining: 129s    
step 00212 (56.9%) | loss: 4.235168 | lrm: 0.62 | dt: 850ms | tok/sec: 308,553 | mfu: 8.6% | epoch: 1 | remaining: 128s    
step 00213 (57.2%) | loss: 4.229563 | lrm: 0.61 | dt: 850ms | tok/sec: 308,431 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00214 (57.5%) | loss: 4.229230 | lrm: 0.61 | dt: 850ms | tok/sec: 308,442 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00215 (57.8%) | loss: 4.223299 | lrm: 0.60 | dt: 850ms | tok/sec: 308,370 | mfu: 8.6% | epoch: 1 | remaining: 126s    
step 00216 (58.1%) | loss: 4.227358 | lrm: 0.60 | dt: 850ms | tok/sec: 308,425 | mfu: 8.6% | epoch: 1 | remaining: 125s    
step 00217 (58.4%) | loss: 4.227864 | lrm: 0.59 | dt: 850ms | tok/sec: 308,403 | mfu: 8.6% | epoch: 1 | remaining: 124s    
step 00218 (58.6%) | loss: 4.221596 | lrm: 0.59 | dt: 850ms | tok/sec: 308,431 | mfu: 8.6% | epoch: 1 | remaining: 123s    
step 00219 (58.9%) | loss: 4.207127 | lrm: 0.59 | dt: 852ms | tok/sec: 307,845 | mfu: 8.6% | epoch: 1 | remaining: 122s    
step 00220 (59.2%) | loss: 4.197957 | lrm: 0.58 | dt: 850ms | tok/sec: 308,560 | mfu: 8.6% | epoch: 1 | remaining: 122s    
step 00221 (59.5%) | loss: 4.190290 | lrm: 0.58 | dt: 850ms | tok/sec: 308,500 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00222 (59.8%) | loss: 4.179671 | lrm: 0.57 | dt: 849ms | tok/sec: 308,622 | mfu: 8.6% | epoch: 1 | remaining: 120s    
step 00223 (60.1%) | loss: 4.181121 | lrm: 0.57 | dt: 850ms | tok/sec: 308,512 | mfu: 8.6% | epoch: 1 | remaining: 119s    
step 00224 (60.3%) | loss: 4.175180 | lrm: 0.57 | dt: 850ms | tok/sec: 308,255 | mfu: 8.6% | epoch: 1 | remaining: 118s    
step 00225 (60.6%) | loss: 4.161733 | lrm: 0.56 | dt: 850ms | tok/sec: 308,561 | mfu: 8.6% | epoch: 1 | remaining: 117s    
step 00226 (60.9%) | loss: 4.162410 | lrm: 0.56 | dt: 850ms | tok/sec: 308,538 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00227 (61.2%) | loss: 4.163817 | lrm: 0.55 | dt: 849ms | tok/sec: 308,596 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00228 (61.5%) | loss: 4.158602 | lrm: 0.55 | dt: 851ms | tok/sec: 307,894 | mfu: 8.6% | epoch: 1 | remaining: 115s    
step 00229 (61.8%) | loss: 4.174122 | lrm: 0.55 | dt: 850ms | tok/sec: 308,356 | mfu: 8.6% | epoch: 1 | remaining: 114s    
step 00230 (62.0%) | loss: 4.168126 | lrm: 0.54 | dt: 850ms | tok/sec: 308,559 | mfu: 8.6% | epoch: 1 | remaining: 113s    
step 00231 (62.3%) | loss: 4.172236 | lrm: 0.54 | dt: 850ms | tok/sec: 308,464 | mfu: 8.6% | epoch: 1 | remaining: 112s    
step 00232 (62.6%) | loss: 4.168617 | lrm: 0.53 | dt: 849ms | tok/sec: 308,687 | mfu: 8.6% | epoch: 1 | remaining: 111s    
step 00233 (62.9%) | loss: 4.167298 | lrm: 0.53 | dt: 850ms | tok/sec: 308,466 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00234 (63.2%) | loss: 4.174064 | lrm: 0.53 | dt: 849ms | tok/sec: 308,635 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00235 (63.5%) | loss: 4.175676 | lrm: 0.52 | dt: 850ms | tok/sec: 308,456 | mfu: 8.6% | epoch: 1 | remaining: 109s    
step 00236 (63.7%) | loss: 4.178364 | lrm: 0.52 | dt: 850ms | tok/sec: 308,478 | mfu: 8.6% | epoch: 1 | remaining: 108s    
step 00237 (64.0%) | loss: 4.163776 | lrm: 0.51 | dt: 851ms | tok/sec: 308,097 | mfu: 8.6% | epoch: 1 | remaining: 107s    
step 00238 (64.3%) | loss: 4.152853 | lrm: 0.51 | dt: 850ms | tok/sec: 308,410 | mfu: 8.6% | epoch: 1 | remaining: 106s    
step 00239 (64.6%) | loss: 4.138981 | lrm: 0.51 | dt: 850ms | tok/sec: 308,540 | mfu: 8.6% | epoch: 1 | remaining: 105s    
step 00240 (64.9%) | loss: 4.119343 | lrm: 0.50 | dt: 851ms | tok/sec: 308,102 | mfu: 8.6% | epoch: 1 | remaining: 105s    
step 00241 (65.2%) | loss: 4.119525 | lrm: 0.50 | dt: 850ms | tok/sec: 308,518 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00242 (65.4%) | loss: 4.113930 | lrm: 0.49 | dt: 850ms | tok/sec: 308,301 | mfu: 8.6% | epoch: 1 | remaining: 103s    
step 00243 (65.7%) | loss: 4.109845 | lrm: 0.49 | dt: 849ms | tok/sec: 308,674 | mfu: 8.6% | epoch: 1 | remaining: 102s    
step 00244 (66.0%) | loss: 4.097441 | lrm: 0.49 | dt: 850ms | tok/sec: 308,584 | mfu: 8.6% | epoch: 1 | remaining: 101s    
step 00245 (66.3%) | loss: 4.102498 | lrm: 0.48 | dt: 850ms | tok/sec: 308,533 | mfu: 8.6% | epoch: 1 | remaining: 100s    
step 00246 (66.6%) | loss: 4.107862 | lrm: 0.48 | dt: 849ms | tok/sec: 308,674 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00247 (66.9%) | loss: 4.096801 | lrm: 0.47 | dt: 851ms | tok/sec: 308,105 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00248 (67.1%) | loss: 4.109170 | lrm: 0.47 | dt: 850ms | tok/sec: 308,530 | mfu: 8.6% | epoch: 1 | remaining: 98s    
step 00249 (67.4%) | loss: 4.110994 | lrm: 0.47 | dt: 850ms | tok/sec: 308,579 | mfu: 8.6% | epoch: 1 | remaining: 97s    
step 00250 (67.7%) | loss: 4.114442 | lrm: 0.46 | dt: 850ms | tok/sec: 308,583 | mfu: 8.6% | epoch: 1 | remaining: 96s    
step 00251 (68.0%) | loss: 4.105450 | lrm: 0.46 | dt: 849ms | tok/sec: 308,596 | mfu: 8.6% | epoch: 1 | remaining: 95s    
step 00252 (68.3%) | loss: 4.115259 | lrm: 0.45 | dt: 850ms | tok/sec: 308,506 | mfu: 8.6% | epoch: 1 | remaining: 94s    
step 00253 (68.6%) | loss: 4.115006 | lrm: 0.45 | dt: 849ms | tok/sec: 308,650 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00254 (68.8%) | loss: 4.111389 | lrm: 0.45 | dt: 850ms | tok/sec: 308,449 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00255 (69.1%) | loss: 4.099564 | lrm: 0.44 | dt: 849ms | tok/sec: 308,592 | mfu: 8.6% | epoch: 1 | remaining: 92s    
step 00256 (69.4%) | loss: 4.090538 | lrm: 0.44 | dt: 850ms | tok/sec: 308,531 | mfu: 8.6% | epoch: 1 | remaining: 91s    
step 00257 (69.7%) | loss: 4.088692 | lrm: 0.43 | dt: 849ms | tok/sec: 308,592 | mfu: 8.6% | epoch: 1 | remaining: 90s    
step 00258 (70.0%) | loss: 4.088313 | lrm: 0.43 | dt: 849ms | tok/sec: 308,625 | mfu: 8.6% | epoch: 1 | remaining: 89s    
step 00259 (70.3%) | loss: 4.091541 | lrm: 0.42 | dt: 850ms | tok/sec: 308,579 | mfu: 8.6% | epoch: 1 | remaining: 88s    
step 00260 (70.5%) | loss: 4.075435 | lrm: 0.42 | dt: 851ms | tok/sec: 308,200 | mfu: 8.6% | epoch: 1 | remaining: 88s    
step 00261 (70.8%) | loss: 4.068730 | lrm: 0.42 | dt: 850ms | tok/sec: 308,554 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00262 (71.1%) | loss: 4.068984 | lrm: 0.41 | dt: 851ms | tok/sec: 308,067 | mfu: 8.6% | epoch: 1 | remaining: 86s    
step 00263 (71.4%) | loss: 4.067778 | lrm: 0.41 | dt: 850ms | tok/sec: 308,544 | mfu: 8.6% | epoch: 1 | remaining: 85s    
step 00264 (71.7%) | loss: 4.062955 | lrm: 0.40 | dt: 850ms | tok/sec: 308,402 | mfu: 8.6% | epoch: 1 | remaining: 84s    
step 00265 (72.0%) | loss: 4.055355 | lrm: 0.40 | dt: 850ms | tok/sec: 308,550 | mfu: 8.6% | epoch: 1 | remaining: 83s    
step 00266 (72.2%) | loss: 4.051036 | lrm: 0.40 | dt: 850ms | tok/sec: 308,418 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00267 (72.5%) | loss: 4.034156 | lrm: 0.39 | dt: 849ms | tok/sec: 308,630 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00268 (72.8%) | loss: 4.039703 | lrm: 0.39 | dt: 850ms | tok/sec: 308,389 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00269 (73.1%) | loss: 4.052581 | lrm: 0.38 | dt: 850ms | tok/sec: 308,300 | mfu: 8.6% | epoch: 1 | remaining: 80s    
step 00270 (73.4%) | loss: 4.043633 | lrm: 0.38 | dt: 850ms | tok/sec: 308,547 | mfu: 8.6% | epoch: 1 | remaining: 79s    
step 00271 (73.7%) | loss: 4.027860 | lrm: 0.38 | dt: 850ms | tok/sec: 308,543 | mfu: 8.6% | epoch: 1 | remaining: 78s    
step 00272 (73.9%) | loss: 4.011390 | lrm: 0.37 | dt: 850ms | tok/sec: 308,501 | mfu: 8.6% | epoch: 1 | remaining: 77s    
step 00273 (74.2%) | loss: 4.001760 | lrm: 0.37 | dt: 850ms | tok/sec: 308,516 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00274 (74.5%) | loss: 3.976690 | lrm: 0.36 | dt: 850ms | tok/sec: 308,493 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00275 (74.8%) | loss: 3.968824 | lrm: 0.36 | dt: 849ms | tok/sec: 308,620 | mfu: 8.6% | epoch: 1 | remaining: 75s    
step 00276 (75.1%) | loss: 3.975818 | lrm: 0.36 | dt: 850ms | tok/sec: 308,370 | mfu: 8.6% | epoch: 1 | remaining: 74s    
step 00277 (75.4%) | loss: 3.979769 | lrm: 0.35 | dt: 849ms | tok/sec: 308,618 | mfu: 8.6% | epoch: 1 | remaining: 73s    
step 00278 (75.6%) | loss: 3.967973 | lrm: 0.35 | dt: 850ms | tok/sec: 308,431 | mfu: 8.6% | epoch: 1 | remaining: 72s    
step 00279 (75.9%) | loss: 3.954403 | lrm: 0.34 | dt: 850ms | tok/sec: 308,538 | mfu: 8.6% | epoch: 1 | remaining: 71s    
step 00280 (76.2%) | loss: 3.944998 | lrm: 0.34 | dt: 849ms | tok/sec: 308,673 | mfu: 8.6% | epoch: 1 | remaining: 71s    
step 00281 (76.5%) | loss: 3.939146 | lrm: 0.34 | dt: 850ms | tok/sec: 308,440 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00282 (76.8%) | loss: 3.939787 | lrm: 0.33 | dt: 850ms | tok/sec: 308,468 | mfu: 8.6% | epoch: 1 | remaining: 69s    
step 00283 (77.1%) | loss: 3.937449 | lrm: 0.33 | dt: 849ms | tok/sec: 308,603 | mfu: 8.6% | epoch: 1 | remaining: 68s    
step 00284 (77.3%) | loss: 3.947280 | lrm: 0.32 | dt: 849ms | tok/sec: 308,723 | mfu: 8.6% | epoch: 1 | remaining: 67s    
step 00285 (77.6%) | loss: 3.959543 | lrm: 0.32 | dt: 849ms | tok/sec: 308,638 | mfu: 8.6% | epoch: 1 | remaining: 66s    
step 00286 (77.9%) | loss: 3.969716 | lrm: 0.32 | dt: 850ms | tok/sec: 308,534 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00287 (78.2%) | loss: 3.971303 | lrm: 0.31 | dt: 850ms | tok/sec: 308,570 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00288 (78.5%) | loss: 3.972754 | lrm: 0.31 | dt: 902ms | tok/sec: 290,748 | mfu: 8.1% | epoch: 1 | remaining: 64s    
step 00289 (78.8%) | loss: 3.961083 | lrm: 0.30 | dt: 849ms | tok/sec: 308,751 | mfu: 8.6% | epoch: 1 | remaining: 63s    
step 00290 (79.0%) | loss: 3.966841 | lrm: 0.30 | dt: 849ms | tok/sec: 308,648 | mfu: 8.6% | epoch: 1 | remaining: 62s    
step 00291 (79.3%) | loss: 3.957259 | lrm: 0.30 | dt: 849ms | tok/sec: 308,632 | mfu: 8.6% | epoch: 1 | remaining: 61s    
step 00292 (79.6%) | loss: 3.941283 | lrm: 0.29 | dt: 849ms | tok/sec: 308,587 | mfu: 8.6% | epoch: 1 | remaining: 60s    
step 00293 (79.9%) | loss: 3.945113 | lrm: 0.29 | dt: 849ms | tok/sec: 308,609 | mfu: 8.6% | epoch: 1 | remaining: 59s    
step 00294 (80.2%) | loss: 3.936305 | lrm: 0.28 | dt: 850ms | tok/sec: 308,479 | mfu: 8.6% | epoch: 1 | remaining: 59s    
step 00295 (80.5%) | loss: 3.945619 | lrm: 0.28 | dt: 850ms | tok/sec: 308,490 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00296 (80.7%) | loss: 3.944693 | lrm: 0.28 | dt: 850ms | tok/sec: 308,525 | mfu: 8.6% | epoch: 1 | remaining: 57s    
step 00297 (81.0%) | loss: 3.950156 | lrm: 0.27 | dt: 849ms | tok/sec: 308,610 | mfu: 8.6% | epoch: 1 | remaining: 56s    
step 00298 (81.3%) | loss: 3.955354 | lrm: 0.27 | dt: 849ms | tok/sec: 308,741 | mfu: 8.6% | epoch: 1 | remaining: 55s    
step 00299 (81.6%) | loss: 3.952195 | lrm: 0.26 | dt: 849ms | tok/sec: 308,658 | mfu: 8.6% | epoch: 1 | remaining: 54s    
step 00300 (81.9%) | loss: 3.957761 | lrm: 0.26 | dt: 850ms | tok/sec: 308,546 | mfu: 8.6% | epoch: 1 | remaining: 54s    
step 00301 (82.2%) | loss: 3.956370 | lrm: 0.25 | dt: 850ms | tok/sec: 308,433 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00302 (82.4%) | loss: 3.947494 | lrm: 0.25 | dt: 850ms | tok/sec: 308,565 | mfu: 8.6% | epoch: 1 | remaining: 52s    
step 00303 (82.7%) | loss: 3.942191 | lrm: 0.25 | dt: 849ms | tok/sec: 308,714 | mfu: 8.6% | epoch: 1 | remaining: 51s    
step 00304 (83.0%) | loss: 3.940329 | lrm: 0.24 | dt: 850ms | tok/sec: 308,358 | mfu: 8.6% | epoch: 1 | remaining: 50s    
step 00305 (83.3%) | loss: 3.935506 | lrm: 0.24 | dt: 849ms | tok/sec: 308,699 | mfu: 8.6% | epoch: 1 | remaining: 49s    
