[autoresearch/mar9 1980d79] exp56: per-row WD on wte+VE — text=0.0 audio=3.0
 1 file changed, 3 insertions(+), 3 deletions(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=3.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927802 | lrm: 1.00 | dt: 5972ms | tok/sec: 43,897 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.053929 | lrm: 1.00 | dt: 847ms | tok/sec: 309,662 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.832185 | lrm: 1.00 | dt: 846ms | tok/sec: 309,772 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.485900 | lrm: 1.00 | dt: 846ms | tok/sec: 309,710 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.192751 | lrm: 1.00 | dt: 847ms | tok/sec: 309,586 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.924201 | lrm: 1.00 | dt: 847ms | tok/sec: 309,632 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.702710 | lrm: 1.00 | dt: 847ms | tok/sec: 309,585 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.470524 | lrm: 1.00 | dt: 849ms | tok/sec: 308,874 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.260264 | lrm: 1.00 | dt: 847ms | tok/sec: 309,375 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.043011 | lrm: 1.00 | dt: 849ms | tok/sec: 308,796 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.887702 | lrm: 1.00 | dt: 849ms | tok/sec: 308,894 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.718433 | lrm: 1.00 | dt: 847ms | tok/sec: 309,519 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.577451 | lrm: 1.00 | dt: 848ms | tok/sec: 309,296 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.455400 | lrm: 1.00 | dt: 849ms | tok/sec: 308,639 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.352727 | lrm: 1.00 | dt: 848ms | tok/sec: 309,037 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.250264 | lrm: 1.00 | dt: 848ms | tok/sec: 309,093 | mfu: 8.6% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.155010 | lrm: 1.00 | dt: 848ms | tok/sec: 309,241 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00152 (39.9%) | loss: 4.829195 | lrm: 0.86 | dt: 852ms | tok/sec: 307,575 | mfu: 8.6% | epoch: 1 | remaining: 179s    
step 00153 (40.2%) | loss: 4.828696 | lrm: 0.85 | dt: 851ms | tok/sec: 308,045 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00154 (40.5%) | loss: 4.823916 | lrm: 0.85 | dt: 851ms | tok/sec: 307,921 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00155 (40.8%) | loss: 4.817150 | lrm: 0.85 | dt: 851ms | tok/sec: 308,125 | mfu: 8.6% | epoch: 1 | remaining: 177s    
step 00156 (41.1%) | loss: 4.825894 | lrm: 0.84 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 176s    
step 00157 (41.4%) | loss: 4.816346 | lrm: 0.84 | dt: 851ms | tok/sec: 308,027 | mfu: 8.6% | epoch: 1 | remaining: 175s    
step 00158 (41.7%) | loss: 4.817596 | lrm: 0.83 | dt: 851ms | tok/sec: 308,092 | mfu: 8.6% | epoch: 1 | remaining: 174s    
step 00159 (41.9%) | loss: 4.807272 | lrm: 0.83 | dt: 851ms | tok/sec: 308,178 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00160 (42.2%) | loss: 4.803879 | lrm: 0.83 | dt: 851ms | tok/sec: 307,933 | mfu: 8.6% | epoch: 1 | remaining: 172s    
step 00161 (42.5%) | loss: 4.794223 | lrm: 0.82 | dt: 851ms | tok/sec: 308,204 | mfu: 8.6% | epoch: 1 | remaining: 172s    
step 00162 (42.8%) | loss: 4.794065 | lrm: 0.82 | dt: 851ms | tok/sec: 308,032 | mfu: 8.6% | epoch: 1 | remaining: 171s    
step 00163 (43.1%) | loss: 4.786629 | lrm: 0.81 | dt: 851ms | tok/sec: 307,961 | mfu: 8.6% | epoch: 1 | remaining: 170s    
step 00164 (43.4%) | loss: 4.783439 | lrm: 0.81 | dt: 851ms | tok/sec: 308,083 | mfu: 8.6% | epoch: 1 | remaining: 169s    
step 00165 (43.6%) | loss: 4.772435 | lrm: 0.81 | dt: 851ms | tok/sec: 308,100 | mfu: 8.6% | epoch: 1 | remaining: 168s    
step 00166 (43.9%) | loss: 4.765880 | lrm: 0.80 | dt: 851ms | tok/sec: 308,070 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00167 (44.2%) | loss: 4.754110 | lrm: 0.80 | dt: 851ms | tok/sec: 308,030 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00168 (44.5%) | loss: 4.752981 | lrm: 0.79 | dt: 851ms | tok/sec: 308,038 | mfu: 8.6% | epoch: 1 | remaining: 166s    
step 00169 (44.8%) | loss: 4.740826 | lrm: 0.79 | dt: 851ms | tok/sec: 308,124 | mfu: 8.6% | epoch: 1 | remaining: 165s    
step 00170 (45.1%) | loss: 4.737534 | lrm: 0.78 | dt: 851ms | tok/sec: 308,105 | mfu: 8.6% | epoch: 1 | remaining: 164s    
step 00171 (45.3%) | loss: 4.733051 | lrm: 0.78 | dt: 851ms | tok/sec: 308,097 | mfu: 8.6% | epoch: 1 | remaining: 163s    
step 00172 (45.6%) | loss: 4.728445 | lrm: 0.78 | dt: 851ms | tok/sec: 308,084 | mfu: 8.6% | epoch: 1 | remaining: 162s    
step 00173 (45.9%) | loss: 4.737900 | lrm: 0.77 | dt: 851ms | tok/sec: 307,986 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00174 (46.2%) | loss: 4.730565 | lrm: 0.77 | dt: 851ms | tok/sec: 308,140 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00175 (46.5%) | loss: 4.705588 | lrm: 0.76 | dt: 853ms | tok/sec: 307,329 | mfu: 8.6% | epoch: 1 | remaining: 160s    
step 00176 (46.8%) | loss: 4.711502 | lrm: 0.76 | dt: 851ms | tok/sec: 308,085 | mfu: 8.6% | epoch: 1 | remaining: 159s    
step 00177 (47.0%) | loss: 4.695056 | lrm: 0.76 | dt: 851ms | tok/sec: 308,131 | mfu: 8.6% | epoch: 1 | remaining: 158s    
step 00178 (47.3%) | loss: 4.692554 | lrm: 0.75 | dt: 851ms | tok/sec: 308,187 | mfu: 8.6% | epoch: 1 | remaining: 157s    
step 00179 (47.6%) | loss: 4.681344 | lrm: 0.75 | dt: 851ms | tok/sec: 308,084 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00180 (47.9%) | loss: 4.686671 | lrm: 0.74 | dt: 851ms | tok/sec: 308,130 | mfu: 8.6% | epoch: 1 | remaining: 155s    
step 00181 (48.2%) | loss: 4.691685 | lrm: 0.74 | dt: 851ms | tok/sec: 307,986 | mfu: 8.6% | epoch: 1 | remaining: 155s    
step 00182 (48.5%) | loss: 4.696903 | lrm: 0.74 | dt: 851ms | tok/sec: 308,085 | mfu: 8.6% | epoch: 1 | remaining: 154s    
step 00183 (48.7%) | loss: 4.691158 | lrm: 0.73 | dt: 851ms | tok/sec: 307,862 | mfu: 8.6% | epoch: 1 | remaining: 153s    
step 00184 (49.0%) | loss: 4.691224 | lrm: 0.73 | dt: 851ms | tok/sec: 308,113 | mfu: 8.6% | epoch: 1 | remaining: 152s    
step 00185 (49.3%) | loss: 4.683515 | lrm: 0.72 | dt: 850ms | tok/sec: 308,324 | mfu: 8.6% | epoch: 1 | remaining: 151s    
step 00186 (49.6%) | loss: 4.669957 | lrm: 0.72 | dt: 851ms | tok/sec: 308,146 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00187 (49.9%) | loss: 4.649169 | lrm: 0.72 | dt: 851ms | tok/sec: 308,126 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00188 (50.2%) | loss: 4.653434 | lrm: 0.71 | dt: 851ms | tok/sec: 308,115 | mfu: 8.6% | epoch: 1 | remaining: 149s    
step 00189 (50.4%) | loss: 4.635776 | lrm: 0.71 | dt: 851ms | tok/sec: 308,033 | mfu: 8.6% | epoch: 1 | remaining: 148s    
step 00190 (50.7%) | loss: 4.658873 | lrm: 0.70 | dt: 850ms | tok/sec: 308,255 | mfu: 8.6% | epoch: 1 | remaining: 147s    
step 00191 (51.0%) | loss: 4.656308 | lrm: 0.70 | dt: 851ms | tok/sec: 308,146 | mfu: 8.6% | epoch: 1 | remaining: 146s    
step 00192 (51.3%) | loss: 4.653487 | lrm: 0.70 | dt: 851ms | tok/sec: 307,944 | mfu: 8.6% | epoch: 1 | remaining: 145s    
step 00193 (51.6%) | loss: 4.649324 | lrm: 0.69 | dt: 851ms | tok/sec: 308,117 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00194 (51.9%) | loss: 4.650787 | lrm: 0.69 | dt: 852ms | tok/sec: 307,560 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00195 (52.1%) | loss: 4.649967 | lrm: 0.68 | dt: 851ms | tok/sec: 308,102 | mfu: 8.6% | epoch: 1 | remaining: 143s    
step 00196 (52.4%) | loss: 4.642162 | lrm: 0.68 | dt: 851ms | tok/sec: 307,971 | mfu: 8.6% | epoch: 1 | remaining: 142s    
step 00197 (52.7%) | loss: 4.646957 | lrm: 0.68 | dt: 852ms | tok/sec: 307,557 | mfu: 8.6% | epoch: 1 | remaining: 141s    
step 00198 (53.0%) | loss: 4.644880 | lrm: 0.67 | dt: 851ms | tok/sec: 308,040 | mfu: 8.6% | epoch: 1 | remaining: 140s    
step 00199 (53.3%) | loss: 4.624817 | lrm: 0.67 | dt: 851ms | tok/sec: 307,970 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00200 (53.6%) | loss: 4.651234 | lrm: 0.66 | dt: 851ms | tok/sec: 308,063 | mfu: 8.6% | epoch: 1 | remaining: 138s    
step 00201 (53.8%) | loss: 4.658666 | lrm: 0.66 | dt: 851ms | tok/sec: 308,032 | mfu: 8.6% | epoch: 1 | remaining: 138s    
step 00202 (54.1%) | loss: 4.685821 | lrm: 0.66 | dt: 851ms | tok/sec: 308,072 | mfu: 8.6% | epoch: 1 | remaining: 137s    
step 00203 (54.4%) | loss: 4.709113 | lrm: 0.65 | dt: 851ms | tok/sec: 308,090 | mfu: 8.6% | epoch: 1 | remaining: 136s    
step 00204 (54.7%) | loss: 4.723572 | lrm: 0.65 | dt: 855ms | tok/sec: 306,428 | mfu: 8.6% | epoch: 1 | remaining: 135s    
step 00205 (55.0%) | loss: 4.735539 | lrm: 0.64 | dt: 851ms | tok/sec: 308,121 | mfu: 8.6% | epoch: 1 | remaining: 134s    
step 00206 (55.3%) | loss: 4.741404 | lrm: 0.64 | dt: 851ms | tok/sec: 308,118 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00207 (55.6%) | loss: 4.765251 | lrm: 0.63 | dt: 851ms | tok/sec: 307,893 | mfu: 8.6% | epoch: 1 | remaining: 132s    
step 00208 (55.8%) | loss: 4.777822 | lrm: 0.63 | dt: 852ms | tok/sec: 307,767 | mfu: 8.6% | epoch: 1 | remaining: 132s    
step 00209 (56.1%) | loss: 4.787562 | lrm: 0.63 | dt: 851ms | tok/sec: 307,974 | mfu: 8.6% | epoch: 1 | remaining: 131s    
step 00210 (56.4%) | loss: 4.789110 | lrm: 0.62 | dt: 851ms | tok/sec: 308,179 | mfu: 8.6% | epoch: 1 | remaining: 130s    
step 00211 (56.7%) | loss: 4.781562 | lrm: 0.62 | dt: 853ms | tok/sec: 307,390 | mfu: 8.6% | epoch: 1 | remaining: 129s    
step 00212 (57.0%) | loss: 4.778897 | lrm: 0.61 | dt: 850ms | tok/sec: 308,229 | mfu: 8.6% | epoch: 1 | remaining: 128s    
step 00213 (57.3%) | loss: 4.773994 | lrm: 0.61 | dt: 851ms | tok/sec: 307,888 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00214 (57.5%) | loss: 4.769824 | lrm: 0.61 | dt: 851ms | tok/sec: 307,958 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00215 (57.8%) | loss: 4.753729 | lrm: 0.60 | dt: 851ms | tok/sec: 308,072 | mfu: 8.6% | epoch: 1 | remaining: 126s    
step 00216 (58.1%) | loss: 4.756744 | lrm: 0.60 | dt: 851ms | tok/sec: 308,155 | mfu: 8.6% | epoch: 1 | remaining: 125s    
step 00217 (58.4%) | loss: 4.748517 | lrm: 0.59 | dt: 851ms | tok/sec: 308,104 | mfu: 8.6% | epoch: 1 | remaining: 124s    
step 00218 (58.7%) | loss: 4.737894 | lrm: 0.59 | dt: 851ms | tok/sec: 308,069 | mfu: 8.6% | epoch: 1 | remaining: 123s    
step 00219 (59.0%) | loss: 4.739902 | lrm: 0.59 | dt: 852ms | tok/sec: 307,603 | mfu: 8.6% | epoch: 1 | remaining: 122s    
step 00220 (59.2%) | loss: 4.720882 | lrm: 0.58 | dt: 851ms | tok/sec: 308,132 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00221 (59.5%) | loss: 4.709397 | lrm: 0.58 | dt: 851ms | tok/sec: 307,994 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00222 (59.8%) | loss: 4.696719 | lrm: 0.57 | dt: 850ms | tok/sec: 308,224 | mfu: 8.6% | epoch: 1 | remaining: 120s    
step 00223 (60.1%) | loss: 4.690829 | lrm: 0.57 | dt: 851ms | tok/sec: 308,121 | mfu: 8.6% | epoch: 1 | remaining: 119s    
step 00224 (60.4%) | loss: 4.676651 | lrm: 0.57 | dt: 850ms | tok/sec: 308,227 | mfu: 8.6% | epoch: 1 | remaining: 118s    
step 00225 (60.7%) | loss: 4.661056 | lrm: 0.56 | dt: 851ms | tok/sec: 308,037 | mfu: 8.6% | epoch: 1 | remaining: 117s    
step 00226 (60.9%) | loss: 4.664702 | lrm: 0.56 | dt: 851ms | tok/sec: 308,196 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00227 (61.2%) | loss: 4.656556 | lrm: 0.55 | dt: 851ms | tok/sec: 308,102 | mfu: 8.6% | epoch: 1 | remaining: 115s    
step 00228 (61.5%) | loss: 4.646064 | lrm: 0.55 | dt: 852ms | tok/sec: 307,737 | mfu: 8.6% | epoch: 1 | remaining: 115s    
step 00229 (61.8%) | loss: 4.648876 | lrm: 0.55 | dt: 850ms | tok/sec: 308,244 | mfu: 8.6% | epoch: 1 | remaining: 114s    
step 00230 (62.1%) | loss: 4.635043 | lrm: 0.54 | dt: 851ms | tok/sec: 308,177 | mfu: 8.6% | epoch: 1 | remaining: 113s    
step 00231 (62.4%) | loss: 4.631141 | lrm: 0.54 | dt: 851ms | tok/sec: 308,034 | mfu: 8.6% | epoch: 1 | remaining: 112s    
step 00232 (62.6%) | loss: 4.621285 | lrm: 0.53 | dt: 851ms | tok/sec: 307,988 | mfu: 8.6% | epoch: 1 | remaining: 111s    
step 00233 (62.9%) | loss: 4.618644 | lrm: 0.53 | dt: 850ms | tok/sec: 308,236 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00234 (63.2%) | loss: 4.614226 | lrm: 0.53 | dt: 850ms | tok/sec: 308,236 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00235 (63.5%) | loss: 4.609944 | lrm: 0.52 | dt: 851ms | tok/sec: 307,998 | mfu: 8.6% | epoch: 1 | remaining: 109s    
step 00236 (63.8%) | loss: 4.604664 | lrm: 0.52 | dt: 851ms | tok/sec: 308,063 | mfu: 8.6% | epoch: 1 | remaining: 108s    
step 00237 (64.1%) | loss: 4.594712 | lrm: 0.51 | dt: 851ms | tok/sec: 308,036 | mfu: 8.6% | epoch: 1 | remaining: 107s    
step 00238 (64.3%) | loss: 4.588173 | lrm: 0.51 | dt: 851ms | tok/sec: 308,108 | mfu: 8.6% | epoch: 1 | remaining: 106s    
step 00239 (64.6%) | loss: 4.576009 | lrm: 0.51 | dt: 851ms | tok/sec: 307,880 | mfu: 8.6% | epoch: 1 | remaining: 105s    
step 00240 (64.9%) | loss: 4.551996 | lrm: 0.50 | dt: 851ms | tok/sec: 307,883 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00241 (65.2%) | loss: 4.544990 | lrm: 0.50 | dt: 850ms | tok/sec: 308,271 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00242 (65.5%) | loss: 4.542310 | lrm: 0.49 | dt: 851ms | tok/sec: 308,079 | mfu: 8.6% | epoch: 1 | remaining: 103s    
step 00243 (65.8%) | loss: 4.530874 | lrm: 0.49 | dt: 851ms | tok/sec: 308,068 | mfu: 8.6% | epoch: 1 | remaining: 102s    
step 00244 (66.0%) | loss: 4.514828 | lrm: 0.49 | dt: 851ms | tok/sec: 308,029 | mfu: 8.6% | epoch: 1 | remaining: 101s    
step 00245 (66.3%) | loss: 4.511810 | lrm: 0.48 | dt: 851ms | tok/sec: 308,001 | mfu: 8.6% | epoch: 1 | remaining: 100s    
step 00246 (66.6%) | loss: 4.511341 | lrm: 0.48 | dt: 851ms | tok/sec: 308,119 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00247 (66.9%) | loss: 4.496870 | lrm: 0.47 | dt: 851ms | tok/sec: 308,027 | mfu: 8.6% | epoch: 1 | remaining: 98s    
step 00248 (67.2%) | loss: 4.501816 | lrm: 0.47 | dt: 850ms | tok/sec: 308,271 | mfu: 8.6% | epoch: 1 | remaining: 98s    
step 00249 (67.5%) | loss: 4.497406 | lrm: 0.46 | dt: 852ms | tok/sec: 307,845 | mfu: 8.6% | epoch: 1 | remaining: 97s    
step 00250 (67.7%) | loss: 4.497588 | lrm: 0.46 | dt: 851ms | tok/sec: 307,964 | mfu: 8.6% | epoch: 1 | remaining: 96s    
step 00251 (68.0%) | loss: 4.488545 | lrm: 0.46 | dt: 851ms | tok/sec: 308,171 | mfu: 8.6% | epoch: 1 | remaining: 95s    
step 00252 (68.3%) | loss: 4.494042 | lrm: 0.45 | dt: 850ms | tok/sec: 308,244 | mfu: 8.6% | epoch: 1 | remaining: 94s    
step 00253 (68.6%) | loss: 4.489701 | lrm: 0.45 | dt: 850ms | tok/sec: 308,238 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00254 (68.9%) | loss: 4.490692 | lrm: 0.44 | dt: 851ms | tok/sec: 308,209 | mfu: 8.6% | epoch: 1 | remaining: 92s    
step 00255 (69.2%) | loss: 4.484927 | lrm: 0.44 | dt: 851ms | tok/sec: 308,163 | mfu: 8.6% | epoch: 1 | remaining: 92s    
step 00256 (69.5%) | loss: 4.474003 | lrm: 0.44 | dt: 851ms | tok/sec: 308,198 | mfu: 8.6% | epoch: 1 | remaining: 91s    
step 00257 (69.7%) | loss: 4.471179 | lrm: 0.43 | dt: 850ms | tok/sec: 308,298 | mfu: 8.6% | epoch: 1 | remaining: 90s    
step 00258 (70.0%) | loss: 4.467610 | lrm: 0.43 | dt: 850ms | tok/sec: 308,308 | mfu: 8.6% | epoch: 1 | remaining: 89s    
step 00259 (70.3%) | loss: 4.468989 | lrm: 0.42 | dt: 850ms | tok/sec: 308,242 | mfu: 8.6% | epoch: 1 | remaining: 88s    
step 00260 (70.6%) | loss: 4.455000 | lrm: 0.42 | dt: 851ms | tok/sec: 308,202 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00261 (70.9%) | loss: 4.447351 | lrm: 0.42 | dt: 851ms | tok/sec: 308,108 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00262 (71.2%) | loss: 4.446588 | lrm: 0.41 | dt: 851ms | tok/sec: 307,871 | mfu: 8.6% | epoch: 1 | remaining: 86s    
step 00263 (71.4%) | loss: 4.444620 | lrm: 0.41 | dt: 851ms | tok/sec: 308,169 | mfu: 8.6% | epoch: 1 | remaining: 85s    
step 00264 (71.7%) | loss: 4.437105 | lrm: 0.40 | dt: 851ms | tok/sec: 307,870 | mfu: 8.6% | epoch: 1 | remaining: 84s    
step 00265 (72.0%) | loss: 4.427356 | lrm: 0.40 | dt: 851ms | tok/sec: 308,151 | mfu: 8.6% | epoch: 1 | remaining: 83s    
step 00266 (72.3%) | loss: 4.419261 | lrm: 0.40 | dt: 851ms | tok/sec: 308,138 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00267 (72.6%) | loss: 4.398906 | lrm: 0.39 | dt: 851ms | tok/sec: 308,163 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00268 (72.9%) | loss: 4.401710 | lrm: 0.39 | dt: 851ms | tok/sec: 308,083 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00269 (73.1%) | loss: 4.412291 | lrm: 0.38 | dt: 851ms | tok/sec: 308,195 | mfu: 8.6% | epoch: 1 | remaining: 80s    
step 00270 (73.4%) | loss: 4.404784 | lrm: 0.38 | dt: 851ms | tok/sec: 307,978 | mfu: 8.6% | epoch: 1 | remaining: 79s    
step 00271 (73.7%) | loss: 4.390221 | lrm: 0.38 | dt: 851ms | tok/sec: 308,175 | mfu: 8.6% | epoch: 1 | remaining: 78s    
step 00272 (74.0%) | loss: 4.379338 | lrm: 0.37 | dt: 850ms | tok/sec: 308,340 | mfu: 8.6% | epoch: 1 | remaining: 77s    
step 00273 (74.3%) | loss: 4.368132 | lrm: 0.37 | dt: 851ms | tok/sec: 308,159 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00274 (74.6%) | loss: 4.354102 | lrm: 0.36 | dt: 851ms | tok/sec: 308,106 | mfu: 8.6% | epoch: 1 | remaining: 75s    
step 00275 (74.8%) | loss: 4.350293 | lrm: 0.36 | dt: 851ms | tok/sec: 308,158 | mfu: 8.6% | epoch: 1 | remaining: 75s    
step 00276 (75.1%) | loss: 4.353802 | lrm: 0.36 | dt: 851ms | tok/sec: 308,184 | mfu: 8.6% | epoch: 1 | remaining: 74s    
step 00277 (75.4%) | loss: 4.355495 | lrm: 0.35 | dt: 850ms | tok/sec: 308,301 | mfu: 8.6% | epoch: 1 | remaining: 73s    
step 00278 (75.7%) | loss: 4.347193 | lrm: 0.35 | dt: 851ms | tok/sec: 307,920 | mfu: 8.6% | epoch: 1 | remaining: 72s    
step 00279 (76.0%) | loss: 4.326363 | lrm: 0.34 | dt: 851ms | tok/sec: 308,182 | mfu: 8.6% | epoch: 1 | remaining: 71s    
step 00280 (76.3%) | loss: 4.318344 | lrm: 0.34 | dt: 851ms | tok/sec: 308,137 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00281 (76.5%) | loss: 4.307029 | lrm: 0.34 | dt: 851ms | tok/sec: 308,105 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00282 (76.8%) | loss: 4.302061 | lrm: 0.33 | dt: 850ms | tok/sec: 308,227 | mfu: 8.6% | epoch: 1 | remaining: 69s    
step 00283 (77.1%) | loss: 4.296974 | lrm: 0.33 | dt: 851ms | tok/sec: 307,994 | mfu: 8.6% | epoch: 1 | remaining: 68s    
step 00284 (77.4%) | loss: 4.303881 | lrm: 0.32 | dt: 851ms | tok/sec: 308,223 | mfu: 8.6% | epoch: 1 | remaining: 67s    
step 00285 (77.7%) | loss: 4.310041 | lrm: 0.32 | dt: 851ms | tok/sec: 308,003 | mfu: 8.6% | epoch: 1 | remaining: 66s    
step 00286 (78.0%) | loss: 4.312701 | lrm: 0.31 | dt: 851ms | tok/sec: 308,090 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00287 (78.2%) | loss: 4.309869 | lrm: 0.31 | dt: 851ms | tok/sec: 307,944 | mfu: 8.6% | epoch: 1 | remaining: 64s    
step 00288 (78.5%) | loss: 4.309925 | lrm: 0.31 | dt: 895ms | tok/sec: 292,903 | mfu: 8.2% | epoch: 1 | remaining: 64s    
step 00289 (78.8%) | loss: 4.304085 | lrm: 0.30 | dt: 850ms | tok/sec: 308,338 | mfu: 8.6% | epoch: 1 | remaining: 63s    
step 00290 (79.1%) | loss: 4.312039 | lrm: 0.30 | dt: 851ms | tok/sec: 308,022 | mfu: 8.6% | epoch: 1 | remaining: 62s    
step 00291 (79.4%) | loss: 4.307886 | lrm: 0.29 | dt: 850ms | tok/sec: 308,234 | mfu: 8.6% | epoch: 1 | remaining: 61s    
step 00292 (79.7%) | loss: 4.292693 | lrm: 0.29 | dt: 851ms | tok/sec: 308,145 | mfu: 8.6% | epoch: 1 | remaining: 60s    
step 00293 (80.0%) | loss: 4.293804 | lrm: 0.29 | dt: 851ms | tok/sec: 308,168 | mfu: 8.6% | epoch: 1 | remaining: 59s    
step 00294 (80.2%) | loss: 4.281782 | lrm: 0.28 | dt: 850ms | tok/sec: 308,249 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00295 (80.5%) | loss: 4.290854 | lrm: 0.28 | dt: 850ms | tok/sec: 308,224 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00296 (80.8%) | loss: 4.289373 | lrm: 0.27 | dt: 851ms | tok/sec: 308,093 | mfu: 8.6% | epoch: 1 | remaining: 57s    
step 00297 (81.1%) | loss: 4.290181 | lrm: 0.27 | dt: 852ms | tok/sec: 307,793 | mfu: 8.6% | epoch: 1 | remaining: 56s    
step 00298 (81.4%) | loss: 4.291917 | lrm: 0.27 | dt: 851ms | tok/sec: 308,090 | mfu: 8.6% | epoch: 1 | remaining: 55s    
step 00299 (81.7%) | loss: 4.285863 | lrm: 0.26 | dt: 852ms | tok/sec: 307,831 | mfu: 8.6% | epoch: 1 | remaining: 54s    
step 00300 (81.9%) | loss: 4.283713 | lrm: 0.26 | dt: 851ms | tok/sec: 308,188 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00301 (82.2%) | loss: 4.282107 | lrm: 0.25 | dt: 850ms | tok/sec: 308,352 | mfu: 8.6% | epoch: 1 | remaining: 52s    
step 00302 (82.5%) | loss: 4.277640 | lrm: 0.25 | dt: 850ms | tok/sec: 308,232 | mfu: 8.6% | epoch: 1 | remaining: 52s    
step 00303 (82.8%) | loss: 4.272712 | lrm: 0.25 | dt: 851ms | tok/sec: 308,030 | mfu: 8.6% | epoch: 1 | remaining: 51s    
step 00304 (83.1%) | loss: 4.270898 | lrm: 0.24 | dt: 851ms | tok/sec: 308,067 | mfu: 8.6% | epoch: 1 | remaining: 50s    
step 00305 (83.4%) | loss: 4.262625 | lrm: 0.24 | dt: 851ms | tok/sec: 308,091 | mfu: 8.6% | epoch: 1 | remaining: 49s    
step 00306 (83.6%) | loss: 4.264967 | lrm: 0.23 | dt: 852ms | tok/sec: 307,640 | mfu: 8.6% | epoch: 1 | remaining: 48s    
