[autoresearch/mar9 8a7d425] exp60: dropout=0.05 with per-row WD
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=2.5
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927778 | lrm: 1.00 | dt: 12118ms | tok/sec: 21,632 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.054349 | lrm: 1.00 | dt: 844ms | tok/sec: 310,492 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.833974 | lrm: 1.00 | dt: 850ms | tok/sec: 308,584 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.483661 | lrm: 1.00 | dt: 846ms | tok/sec: 309,946 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.185365 | lrm: 1.00 | dt: 846ms | tok/sec: 309,927 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.936879 | lrm: 1.00 | dt: 846ms | tok/sec: 309,987 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.735974 | lrm: 1.00 | dt: 846ms | tok/sec: 309,912 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.485888 | lrm: 1.00 | dt: 849ms | tok/sec: 308,900 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.275790 | lrm: 1.00 | dt: 846ms | tok/sec: 309,709 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.050477 | lrm: 1.00 | dt: 846ms | tok/sec: 309,712 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.885971 | lrm: 1.00 | dt: 849ms | tok/sec: 308,903 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.706659 | lrm: 1.00 | dt: 847ms | tok/sec: 309,660 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.560283 | lrm: 1.00 | dt: 847ms | tok/sec: 309,660 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.427560 | lrm: 1.00 | dt: 848ms | tok/sec: 309,166 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.319243 | lrm: 1.00 | dt: 847ms | tok/sec: 309,593 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.208765 | lrm: 1.00 | dt: 847ms | tok/sec: 309,576 | mfu: 8.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.107987 | lrm: 1.00 | dt: 847ms | tok/sec: 309,426 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00151 (39.7%) | loss: 4.570174 | lrm: 0.86 | dt: 850ms | tok/sec: 308,350 | mfu: 8.6% | epoch: 1 | remaining: 180s    
step 00152 (39.9%) | loss: 4.557863 | lrm: 0.86 | dt: 851ms | tok/sec: 307,863 | mfu: 8.6% | epoch: 1 | remaining: 179s    
step 00153 (40.2%) | loss: 4.562453 | lrm: 0.85 | dt: 850ms | tok/sec: 308,396 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00154 (40.5%) | loss: 4.553666 | lrm: 0.85 | dt: 850ms | tok/sec: 308,372 | mfu: 8.6% | epoch: 1 | remaining: 178s    
step 00155 (40.8%) | loss: 4.553565 | lrm: 0.85 | dt: 850ms | tok/sec: 308,428 | mfu: 8.6% | epoch: 1 | remaining: 177s    
step 00156 (41.1%) | loss: 4.555686 | lrm: 0.84 | dt: 850ms | tok/sec: 308,297 | mfu: 8.6% | epoch: 1 | remaining: 176s    
step 00157 (41.4%) | loss: 4.551846 | lrm: 0.84 | dt: 850ms | tok/sec: 308,332 | mfu: 8.6% | epoch: 1 | remaining: 175s    
step 00158 (41.6%) | loss: 4.546971 | lrm: 0.83 | dt: 852ms | tok/sec: 307,768 | mfu: 8.6% | epoch: 1 | remaining: 174s    
step 00159 (41.9%) | loss: 4.545531 | lrm: 0.83 | dt: 851ms | tok/sec: 308,016 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00160 (42.2%) | loss: 4.537463 | lrm: 0.83 | dt: 851ms | tok/sec: 308,114 | mfu: 8.6% | epoch: 1 | remaining: 173s    
step 00161 (42.5%) | loss: 4.529365 | lrm: 0.82 | dt: 850ms | tok/sec: 308,232 | mfu: 8.6% | epoch: 1 | remaining: 172s    
step 00162 (42.8%) | loss: 4.523421 | lrm: 0.82 | dt: 850ms | tok/sec: 308,304 | mfu: 8.6% | epoch: 1 | remaining: 171s    
step 00163 (43.1%) | loss: 4.523012 | lrm: 0.81 | dt: 850ms | tok/sec: 308,388 | mfu: 8.6% | epoch: 1 | remaining: 170s    
step 00164 (43.3%) | loss: 4.518799 | lrm: 0.81 | dt: 852ms | tok/sec: 307,825 | mfu: 8.6% | epoch: 1 | remaining: 169s    
step 00165 (43.6%) | loss: 4.513188 | lrm: 0.81 | dt: 850ms | tok/sec: 308,383 | mfu: 8.6% | epoch: 1 | remaining: 168s    
step 00166 (43.9%) | loss: 4.506914 | lrm: 0.80 | dt: 850ms | tok/sec: 308,377 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00167 (44.2%) | loss: 4.502737 | lrm: 0.80 | dt: 850ms | tok/sec: 308,313 | mfu: 8.6% | epoch: 1 | remaining: 167s    
step 00168 (44.5%) | loss: 4.495060 | lrm: 0.79 | dt: 850ms | tok/sec: 308,440 | mfu: 8.6% | epoch: 1 | remaining: 166s    
step 00169 (44.8%) | loss: 4.489799 | lrm: 0.79 | dt: 850ms | tok/sec: 308,470 | mfu: 8.6% | epoch: 1 | remaining: 165s    
step 00170 (45.0%) | loss: 4.487457 | lrm: 0.79 | dt: 851ms | tok/sec: 308,115 | mfu: 8.6% | epoch: 1 | remaining: 164s    
step 00171 (45.3%) | loss: 4.489127 | lrm: 0.78 | dt: 851ms | tok/sec: 308,178 | mfu: 8.6% | epoch: 1 | remaining: 163s    
step 00172 (45.6%) | loss: 4.479148 | lrm: 0.78 | dt: 852ms | tok/sec: 307,784 | mfu: 8.6% | epoch: 1 | remaining: 162s    
step 00173 (45.9%) | loss: 4.491119 | lrm: 0.77 | dt: 851ms | tok/sec: 308,209 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00174 (46.2%) | loss: 4.482321 | lrm: 0.77 | dt: 852ms | tok/sec: 307,720 | mfu: 8.6% | epoch: 1 | remaining: 161s    
step 00175 (46.5%) | loss: 4.456953 | lrm: 0.76 | dt: 853ms | tok/sec: 307,252 | mfu: 8.6% | epoch: 1 | remaining: 160s    
step 00176 (46.7%) | loss: 4.460797 | lrm: 0.76 | dt: 851ms | tok/sec: 308,187 | mfu: 8.6% | epoch: 1 | remaining: 159s    
step 00177 (47.0%) | loss: 4.450483 | lrm: 0.76 | dt: 851ms | tok/sec: 308,185 | mfu: 8.6% | epoch: 1 | remaining: 158s    
step 00178 (47.3%) | loss: 4.444022 | lrm: 0.75 | dt: 851ms | tok/sec: 308,187 | mfu: 8.6% | epoch: 1 | remaining: 157s    
step 00179 (47.6%) | loss: 4.440062 | lrm: 0.75 | dt: 850ms | tok/sec: 308,227 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00180 (47.9%) | loss: 4.447674 | lrm: 0.74 | dt: 850ms | tok/sec: 308,552 | mfu: 8.6% | epoch: 1 | remaining: 156s    
step 00181 (48.2%) | loss: 4.456705 | lrm: 0.74 | dt: 850ms | tok/sec: 308,226 | mfu: 8.6% | epoch: 1 | remaining: 155s    
step 00182 (48.4%) | loss: 4.456264 | lrm: 0.74 | dt: 850ms | tok/sec: 308,407 | mfu: 8.6% | epoch: 1 | remaining: 154s    
step 00183 (48.7%) | loss: 4.458159 | lrm: 0.73 | dt: 850ms | tok/sec: 308,315 | mfu: 8.6% | epoch: 1 | remaining: 153s    
step 00184 (49.0%) | loss: 4.456356 | lrm: 0.73 | dt: 850ms | tok/sec: 308,230 | mfu: 8.6% | epoch: 1 | remaining: 152s    
step 00185 (49.3%) | loss: 4.451642 | lrm: 0.72 | dt: 850ms | tok/sec: 308,490 | mfu: 8.6% | epoch: 1 | remaining: 151s    
step 00186 (49.6%) | loss: 4.435825 | lrm: 0.72 | dt: 850ms | tok/sec: 308,417 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00187 (49.9%) | loss: 4.423310 | lrm: 0.72 | dt: 850ms | tok/sec: 308,434 | mfu: 8.6% | epoch: 1 | remaining: 150s    
step 00188 (50.1%) | loss: 4.421840 | lrm: 0.71 | dt: 850ms | tok/sec: 308,318 | mfu: 8.6% | epoch: 1 | remaining: 149s    
step 00189 (50.4%) | loss: 4.408123 | lrm: 0.71 | dt: 850ms | tok/sec: 308,347 | mfu: 8.6% | epoch: 1 | remaining: 148s    
step 00190 (50.7%) | loss: 4.425569 | lrm: 0.70 | dt: 850ms | tok/sec: 308,425 | mfu: 8.6% | epoch: 1 | remaining: 147s    
step 00191 (51.0%) | loss: 4.426203 | lrm: 0.70 | dt: 850ms | tok/sec: 308,411 | mfu: 8.6% | epoch: 1 | remaining: 146s    
step 00192 (51.3%) | loss: 4.414896 | lrm: 0.70 | dt: 850ms | tok/sec: 308,247 | mfu: 8.6% | epoch: 1 | remaining: 145s    
step 00193 (51.6%) | loss: 4.408290 | lrm: 0.69 | dt: 850ms | tok/sec: 308,400 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00194 (51.8%) | loss: 4.407504 | lrm: 0.69 | dt: 852ms | tok/sec: 307,698 | mfu: 8.6% | epoch: 1 | remaining: 144s    
step 00195 (52.1%) | loss: 4.406444 | lrm: 0.68 | dt: 850ms | tok/sec: 308,414 | mfu: 8.6% | epoch: 1 | remaining: 143s    
step 00196 (52.4%) | loss: 4.398105 | lrm: 0.68 | dt: 850ms | tok/sec: 308,317 | mfu: 8.6% | epoch: 1 | remaining: 142s    
step 00197 (52.7%) | loss: 4.407162 | lrm: 0.68 | dt: 852ms | tok/sec: 307,732 | mfu: 8.6% | epoch: 1 | remaining: 141s    
step 00198 (53.0%) | loss: 4.396316 | lrm: 0.67 | dt: 851ms | tok/sec: 308,139 | mfu: 8.6% | epoch: 1 | remaining: 140s    
step 00199 (53.3%) | loss: 4.380392 | lrm: 0.67 | dt: 852ms | tok/sec: 307,546 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00200 (53.5%) | loss: 4.393233 | lrm: 0.66 | dt: 850ms | tok/sec: 308,327 | mfu: 8.6% | epoch: 1 | remaining: 139s    
step 00201 (53.8%) | loss: 4.384867 | lrm: 0.66 | dt: 851ms | tok/sec: 308,087 | mfu: 8.6% | epoch: 1 | remaining: 138s    
step 00202 (54.1%) | loss: 4.378915 | lrm: 0.66 | dt: 850ms | tok/sec: 308,307 | mfu: 8.6% | epoch: 1 | remaining: 137s    
step 00203 (54.4%) | loss: 4.369347 | lrm: 0.65 | dt: 850ms | tok/sec: 308,349 | mfu: 8.6% | epoch: 1 | remaining: 136s    
step 00204 (54.7%) | loss: 4.358413 | lrm: 0.65 | dt: 855ms | tok/sec: 306,438 | mfu: 8.6% | epoch: 1 | remaining: 135s    
step 00205 (55.0%) | loss: 4.352003 | lrm: 0.64 | dt: 850ms | tok/sec: 308,381 | mfu: 8.6% | epoch: 1 | remaining: 134s    
step 00206 (55.3%) | loss: 4.347496 | lrm: 0.64 | dt: 851ms | tok/sec: 308,161 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00207 (55.5%) | loss: 4.356657 | lrm: 0.64 | dt: 850ms | tok/sec: 308,297 | mfu: 8.6% | epoch: 1 | remaining: 133s    
step 00208 (55.8%) | loss: 4.354828 | lrm: 0.63 | dt: 851ms | tok/sec: 308,171 | mfu: 8.6% | epoch: 1 | remaining: 132s    
step 00209 (56.1%) | loss: 4.350594 | lrm: 0.63 | dt: 850ms | tok/sec: 308,301 | mfu: 8.6% | epoch: 1 | remaining: 131s    
step 00210 (56.4%) | loss: 4.344028 | lrm: 0.62 | dt: 851ms | tok/sec: 308,064 | mfu: 8.6% | epoch: 1 | remaining: 130s    
step 00211 (56.7%) | loss: 4.327092 | lrm: 0.62 | dt: 852ms | tok/sec: 307,853 | mfu: 8.6% | epoch: 1 | remaining: 129s    
step 00212 (57.0%) | loss: 4.325432 | lrm: 0.61 | dt: 850ms | tok/sec: 308,349 | mfu: 8.6% | epoch: 1 | remaining: 128s    
step 00213 (57.2%) | loss: 4.318679 | lrm: 0.61 | dt: 850ms | tok/sec: 308,268 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00214 (57.5%) | loss: 4.318694 | lrm: 0.61 | dt: 851ms | tok/sec: 308,165 | mfu: 8.6% | epoch: 1 | remaining: 127s    
step 00215 (57.8%) | loss: 4.310673 | lrm: 0.60 | dt: 850ms | tok/sec: 308,315 | mfu: 8.6% | epoch: 1 | remaining: 126s    
step 00216 (58.1%) | loss: 4.317059 | lrm: 0.60 | dt: 851ms | tok/sec: 307,960 | mfu: 8.6% | epoch: 1 | remaining: 125s    
step 00217 (58.4%) | loss: 4.317992 | lrm: 0.59 | dt: 851ms | tok/sec: 307,920 | mfu: 8.6% | epoch: 1 | remaining: 124s    
step 00218 (58.7%) | loss: 4.305955 | lrm: 0.59 | dt: 851ms | tok/sec: 308,025 | mfu: 8.6% | epoch: 1 | remaining: 123s    
step 00219 (58.9%) | loss: 4.300050 | lrm: 0.59 | dt: 852ms | tok/sec: 307,636 | mfu: 8.6% | epoch: 1 | remaining: 122s    
step 00220 (59.2%) | loss: 4.287933 | lrm: 0.58 | dt: 850ms | tok/sec: 308,305 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00221 (59.5%) | loss: 4.282177 | lrm: 0.58 | dt: 850ms | tok/sec: 308,300 | mfu: 8.6% | epoch: 1 | remaining: 121s    
step 00222 (59.8%) | loss: 4.275561 | lrm: 0.57 | dt: 850ms | tok/sec: 308,239 | mfu: 8.6% | epoch: 1 | remaining: 120s    
step 00223 (60.1%) | loss: 4.273558 | lrm: 0.57 | dt: 851ms | tok/sec: 308,217 | mfu: 8.6% | epoch: 1 | remaining: 119s    
step 00224 (60.4%) | loss: 4.268523 | lrm: 0.57 | dt: 850ms | tok/sec: 308,241 | mfu: 8.6% | epoch: 1 | remaining: 118s    
step 00225 (60.6%) | loss: 4.256017 | lrm: 0.56 | dt: 851ms | tok/sec: 308,126 | mfu: 8.6% | epoch: 1 | remaining: 117s    
step 00226 (60.9%) | loss: 4.257624 | lrm: 0.56 | dt: 851ms | tok/sec: 307,974 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00227 (61.2%) | loss: 4.258481 | lrm: 0.55 | dt: 851ms | tok/sec: 308,072 | mfu: 8.6% | epoch: 1 | remaining: 116s    
step 00228 (61.5%) | loss: 4.254300 | lrm: 0.55 | dt: 852ms | tok/sec: 307,526 | mfu: 8.6% | epoch: 1 | remaining: 115s    
step 00229 (61.8%) | loss: 4.271402 | lrm: 0.55 | dt: 852ms | tok/sec: 307,855 | mfu: 8.6% | epoch: 1 | remaining: 114s    
step 00230 (62.1%) | loss: 4.261992 | lrm: 0.54 | dt: 851ms | tok/sec: 308,059 | mfu: 8.6% | epoch: 1 | remaining: 113s    
step 00231 (62.3%) | loss: 4.261796 | lrm: 0.54 | dt: 852ms | tok/sec: 307,544 | mfu: 8.6% | epoch: 1 | remaining: 112s    
step 00232 (62.6%) | loss: 4.253302 | lrm: 0.53 | dt: 852ms | tok/sec: 307,851 | mfu: 8.6% | epoch: 1 | remaining: 111s    
step 00233 (62.9%) | loss: 4.247719 | lrm: 0.53 | dt: 851ms | tok/sec: 308,191 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00234 (63.2%) | loss: 4.251099 | lrm: 0.53 | dt: 850ms | tok/sec: 308,318 | mfu: 8.6% | epoch: 1 | remaining: 110s    
step 00235 (63.5%) | loss: 4.247817 | lrm: 0.52 | dt: 851ms | tok/sec: 308,159 | mfu: 8.6% | epoch: 1 | remaining: 109s    
step 00236 (63.8%) | loss: 4.247030 | lrm: 0.52 | dt: 850ms | tok/sec: 308,237 | mfu: 8.6% | epoch: 1 | remaining: 108s    
step 00237 (64.0%) | loss: 4.240428 | lrm: 0.51 | dt: 850ms | tok/sec: 308,225 | mfu: 8.6% | epoch: 1 | remaining: 107s    
step 00238 (64.3%) | loss: 4.237981 | lrm: 0.51 | dt: 850ms | tok/sec: 308,361 | mfu: 8.6% | epoch: 1 | remaining: 106s    
step 00239 (64.6%) | loss: 4.228511 | lrm: 0.51 | dt: 851ms | tok/sec: 308,142 | mfu: 8.6% | epoch: 1 | remaining: 105s    
step 00240 (64.9%) | loss: 4.206658 | lrm: 0.50 | dt: 851ms | tok/sec: 307,999 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00241 (65.2%) | loss: 4.200986 | lrm: 0.50 | dt: 851ms | tok/sec: 308,204 | mfu: 8.6% | epoch: 1 | remaining: 104s    
step 00242 (65.5%) | loss: 4.199866 | lrm: 0.49 | dt: 851ms | tok/sec: 308,092 | mfu: 8.6% | epoch: 1 | remaining: 103s    
step 00243 (65.7%) | loss: 4.194139 | lrm: 0.49 | dt: 851ms | tok/sec: 308,152 | mfu: 8.6% | epoch: 1 | remaining: 102s    
step 00244 (66.0%) | loss: 4.175339 | lrm: 0.49 | dt: 850ms | tok/sec: 308,291 | mfu: 8.6% | epoch: 1 | remaining: 101s    
step 00245 (66.3%) | loss: 4.178903 | lrm: 0.48 | dt: 851ms | tok/sec: 308,083 | mfu: 8.6% | epoch: 1 | remaining: 100s    
step 00246 (66.6%) | loss: 4.178817 | lrm: 0.48 | dt: 851ms | tok/sec: 308,192 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00247 (66.9%) | loss: 4.169693 | lrm: 0.47 | dt: 852ms | tok/sec: 307,652 | mfu: 8.6% | epoch: 1 | remaining: 99s    
step 00248 (67.2%) | loss: 4.182131 | lrm: 0.47 | dt: 852ms | tok/sec: 307,666 | mfu: 8.6% | epoch: 1 | remaining: 98s    
step 00249 (67.4%) | loss: 4.184037 | lrm: 0.47 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 97s    
step 00250 (67.7%) | loss: 4.186759 | lrm: 0.46 | dt: 851ms | tok/sec: 307,969 | mfu: 8.6% | epoch: 1 | remaining: 96s    
step 00251 (68.0%) | loss: 4.179999 | lrm: 0.46 | dt: 851ms | tok/sec: 308,154 | mfu: 8.6% | epoch: 1 | remaining: 95s    
step 00252 (68.3%) | loss: 4.186526 | lrm: 0.45 | dt: 852ms | tok/sec: 307,597 | mfu: 8.6% | epoch: 1 | remaining: 94s    
step 00253 (68.6%) | loss: 4.188731 | lrm: 0.45 | dt: 850ms | tok/sec: 308,226 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00254 (68.9%) | loss: 4.184167 | lrm: 0.44 | dt: 851ms | tok/sec: 308,210 | mfu: 8.6% | epoch: 1 | remaining: 93s    
step 00255 (69.1%) | loss: 4.182952 | lrm: 0.44 | dt: 850ms | tok/sec: 308,286 | mfu: 8.6% | epoch: 1 | remaining: 92s    
step 00256 (69.4%) | loss: 4.172785 | lrm: 0.44 | dt: 851ms | tok/sec: 308,185 | mfu: 8.6% | epoch: 1 | remaining: 91s    
step 00257 (69.7%) | loss: 4.171983 | lrm: 0.43 | dt: 851ms | tok/sec: 308,168 | mfu: 8.6% | epoch: 1 | remaining: 90s    
step 00258 (70.0%) | loss: 4.172340 | lrm: 0.43 | dt: 851ms | tok/sec: 307,926 | mfu: 8.6% | epoch: 1 | remaining: 89s    
step 00259 (70.3%) | loss: 4.172982 | lrm: 0.42 | dt: 850ms | tok/sec: 308,224 | mfu: 8.6% | epoch: 1 | remaining: 88s    
step 00260 (70.6%) | loss: 4.160254 | lrm: 0.42 | dt: 851ms | tok/sec: 308,145 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00261 (70.9%) | loss: 4.156120 | lrm: 0.42 | dt: 852ms | tok/sec: 307,743 | mfu: 8.6% | epoch: 1 | remaining: 87s    
step 00262 (71.1%) | loss: 4.156801 | lrm: 0.41 | dt: 851ms | tok/sec: 308,089 | mfu: 8.6% | epoch: 1 | remaining: 86s    
step 00263 (71.4%) | loss: 4.150196 | lrm: 0.41 | dt: 850ms | tok/sec: 308,281 | mfu: 8.6% | epoch: 1 | remaining: 85s    
step 00264 (71.7%) | loss: 4.145158 | lrm: 0.40 | dt: 850ms | tok/sec: 308,342 | mfu: 8.6% | epoch: 1 | remaining: 84s    
step 00265 (72.0%) | loss: 4.139189 | lrm: 0.40 | dt: 851ms | tok/sec: 308,125 | mfu: 8.6% | epoch: 1 | remaining: 83s    
step 00266 (72.3%) | loss: 4.128469 | lrm: 0.40 | dt: 851ms | tok/sec: 308,175 | mfu: 8.6% | epoch: 1 | remaining: 82s    
step 00267 (72.6%) | loss: 4.114419 | lrm: 0.39 | dt: 850ms | tok/sec: 308,258 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00268 (72.8%) | loss: 4.123865 | lrm: 0.39 | dt: 851ms | tok/sec: 308,176 | mfu: 8.6% | epoch: 1 | remaining: 81s    
step 00269 (73.1%) | loss: 4.135284 | lrm: 0.38 | dt: 851ms | tok/sec: 308,112 | mfu: 8.6% | epoch: 1 | remaining: 80s    
step 00270 (73.4%) | loss: 4.129650 | lrm: 0.38 | dt: 851ms | tok/sec: 307,923 | mfu: 8.6% | epoch: 1 | remaining: 79s    
step 00271 (73.7%) | loss: 4.112030 | lrm: 0.38 | dt: 851ms | tok/sec: 308,013 | mfu: 8.6% | epoch: 1 | remaining: 78s    
step 00272 (74.0%) | loss: 4.099837 | lrm: 0.37 | dt: 851ms | tok/sec: 308,032 | mfu: 8.6% | epoch: 1 | remaining: 77s    
step 00273 (74.3%) | loss: 4.095537 | lrm: 0.37 | dt: 851ms | tok/sec: 308,074 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00274 (74.5%) | loss: 4.071924 | lrm: 0.36 | dt: 851ms | tok/sec: 308,186 | mfu: 8.6% | epoch: 1 | remaining: 76s    
step 00275 (74.8%) | loss: 4.063890 | lrm: 0.36 | dt: 851ms | tok/sec: 308,184 | mfu: 8.6% | epoch: 1 | remaining: 75s    
step 00276 (75.1%) | loss: 4.068041 | lrm: 0.36 | dt: 852ms | tok/sec: 307,614 | mfu: 8.6% | epoch: 1 | remaining: 74s    
step 00277 (75.4%) | loss: 4.066905 | lrm: 0.35 | dt: 851ms | tok/sec: 308,171 | mfu: 8.6% | epoch: 1 | remaining: 73s    
step 00278 (75.7%) | loss: 4.061862 | lrm: 0.35 | dt: 852ms | tok/sec: 307,837 | mfu: 8.6% | epoch: 1 | remaining: 72s    
step 00279 (76.0%) | loss: 4.045381 | lrm: 0.34 | dt: 851ms | tok/sec: 308,082 | mfu: 8.6% | epoch: 1 | remaining: 71s    
step 00280 (76.2%) | loss: 4.034841 | lrm: 0.34 | dt: 851ms | tok/sec: 308,046 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00281 (76.5%) | loss: 4.024195 | lrm: 0.34 | dt: 851ms | tok/sec: 308,078 | mfu: 8.6% | epoch: 1 | remaining: 70s    
step 00282 (76.8%) | loss: 4.021227 | lrm: 0.33 | dt: 851ms | tok/sec: 307,890 | mfu: 8.6% | epoch: 1 | remaining: 69s    
step 00283 (77.1%) | loss: 4.021139 | lrm: 0.33 | dt: 850ms | tok/sec: 308,274 | mfu: 8.6% | epoch: 1 | remaining: 68s    
step 00284 (77.4%) | loss: 4.029901 | lrm: 0.32 | dt: 850ms | tok/sec: 308,253 | mfu: 8.6% | epoch: 1 | remaining: 67s    
step 00285 (77.7%) | loss: 4.039544 | lrm: 0.32 | dt: 851ms | tok/sec: 308,048 | mfu: 8.6% | epoch: 1 | remaining: 66s    
step 00286 (77.9%) | loss: 4.049528 | lrm: 0.32 | dt: 851ms | tok/sec: 308,115 | mfu: 8.6% | epoch: 1 | remaining: 65s    
step 00287 (78.2%) | loss: 4.055663 | lrm: 0.31 | dt: 851ms | tok/sec: 308,063 | mfu: 8.6% | epoch: 1 | remaining: 64s    
step 00288 (78.5%) | loss: 4.055397 | lrm: 0.31 | dt: 902ms | tok/sec: 290,645 | mfu: 8.1% | epoch: 1 | remaining: 64s    
step 00289 (78.8%) | loss: 4.049928 | lrm: 0.30 | dt: 851ms | tok/sec: 308,216 | mfu: 8.6% | epoch: 1 | remaining: 63s    
step 00290 (79.1%) | loss: 4.059630 | lrm: 0.30 | dt: 850ms | tok/sec: 308,382 | mfu: 8.6% | epoch: 1 | remaining: 62s    
step 00291 (79.4%) | loss: 4.050443 | lrm: 0.29 | dt: 850ms | tok/sec: 308,234 | mfu: 8.6% | epoch: 1 | remaining: 61s    
step 00292 (79.7%) | loss: 4.034953 | lrm: 0.29 | dt: 850ms | tok/sec: 308,235 | mfu: 8.6% | epoch: 1 | remaining: 60s    
step 00293 (79.9%) | loss: 4.040003 | lrm: 0.29 | dt: 851ms | tok/sec: 308,148 | mfu: 8.6% | epoch: 1 | remaining: 59s    
step 00294 (80.2%) | loss: 4.028042 | lrm: 0.28 | dt: 850ms | tok/sec: 308,235 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00295 (80.5%) | loss: 4.035770 | lrm: 0.28 | dt: 851ms | tok/sec: 307,997 | mfu: 8.6% | epoch: 1 | remaining: 58s    
step 00296 (80.8%) | loss: 4.032892 | lrm: 0.27 | dt: 851ms | tok/sec: 308,092 | mfu: 8.6% | epoch: 1 | remaining: 57s    
step 00297 (81.1%) | loss: 4.031719 | lrm: 0.27 | dt: 851ms | tok/sec: 307,936 | mfu: 8.6% | epoch: 1 | remaining: 56s    
step 00298 (81.4%) | loss: 4.033860 | lrm: 0.27 | dt: 851ms | tok/sec: 308,103 | mfu: 8.6% | epoch: 1 | remaining: 55s    
step 00299 (81.6%) | loss: 4.028564 | lrm: 0.26 | dt: 851ms | tok/sec: 308,152 | mfu: 8.6% | epoch: 1 | remaining: 54s    
step 00300 (81.9%) | loss: 4.033403 | lrm: 0.26 | dt: 850ms | tok/sec: 308,284 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00301 (82.2%) | loss: 4.032350 | lrm: 0.25 | dt: 850ms | tok/sec: 308,295 | mfu: 8.6% | epoch: 1 | remaining: 53s    
step 00302 (82.5%) | loss: 4.024507 | lrm: 0.25 | dt: 850ms | tok/sec: 308,312 | mfu: 8.6% | epoch: 1 | remaining: 52s    
step 00303 (82.8%) | loss: 4.018972 | lrm: 0.25 | dt: 850ms | tok/sec: 308,233 | mfu: 8.6% | epoch: 1 | remaining: 51s    
step 00304 (83.1%) | loss: 4.017165 | lrm: 0.24 | dt: 851ms | tok/sec: 308,195 | mfu: 8.6% | epoch: 1 | remaining: 50s    
step 00305 (83.3%) | loss: 4.008283 | lrm: 0.24 | dt: 850ms | tok/sec: 308,316 | mfu: 8.6% | epoch: 1 | remaining: 49s    
