Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.5, audio=4.0
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927722 | lrm: 1.00 | dt: 8712ms | tok/sec: 30,089 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.038300 | lrm: 1.00 | dt: 844ms | tok/sec: 310,482 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.908337 | lrm: 1.00 | dt: 845ms | tok/sec: 310,331 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.545342 | lrm: 1.00 | dt: 847ms | tok/sec: 309,476 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.228444 | lrm: 1.00 | dt: 847ms | tok/sec: 309,628 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.913380 | lrm: 1.00 | dt: 847ms | tok/sec: 309,487 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.665561 | lrm: 1.00 | dt: 846ms | tok/sec: 309,873 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.430452 | lrm: 1.00 | dt: 846ms | tok/sec: 309,762 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.254224 | lrm: 1.00 | dt: 846ms | tok/sec: 309,748 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.069651 | lrm: 1.00 | dt: 846ms | tok/sec: 309,815 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.956119 | lrm: 1.00 | dt: 851ms | tok/sec: 307,953 | mfu: 8.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.788871 | lrm: 1.00 | dt: 847ms | tok/sec: 309,626 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.655446 | lrm: 1.00 | dt: 848ms | tok/sec: 309,295 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.528357 | lrm: 1.00 | dt: 850ms | tok/sec: 308,559 | mfu: 8.6% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.427571 | lrm: 1.00 | dt: 847ms | tok/sec: 309,678 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00157 (41.1%) | loss: nan | lrm: 0.84 | dt: 835ms | tok/sec: 313,973 | mfu: 8.8% | epoch: 1 | remaining: 176s    
step 00158 (41.4%) | loss: nan | lrm: 0.84 | dt: 834ms | tok/sec: 314,157 | mfu: 8.8% | epoch: 1 | remaining: 175s    
step 00159 (41.7%) | loss: nan | lrm: 0.83 | dt: 835ms | tok/sec: 314,050 | mfu: 8.8% | epoch: 1 | remaining: 174s    
step 00160 (42.0%) | loss: nan | lrm: 0.83 | dt: 835ms | tok/sec: 314,018 | mfu: 8.8% | epoch: 1 | remaining: 173s    
step 00161 (42.2%) | loss: nan | lrm: 0.83 | dt: 835ms | tok/sec: 314,096 | mfu: 8.8% | epoch: 1 | remaining: 172s    
step 00162 (42.5%) | loss: nan | lrm: 0.82 | dt: 835ms | tok/sec: 313,921 | mfu: 8.8% | epoch: 1 | remaining: 172s    
step 00163 (42.8%) | loss: nan | lrm: 0.82 | dt: 835ms | tok/sec: 313,972 | mfu: 8.8% | epoch: 1 | remaining: 171s    
step 00164 (43.1%) | loss: nan | lrm: 0.81 | dt: 835ms | tok/sec: 313,979 | mfu: 8.8% | epoch: 1 | remaining: 170s    
step 00165 (43.4%) | loss: nan | lrm: 0.81 | dt: 835ms | tok/sec: 313,954 | mfu: 8.8% | epoch: 1 | remaining: 169s    
step 00166 (43.6%) | loss: nan | lrm: 0.81 | dt: 834ms | tok/sec: 314,161 | mfu: 8.8% | epoch: 1 | remaining: 168s    
step 00167 (43.9%) | loss: nan | lrm: 0.80 | dt: 835ms | tok/sec: 314,025 | mfu: 8.8% | epoch: 1 | remaining: 167s    
step 00168 (44.2%) | loss: nan | lrm: 0.80 | dt: 835ms | tok/sec: 314,011 | mfu: 8.8% | epoch: 1 | remaining: 167s    
step 00169 (44.5%) | loss: nan | lrm: 0.79 | dt: 835ms | tok/sec: 314,120 | mfu: 8.8% | epoch: 1 | remaining: 166s    
step 00170 (44.7%) | loss: nan | lrm: 0.79 | dt: 834ms | tok/sec: 314,147 | mfu: 8.8% | epoch: 1 | remaining: 165s    
step 00171 (45.0%) | loss: nan | lrm: 0.79 | dt: 835ms | tok/sec: 314,055 | mfu: 8.8% | epoch: 1 | remaining: 164s    
step 00172 (45.3%) | loss: nan | lrm: 0.78 | dt: 835ms | tok/sec: 314,101 | mfu: 8.8% | epoch: 1 | remaining: 163s    
step 00173 (45.6%) | loss: nan | lrm: 0.78 | dt: 835ms | tok/sec: 314,128 | mfu: 8.8% | epoch: 1 | remaining: 162s    
step 00174 (45.9%) | loss: nan | lrm: 0.77 | dt: 834ms | tok/sec: 314,200 | mfu: 8.8% | epoch: 1 | remaining: 162s    
step 00175 (46.1%) | loss: nan | lrm: 0.77 | dt: 837ms | tok/sec: 313,179 | mfu: 8.8% | epoch: 1 | remaining: 161s    
step 00176 (46.4%) | loss: nan | lrm: 0.77 | dt: 834ms | tok/sec: 314,133 | mfu: 8.8% | epoch: 1 | remaining: 160s    
step 00177 (46.7%) | loss: nan | lrm: 0.76 | dt: 835ms | tok/sec: 313,876 | mfu: 8.8% | epoch: 1 | remaining: 159s    
step 00178 (47.0%) | loss: nan | lrm: 0.76 | dt: 835ms | tok/sec: 314,060 | mfu: 8.8% | epoch: 1 | remaining: 158s    
step 00179 (47.3%) | loss: nan | lrm: 0.75 | dt: 835ms | tok/sec: 313,842 | mfu: 8.8% | epoch: 1 | remaining: 157s    
step 00180 (47.5%) | loss: nan | lrm: 0.75 | dt: 835ms | tok/sec: 314,034 | mfu: 8.8% | epoch: 1 | remaining: 157s    
step 00181 (47.8%) | loss: nan | lrm: 0.75 | dt: 835ms | tok/sec: 314,063 | mfu: 8.8% | epoch: 1 | remaining: 156s    
step 00182 (48.1%) | loss: nan | lrm: 0.74 | dt: 835ms | tok/sec: 314,088 | mfu: 8.8% | epoch: 1 | remaining: 155s    
step 00183 (48.4%) | loss: nan | lrm: 0.74 | dt: 834ms | tok/sec: 314,139 | mfu: 8.8% | epoch: 1 | remaining: 154s    
step 00184 (48.6%) | loss: nan | lrm: 0.73 | dt: 835ms | tok/sec: 314,100 | mfu: 8.8% | epoch: 1 | remaining: 153s    
step 00185 (48.9%) | loss: nan | lrm: 0.73 | dt: 834ms | tok/sec: 314,243 | mfu: 8.8% | epoch: 1 | remaining: 152s    
step 00186 (49.2%) | loss: nan | lrm: 0.73 | dt: 834ms | tok/sec: 314,161 | mfu: 8.8% | epoch: 1 | remaining: 152s    
step 00187 (49.5%) | loss: nan | lrm: 0.72 | dt: 834ms | tok/sec: 314,142 | mfu: 8.8% | epoch: 1 | remaining: 151s    
step 00188 (49.8%) | loss: nan | lrm: 0.72 | dt: 834ms | tok/sec: 314,264 | mfu: 8.8% | epoch: 1 | remaining: 150s    
step 00189 (50.0%) | loss: nan | lrm: 0.71 | dt: 834ms | tok/sec: 314,304 | mfu: 8.8% | epoch: 1 | remaining: 149s    
step 00190 (50.3%) | loss: nan | lrm: 0.71 | dt: 835ms | tok/sec: 314,113 | mfu: 8.8% | epoch: 1 | remaining: 148s    
step 00191 (50.6%) | loss: nan | lrm: 0.71 | dt: 834ms | tok/sec: 314,202 | mfu: 8.8% | epoch: 1 | remaining: 147s    
step 00192 (50.9%) | loss: nan | lrm: 0.70 | dt: 834ms | tok/sec: 314,142 | mfu: 8.8% | epoch: 1 | remaining: 147s    
step 00193 (51.1%) | loss: nan | lrm: 0.70 | dt: 835ms | tok/sec: 314,123 | mfu: 8.8% | epoch: 1 | remaining: 146s    
step 00194 (51.4%) | loss: nan | lrm: 0.69 | dt: 837ms | tok/sec: 313,377 | mfu: 8.8% | epoch: 1 | remaining: 145s    
step 00195 (51.7%) | loss: nan | lrm: 0.69 | dt: 834ms | tok/sec: 314,341 | mfu: 8.8% | epoch: 1 | remaining: 144s    
step 00196 (52.0%) | loss: nan | lrm: 0.69 | dt: 834ms | tok/sec: 314,327 | mfu: 8.8% | epoch: 1 | remaining: 143s    
step 00197 (52.3%) | loss: nan | lrm: 0.68 | dt: 836ms | tok/sec: 313,599 | mfu: 8.8% | epoch: 1 | remaining: 142s    
step 00198 (52.5%) | loss: nan | lrm: 0.68 | dt: 834ms | tok/sec: 314,398 | mfu: 8.8% | epoch: 1 | remaining: 142s    
step 00199 (52.8%) | loss: nan | lrm: 0.67 | dt: 834ms | tok/sec: 314,403 | mfu: 8.8% | epoch: 1 | remaining: 141s    
step 00200 (53.1%) | loss: nan | lrm: 0.67 | dt: 834ms | tok/sec: 314,324 | mfu: 8.8% | epoch: 1 | remaining: 140s    
step 00201 (53.4%) | loss: nan | lrm: 0.67 | dt: 834ms | tok/sec: 314,379 | mfu: 8.8% | epoch: 1 | remaining: 139s    
step 00202 (53.6%) | loss: nan | lrm: 0.66 | dt: 834ms | tok/sec: 314,488 | mfu: 8.8% | epoch: 1 | remaining: 138s    
step 00203 (53.9%) | loss: nan | lrm: 0.66 | dt: 834ms | tok/sec: 314,250 | mfu: 8.8% | epoch: 1 | remaining: 137s    
step 00204 (54.2%) | loss: nan | lrm: 0.65 | dt: 834ms | tok/sec: 314,424 | mfu: 8.8% | epoch: 1 | remaining: 137s    
step 00205 (54.5%) | loss: nan | lrm: 0.65 | dt: 834ms | tok/sec: 314,236 | mfu: 8.8% | epoch: 1 | remaining: 136s    
step 00206 (54.8%) | loss: nan | lrm: 0.65 | dt: 834ms | tok/sec: 314,390 | mfu: 8.8% | epoch: 1 | remaining: 135s    
step 00207 (55.0%) | loss: nan | lrm: 0.64 | dt: 834ms | tok/sec: 314,257 | mfu: 8.8% | epoch: 1 | remaining: 134s    
step 00208 (55.3%) | loss: nan | lrm: 0.64 | dt: 834ms | tok/sec: 314,314 | mfu: 8.8% | epoch: 1 | remaining: 133s    
step 00209 (55.6%) | loss: nan | lrm: 0.63 | dt: 834ms | tok/sec: 314,433 | mfu: 8.8% | epoch: 1 | remaining: 132s    
step 00210 (55.9%) | loss: nan | lrm: 0.63 | dt: 834ms | tok/sec: 314,477 | mfu: 8.8% | epoch: 1 | remaining: 132s    
step 00211 (56.1%) | loss: nan | lrm: 0.63 | dt: 835ms | tok/sec: 313,916 | mfu: 8.8% | epoch: 1 | remaining: 131s    
step 00212 (56.4%) | loss: nan | lrm: 0.62 | dt: 834ms | tok/sec: 314,369 | mfu: 8.8% | epoch: 1 | remaining: 130s    
step 00213 (56.7%) | loss: nan | lrm: 0.62 | dt: 834ms | tok/sec: 314,189 | mfu: 8.8% | epoch: 1 | remaining: 129s    
step 00214 (57.0%) | loss: nan | lrm: 0.61 | dt: 834ms | tok/sec: 314,493 | mfu: 8.8% | epoch: 1 | remaining: 128s    
step 00215 (57.3%) | loss: nan | lrm: 0.61 | dt: 834ms | tok/sec: 314,291 | mfu: 8.8% | epoch: 1 | remaining: 127s    
step 00216 (57.5%) | loss: nan | lrm: 0.61 | dt: 834ms | tok/sec: 314,444 | mfu: 8.8% | epoch: 1 | remaining: 127s    
step 00217 (57.8%) | loss: nan | lrm: 0.60 | dt: 834ms | tok/sec: 314,370 | mfu: 8.8% | epoch: 1 | remaining: 126s    
step 00218 (58.1%) | loss: nan | lrm: 0.60 | dt: 834ms | tok/sec: 314,404 | mfu: 8.8% | epoch: 1 | remaining: 125s    
step 00219 (58.4%) | loss: nan | lrm: 0.59 | dt: 836ms | tok/sec: 313,705 | mfu: 8.8% | epoch: 1 | remaining: 124s    
step 00220 (58.7%) | loss: nan | lrm: 0.59 | dt: 833ms | tok/sec: 314,582 | mfu: 8.8% | epoch: 1 | remaining: 123s    
step 00221 (58.9%) | loss: nan | lrm: 0.59 | dt: 834ms | tok/sec: 314,333 | mfu: 8.8% | epoch: 1 | remaining: 122s    
step 00222 (59.2%) | loss: nan | lrm: 0.58 | dt: 834ms | tok/sec: 314,337 | mfu: 8.8% | epoch: 1 | remaining: 122s    
step 00223 (59.5%) | loss: nan | lrm: 0.58 | dt: 834ms | tok/sec: 314,387 | mfu: 8.8% | epoch: 1 | remaining: 121s    
step 00224 (59.8%) | loss: nan | lrm: 0.57 | dt: 834ms | tok/sec: 314,447 | mfu: 8.8% | epoch: 1 | remaining: 120s    
step 00225 (60.0%) | loss: nan | lrm: 0.57 | dt: 834ms | tok/sec: 314,232 | mfu: 8.8% | epoch: 1 | remaining: 119s    
step 00226 (60.3%) | loss: nan | lrm: 0.57 | dt: 834ms | tok/sec: 314,444 | mfu: 8.8% | epoch: 1 | remaining: 118s    
step 00227 (60.6%) | loss: nan | lrm: 0.56 | dt: 834ms | tok/sec: 314,287 | mfu: 8.8% | epoch: 1 | remaining: 117s    
step 00228 (60.9%) | loss: nan | lrm: 0.56 | dt: 836ms | tok/sec: 313,488 | mfu: 8.8% | epoch: 1 | remaining: 117s    
step 00229 (61.2%) | loss: nan | lrm: 0.55 | dt: 834ms | tok/sec: 314,290 | mfu: 8.8% | epoch: 1 | remaining: 116s    
step 00230 (61.4%) | loss: nan | lrm: 0.55 | dt: 834ms | tok/sec: 314,243 | mfu: 8.8% | epoch: 1 | remaining: 115s    
step 00231 (61.7%) | loss: nan | lrm: 0.55 | dt: 835ms | tok/sec: 314,044 | mfu: 8.8% | epoch: 1 | remaining: 114s    
step 00232 (62.0%) | loss: nan | lrm: 0.54 | dt: 835ms | tok/sec: 314,115 | mfu: 8.8% | epoch: 1 | remaining: 113s    
step 00233 (62.3%) | loss: nan | lrm: 0.54 | dt: 834ms | tok/sec: 314,195 | mfu: 8.8% | epoch: 1 | remaining: 112s    
step 00234 (62.5%) | loss: nan | lrm: 0.54 | dt: 835ms | tok/sec: 314,117 | mfu: 8.8% | epoch: 1 | remaining: 112s    
step 00235 (62.8%) | loss: nan | lrm: 0.53 | dt: 834ms | tok/sec: 314,134 | mfu: 8.8% | epoch: 1 | remaining: 111s    
step 00236 (63.1%) | loss: nan | lrm: 0.53 | dt: 834ms | tok/sec: 314,151 | mfu: 8.8% | epoch: 1 | remaining: 110s    
step 00237 (63.4%) | loss: nan | lrm: 0.52 | dt: 834ms | tok/sec: 314,220 | mfu: 8.8% | epoch: 1 | remaining: 109s    
step 00238 (63.7%) | loss: nan | lrm: 0.52 | dt: 834ms | tok/sec: 314,422 | mfu: 8.8% | epoch: 1 | remaining: 108s    
step 00239 (63.9%) | loss: nan | lrm: 0.52 | dt: 834ms | tok/sec: 314,270 | mfu: 8.8% | epoch: 1 | remaining: 107s    
step 00240 (64.2%) | loss: nan | lrm: 0.51 | dt: 834ms | tok/sec: 314,322 | mfu: 8.8% | epoch: 1 | remaining: 107s    
step 00241 (64.5%) | loss: nan | lrm: 0.51 | dt: 834ms | tok/sec: 314,482 | mfu: 8.8% | epoch: 1 | remaining: 106s    
step 00242 (64.8%) | loss: nan | lrm: 0.50 | dt: 834ms | tok/sec: 314,390 | mfu: 8.8% | epoch: 1 | remaining: 105s    
step 00243 (65.0%) | loss: nan | lrm: 0.50 | dt: 834ms | tok/sec: 314,465 | mfu: 8.8% | epoch: 1 | remaining: 104s    
step 00244 (65.3%) | loss: nan | lrm: 0.50 | dt: 834ms | tok/sec: 314,392 | mfu: 8.8% | epoch: 1 | remaining: 103s    
step 00245 (65.6%) | loss: nan | lrm: 0.49 | dt: 834ms | tok/sec: 314,234 | mfu: 8.8% | epoch: 1 | remaining: 102s    
step 00246 (65.9%) | loss: nan | lrm: 0.49 | dt: 834ms | tok/sec: 314,249 | mfu: 8.8% | epoch: 1 | remaining: 102s    
step 00247 (66.2%) | loss: nan | lrm: 0.48 | dt: 835ms | tok/sec: 313,814 | mfu: 8.8% | epoch: 1 | remaining: 101s    
step 00248 (66.4%) | loss: nan | lrm: 0.48 | dt: 834ms | tok/sec: 314,294 | mfu: 8.8% | epoch: 1 | remaining: 100s    
step 00249 (66.7%) | loss: nan | lrm: 0.48 | dt: 834ms | tok/sec: 314,214 | mfu: 8.8% | epoch: 1 | remaining: 99s    
step 00250 (67.0%) | loss: nan | lrm: 0.47 | dt: 834ms | tok/sec: 314,359 | mfu: 8.8% | epoch: 1 | remaining: 98s    
step 00251 (67.3%) | loss: nan | lrm: 0.47 | dt: 834ms | tok/sec: 314,454 | mfu: 8.8% | epoch: 1 | remaining: 97s    
step 00252 (67.6%) | loss: nan | lrm: 0.46 | dt: 834ms | tok/sec: 314,388 | mfu: 8.8% | epoch: 1 | remaining: 97s    
step 00253 (67.8%) | loss: nan | lrm: 0.46 | dt: 834ms | tok/sec: 314,311 | mfu: 8.8% | epoch: 1 | remaining: 96s    
step 00254 (68.1%) | loss: nan | lrm: 0.46 | dt: 834ms | tok/sec: 314,442 | mfu: 8.8% | epoch: 1 | remaining: 95s    
step 00255 (68.4%) | loss: nan | lrm: 0.45 | dt: 834ms | tok/sec: 314,383 | mfu: 8.8% | epoch: 1 | remaining: 94s    
step 00256 (68.7%) | loss: nan | lrm: 0.45 | dt: 835ms | tok/sec: 313,783 | mfu: 8.8% | epoch: 1 | remaining: 93s    
step 00257 (68.9%) | loss: nan | lrm: 0.44 | dt: 834ms | tok/sec: 314,417 | mfu: 8.8% | epoch: 1 | remaining: 92s    
step 00258 (69.2%) | loss: nan | lrm: 0.44 | dt: 834ms | tok/sec: 314,476 | mfu: 8.8% | epoch: 1 | remaining: 92s    
step 00259 (69.5%) | loss: nan | lrm: 0.44 | dt: 834ms | tok/sec: 314,269 | mfu: 8.8% | epoch: 1 | remaining: 91s    
step 00260 (69.8%) | loss: nan | lrm: 0.43 | dt: 834ms | tok/sec: 314,290 | mfu: 8.8% | epoch: 1 | remaining: 90s    
step 00261 (70.1%) | loss: nan | lrm: 0.43 | dt: 834ms | tok/sec: 314,419 | mfu: 8.8% | epoch: 1 | remaining: 89s    
step 00262 (70.3%) | loss: nan | lrm: 0.42 | dt: 835ms | tok/sec: 314,089 | mfu: 8.8% | epoch: 1 | remaining: 88s    
step 00263 (70.6%) | loss: nan | lrm: 0.42 | dt: 835ms | tok/sec: 313,990 | mfu: 8.8% | epoch: 1 | remaining: 87s    
step 00264 (70.9%) | loss: nan | lrm: 0.42 | dt: 834ms | tok/sec: 314,378 | mfu: 8.8% | epoch: 1 | remaining: 87s    
step 00265 (71.2%) | loss: nan | lrm: 0.41 | dt: 834ms | tok/sec: 314,339 | mfu: 8.8% | epoch: 1 | remaining: 86s    
step 00266 (71.4%) | loss: nan | lrm: 0.41 | dt: 835ms | tok/sec: 313,980 | mfu: 8.8% | epoch: 1 | remaining: 85s    
step 00267 (71.7%) | loss: nan | lrm: 0.40 | dt: 834ms | tok/sec: 314,272 | mfu: 8.8% | epoch: 1 | remaining: 84s    
step 00268 (72.0%) | loss: nan | lrm: 0.40 | dt: 834ms | tok/sec: 314,292 | mfu: 8.8% | epoch: 1 | remaining: 83s    
step 00269 (72.3%) | loss: nan | lrm: 0.40 | dt: 834ms | tok/sec: 314,420 | mfu: 8.8% | epoch: 1 | remaining: 82s    
step 00270 (72.6%) | loss: nan | lrm: 0.39 | dt: 834ms | tok/sec: 314,388 | mfu: 8.8% | epoch: 1 | remaining: 82s    
step 00271 (72.8%) | loss: nan | lrm: 0.39 | dt: 834ms | tok/sec: 314,435 | mfu: 8.8% | epoch: 1 | remaining: 81s    
step 00272 (73.1%) | loss: nan | lrm: 0.38 | dt: 834ms | tok/sec: 314,435 | mfu: 8.8% | epoch: 1 | remaining: 80s    
step 00273 (73.4%) | loss: nan | lrm: 0.38 | dt: 834ms | tok/sec: 314,351 | mfu: 8.8% | epoch: 1 | remaining: 79s    
step 00274 (73.7%) | loss: nan | lrm: 0.38 | dt: 834ms | tok/sec: 314,483 | mfu: 8.8% | epoch: 1 | remaining: 78s    
step 00275 (73.9%) | loss: nan | lrm: 0.37 | dt: 834ms | tok/sec: 314,384 | mfu: 8.8% | epoch: 1 | remaining: 77s    
step 00276 (74.2%) | loss: nan | lrm: 0.37 | dt: 834ms | tok/sec: 314,273 | mfu: 8.8% | epoch: 1 | remaining: 76s    
step 00277 (74.5%) | loss: nan | lrm: 0.36 | dt: 834ms | tok/sec: 314,424 | mfu: 8.8% | epoch: 1 | remaining: 76s    
step 00278 (74.8%) | loss: nan | lrm: 0.36 | dt: 835ms | tok/sec: 313,834 | mfu: 8.8% | epoch: 1 | remaining: 75s    
step 00279 (75.1%) | loss: nan | lrm: 0.36 | dt: 834ms | tok/sec: 314,412 | mfu: 8.8% | epoch: 1 | remaining: 74s    
step 00280 (75.3%) | loss: nan | lrm: 0.35 | dt: 834ms | tok/sec: 314,385 | mfu: 8.8% | epoch: 1 | remaining: 73s    
step 00281 (75.6%) | loss: nan | lrm: 0.35 | dt: 834ms | tok/sec: 314,437 | mfu: 8.8% | epoch: 1 | remaining: 72s    
step 00282 (75.9%) | loss: nan | lrm: 0.34 | dt: 834ms | tok/sec: 314,490 | mfu: 8.8% | epoch: 1 | remaining: 71s    
step 00283 (76.2%) | loss: nan | lrm: 0.34 | dt: 834ms | tok/sec: 314,412 | mfu: 8.8% | epoch: 1 | remaining: 71s    
step 00284 (76.4%) | loss: nan | lrm: 0.34 | dt: 833ms | tok/sec: 314,519 | mfu: 8.8% | epoch: 1 | remaining: 70s    
step 00285 (76.7%) | loss: nan | lrm: 0.33 | dt: 834ms | tok/sec: 314,435 | mfu: 8.8% | epoch: 1 | remaining: 69s    
step 00286 (77.0%) | loss: nan | lrm: 0.33 | dt: 834ms | tok/sec: 314,394 | mfu: 8.8% | epoch: 1 | remaining: 68s    
step 00287 (77.3%) | loss: nan | lrm: 0.32 | dt: 834ms | tok/sec: 314,334 | mfu: 8.8% | epoch: 1 | remaining: 67s    
step 00288 (77.6%) | loss: nan | lrm: 0.32 | dt: 886ms | tok/sec: 295,919 | mfu: 8.3% | epoch: 1 | remaining: 66s    
step 00289 (77.9%) | loss: nan | lrm: 0.32 | dt: 834ms | tok/sec: 314,312 | mfu: 8.8% | epoch: 1 | remaining: 66s    
step 00290 (78.1%) | loss: nan | lrm: 0.31 | dt: 835ms | tok/sec: 314,104 | mfu: 8.8% | epoch: 1 | remaining: 65s    
step 00291 (78.4%) | loss: nan | lrm: 0.31 | dt: 834ms | tok/sec: 314,413 | mfu: 8.8% | epoch: 1 | remaining: 64s    
step 00292 (78.7%) | loss: nan | lrm: 0.30 | dt: 834ms | tok/sec: 314,182 | mfu: 8.8% | epoch: 1 | remaining: 63s    
step 00293 (79.0%) | loss: nan | lrm: 0.30 | dt: 834ms | tok/sec: 314,329 | mfu: 8.8% | epoch: 1 | remaining: 62s    
step 00294 (79.2%) | loss: nan | lrm: 0.30 | dt: 834ms | tok/sec: 314,342 | mfu: 8.8% | epoch: 1 | remaining: 61s    
step 00295 (79.5%) | loss: nan | lrm: 0.29 | dt: 834ms | tok/sec: 314,346 | mfu: 8.8% | epoch: 1 | remaining: 61s    
step 00296 (79.8%) | loss: nan | lrm: 0.29 | dt: 834ms | tok/sec: 314,361 | mfu: 8.8% | epoch: 1 | remaining: 60s    
step 00297 (80.1%) | loss: nan | lrm: 0.28 | dt: 834ms | tok/sec: 314,248 | mfu: 8.8% | epoch: 1 | remaining: 59s    
step 00298 (80.4%) | loss: nan | lrm: 0.28 | dt: 834ms | tok/sec: 314,353 | mfu: 8.8% | epoch: 1 | remaining: 58s    
step 00299 (80.6%) | loss: nan | lrm: 0.28 | dt: 834ms | tok/sec: 314,433 | mfu: 8.8% | epoch: 1 | remaining: 57s    
step 00300 (80.9%) | loss: nan | lrm: 0.27 | dt: 834ms | tok/sec: 314,339 | mfu: 8.8% | epoch: 1 | remaining: 56s    
step 00301 (81.2%) | loss: nan | lrm: 0.27 | dt: 835ms | tok/sec: 314,122 | mfu: 8.8% | epoch: 1 | remaining: 56s    
step 00302 (81.5%) | loss: nan | lrm: 0.26 | dt: 835ms | tok/sec: 314,125 | mfu: 8.8% | epoch: 1 | remaining: 55s    
step 00303 (81.7%) | loss: nan | lrm: 0.26 | dt: 834ms | tok/sec: 314,382 | mfu: 8.8% | epoch: 1 | remaining: 54s    
step 00304 (82.0%) | loss: nan | lrm: 0.26 | dt: 834ms | tok/sec: 314,385 | mfu: 8.8% | epoch: 1 | remaining: 53s    
step 00305 (82.3%) | loss: nan | lrm: 0.25 | dt: 834ms | tok/sec: 314,375 | mfu: 8.8% | epoch: 1 | remaining: 52s    
step 00306 (82.6%) | loss: nan | lrm: 0.25 | dt: 835ms | tok/sec: 313,871 | mfu: 8.8% | epoch: 1 | remaining: 51s    
step 00307 (82.9%) | loss: nan | lrm: 0.24 | dt: 834ms | tok/sec: 314,323 | mfu: 8.8% | epoch: 1 | remaining: 51s    
step 00308 (83.1%) | loss: nan | lrm: 0.24 | dt: 834ms | tok/sec: 314,232 | mfu: 8.8% | epoch: 1 | remaining: 50s    
step 00309 (83.4%) | loss: nan | lrm: 0.24 | dt: 834ms | tok/sec: 314,251 | mfu: 8.8% | epoch: 1 | remaining: 49s    
step 00310 (83.7%) | loss: nan | lrm: 0.23 | dt: 834ms | tok/sec: 314,317 | mfu: 8.8% | epoch: 1 | remaining: 48s    
step 00311 (84.0%) | loss: nan | lrm: 0.23 | dt: 834ms | tok/sec: 314,311 | mfu: 8.8% | epoch: 1 | remaining: 47s    
step 00312 (84.2%) | loss: nan | lrm: 0.23 | dt: 834ms | tok/sec: 314,300 | mfu: 8.8% | epoch: 1 | remaining: 46s    
step 00313 (84.5%) | loss: nan | lrm: 0.22 | dt: 851ms | tok/sec: 308,058 | mfu: 8.6% | epoch: 1 | remaining: 46s    
step 00314 (84.8%) | loss: nan | lrm: 0.22 | dt: 834ms | tok/sec: 314,323 | mfu: 8.8% | epoch: 1 | remaining: 45s    
step 00315 (85.1%) | loss: nan | lrm: 0.21 | dt: 834ms | tok/sec: 314,273 | mfu: 8.8% | epoch: 1 | remaining: 44s    
step 00316 (85.4%) | loss: nan | lrm: 0.21 | dt: 834ms | tok/sec: 314,259 | mfu: 8.8% | epoch: 1 | remaining: 43s    
step 00317 (85.6%) | loss: nan | lrm: 0.21 | dt: 835ms | tok/sec: 313,962 | mfu: 8.8% | epoch: 1 | remaining: 42s    
step 00318 (85.9%) | loss: nan | lrm: 0.20 | dt: 834ms | tok/sec: 314,246 | mfu: 8.8% | epoch: 1 | remaining: 41s    
step 00319 (86.2%) | loss: nan | lrm: 0.20 | dt: 835ms | tok/sec: 314,109 | mfu: 8.8% | epoch: 1 | remaining: 41s    
step 00320 (86.5%) | loss: nan | lrm: 0.19 | dt: 835ms | tok/sec: 314,080 | mfu: 8.8% | epoch: 1 | remaining: 40s    
step 00321 (86.8%) | loss: nan | lrm: 0.19 | dt: 834ms | tok/sec: 314,189 | mfu: 8.8% | epoch: 1 | remaining: 39s    
step 00322 (87.0%) | loss: nan | lrm: 0.19 | dt: 835ms | tok/sec: 314,094 | mfu: 8.8% | epoch: 1 | remaining: 38s    
step 00323 (87.3%) | loss: nan | lrm: 0.18 | dt: 835ms | tok/sec: 313,965 | mfu: 8.8% | epoch: 1 | remaining: 37s    
