[autoresearch/mar9 50760fa] exp61: dropout=0.0 with per-row WD
 1 file changed, 1 insertion(+), 1 deletion(-)
Vocab size: 20,482
Model config: {'sequence_len': 2048, 'vocab_size': 20482, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 10,486,784
  value_embeds            : 41,947,136
  lm_head                 : 10,486,784
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 88,087,056
Estimated FLOPs per token: 2.768333e+08
Per-row WD: text=0.0, audio=2.5
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 8

step 00000 (0.0%) | loss: 9.927778 | lrm: 1.00 | dt: 7413ms | tok/sec: 35,363 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 10.054619 | lrm: 1.00 | dt: 841ms | tok/sec: 311,815 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.834890 | lrm: 1.00 | dt: 841ms | tok/sec: 311,596 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.483795 | lrm: 1.00 | dt: 841ms | tok/sec: 311,716 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.178776 | lrm: 1.00 | dt: 841ms | tok/sec: 311,665 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.928908 | lrm: 1.00 | dt: 841ms | tok/sec: 311,735 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.730497 | lrm: 1.00 | dt: 841ms | tok/sec: 311,676 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 8.475773 | lrm: 1.00 | dt: 843ms | tok/sec: 311,149 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 8.269284 | lrm: 1.00 | dt: 843ms | tok/sec: 311,101 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 8.042116 | lrm: 1.00 | dt: 842ms | tok/sec: 311,403 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.872862 | lrm: 1.00 | dt: 846ms | tok/sec: 309,710 | mfu: 8.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.696494 | lrm: 1.00 | dt: 841ms | tok/sec: 311,537 | mfu: 8.7% | epoch: 1 | remaining: 299s    
step 00012 (0.3%) | loss: 7.545173 | lrm: 1.00 | dt: 842ms | tok/sec: 311,404 | mfu: 8.7% | epoch: 1 | remaining: 298s    
step 00013 (0.6%) | loss: 7.416728 | lrm: 1.00 | dt: 843ms | tok/sec: 310,809 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00014 (0.8%) | loss: 7.309294 | lrm: 1.00 | dt: 843ms | tok/sec: 310,911 | mfu: 8.7% | epoch: 1 | remaining: 297s    
step 00015 (1.1%) | loss: 7.203358 | lrm: 1.00 | dt: 843ms | tok/sec: 311,042 | mfu: 8.7% | epoch: 1 | remaining: 296s    
step 00016 (1.4%) | loss: 7.103018 | lrm: 1.00 | dt: 843ms | tok/sec: 311,018 | mfu: 8.7% | epoch: 1 | remaining: 295s    
step 00151 (39.4%) | loss: 4.544517 | lrm: 0.87 | dt: 844ms | tok/sec: 310,472 | mfu: 8.7% | epoch: 1 | remaining: 181s    
step 00152 (39.7%) | loss: 4.532514 | lrm: 0.86 | dt: 846ms | tok/sec: 309,912 | mfu: 8.7% | epoch: 1 | remaining: 180s    
step 00153 (40.0%) | loss: 4.534165 | lrm: 0.86 | dt: 844ms | tok/sec: 310,493 | mfu: 8.7% | epoch: 1 | remaining: 179s    
step 00154 (40.3%) | loss: 4.531280 | lrm: 0.85 | dt: 844ms | tok/sec: 310,423 | mfu: 8.7% | epoch: 1 | remaining: 178s    
step 00155 (40.5%) | loss: 4.530309 | lrm: 0.85 | dt: 844ms | tok/sec: 310,569 | mfu: 8.7% | epoch: 1 | remaining: 178s    
step 00156 (40.8%) | loss: 4.535045 | lrm: 0.85 | dt: 844ms | tok/sec: 310,486 | mfu: 8.7% | epoch: 1 | remaining: 177s    
step 00157 (41.1%) | loss: 4.526838 | lrm: 0.84 | dt: 845ms | tok/sec: 310,185 | mfu: 8.7% | epoch: 1 | remaining: 176s    
step 00158 (41.4%) | loss: 4.518744 | lrm: 0.84 | dt: 845ms | tok/sec: 310,332 | mfu: 8.7% | epoch: 1 | remaining: 175s    
step 00159 (41.7%) | loss: 4.518992 | lrm: 0.83 | dt: 844ms | tok/sec: 310,566 | mfu: 8.7% | epoch: 1 | remaining: 174s    
step 00160 (42.0%) | loss: 4.507991 | lrm: 0.83 | dt: 844ms | tok/sec: 310,533 | mfu: 8.7% | epoch: 1 | remaining: 173s    
step 00161 (42.2%) | loss: 4.507442 | lrm: 0.83 | dt: 844ms | tok/sec: 310,481 | mfu: 8.7% | epoch: 1 | remaining: 172s    
step 00162 (42.5%) | loss: 4.504435 | lrm: 0.82 | dt: 845ms | tok/sec: 310,350 | mfu: 8.7% | epoch: 1 | remaining: 172s    
step 00163 (42.8%) | loss: 4.506490 | lrm: 0.82 | dt: 844ms | tok/sec: 310,437 | mfu: 8.7% | epoch: 1 | remaining: 171s    
step 00164 (43.1%) | loss: 4.503588 | lrm: 0.81 | dt: 844ms | tok/sec: 310,429 | mfu: 8.7% | epoch: 1 | remaining: 170s    
step 00165 (43.4%) | loss: 4.496105 | lrm: 0.81 | dt: 844ms | tok/sec: 310,618 | mfu: 8.7% | epoch: 1 | remaining: 169s    
step 00166 (43.6%) | loss: 4.488037 | lrm: 0.81 | dt: 844ms | tok/sec: 310,543 | mfu: 8.7% | epoch: 1 | remaining: 168s    
step 00167 (43.9%) | loss: 4.489340 | lrm: 0.80 | dt: 845ms | tok/sec: 310,386 | mfu: 8.7% | epoch: 1 | remaining: 167s    
step 00168 (44.2%) | loss: 4.483649 | lrm: 0.80 | dt: 844ms | tok/sec: 310,448 | mfu: 8.7% | epoch: 1 | remaining: 167s    
step 00169 (44.5%) | loss: 4.474417 | lrm: 0.79 | dt: 844ms | tok/sec: 310,465 | mfu: 8.7% | epoch: 1 | remaining: 166s    
step 00170 (44.8%) | loss: 4.467942 | lrm: 0.79 | dt: 844ms | tok/sec: 310,583 | mfu: 8.7% | epoch: 1 | remaining: 165s    
step 00171 (45.1%) | loss: 4.469822 | lrm: 0.78 | dt: 846ms | tok/sec: 309,873 | mfu: 8.7% | epoch: 1 | remaining: 164s    
step 00172 (45.3%) | loss: 4.458785 | lrm: 0.78 | dt: 845ms | tok/sec: 310,164 | mfu: 8.7% | epoch: 1 | remaining: 163s    
step 00173 (45.6%) | loss: 4.471777 | lrm: 0.78 | dt: 844ms | tok/sec: 310,600 | mfu: 8.7% | epoch: 1 | remaining: 162s    
step 00174 (45.9%) | loss: 4.464356 | lrm: 0.77 | dt: 845ms | tok/sec: 310,153 | mfu: 8.7% | epoch: 1 | remaining: 161s    
step 00175 (46.2%) | loss: 4.443533 | lrm: 0.77 | dt: 846ms | tok/sec: 309,743 | mfu: 8.7% | epoch: 1 | remaining: 161s    
step 00176 (46.5%) | loss: 4.446131 | lrm: 0.76 | dt: 844ms | tok/sec: 310,420 | mfu: 8.7% | epoch: 1 | remaining: 160s    
step 00177 (46.7%) | loss: 4.431213 | lrm: 0.76 | dt: 844ms | tok/sec: 310,476 | mfu: 8.7% | epoch: 1 | remaining: 159s    
step 00178 (47.0%) | loss: 4.425904 | lrm: 0.76 | dt: 845ms | tok/sec: 310,398 | mfu: 8.7% | epoch: 1 | remaining: 158s    
step 00179 (47.3%) | loss: 4.421670 | lrm: 0.75 | dt: 845ms | tok/sec: 310,254 | mfu: 8.7% | epoch: 1 | remaining: 157s    
step 00180 (47.6%) | loss: 4.424176 | lrm: 0.75 | dt: 844ms | tok/sec: 310,454 | mfu: 8.7% | epoch: 1 | remaining: 156s    
step 00181 (47.9%) | loss: 4.430734 | lrm: 0.74 | dt: 844ms | tok/sec: 310,518 | mfu: 8.7% | epoch: 1 | remaining: 156s    
step 00182 (48.1%) | loss: 4.429097 | lrm: 0.74 | dt: 844ms | tok/sec: 310,439 | mfu: 8.7% | epoch: 1 | remaining: 155s    
step 00183 (48.4%) | loss: 4.427891 | lrm: 0.74 | dt: 844ms | tok/sec: 310,482 | mfu: 8.7% | epoch: 1 | remaining: 154s    
step 00184 (48.7%) | loss: 4.426851 | lrm: 0.73 | dt: 845ms | tok/sec: 310,174 | mfu: 8.7% | epoch: 1 | remaining: 153s    
step 00185 (49.0%) | loss: 4.417102 | lrm: 0.73 | dt: 844ms | tok/sec: 310,607 | mfu: 8.7% | epoch: 1 | remaining: 152s    
step 00186 (49.3%) | loss: 4.396367 | lrm: 0.72 | dt: 844ms | tok/sec: 310,614 | mfu: 8.7% | epoch: 1 | remaining: 151s    
step 00187 (49.6%) | loss: 4.381422 | lrm: 0.72 | dt: 844ms | tok/sec: 310,604 | mfu: 8.7% | epoch: 1 | remaining: 150s    
step 00188 (49.8%) | loss: 4.382590 | lrm: 0.72 | dt: 845ms | tok/sec: 310,396 | mfu: 8.7% | epoch: 1 | remaining: 150s    
step 00189 (50.1%) | loss: 4.361982 | lrm: 0.71 | dt: 844ms | tok/sec: 310,417 | mfu: 8.7% | epoch: 1 | remaining: 149s    
step 00190 (50.4%) | loss: 4.377903 | lrm: 0.71 | dt: 844ms | tok/sec: 310,572 | mfu: 8.7% | epoch: 1 | remaining: 148s    
step 00191 (50.7%) | loss: 4.378106 | lrm: 0.70 | dt: 844ms | tok/sec: 310,523 | mfu: 8.7% | epoch: 1 | remaining: 147s    
step 00192 (51.0%) | loss: 4.367604 | lrm: 0.70 | dt: 844ms | tok/sec: 310,539 | mfu: 8.7% | epoch: 1 | remaining: 146s    
step 00193 (51.2%) | loss: 4.365825 | lrm: 0.70 | dt: 844ms | tok/sec: 310,538 | mfu: 8.7% | epoch: 1 | remaining: 145s    
step 00194 (51.5%) | loss: 4.364727 | lrm: 0.69 | dt: 845ms | tok/sec: 310,228 | mfu: 8.7% | epoch: 1 | remaining: 145s    
step 00195 (51.8%) | loss: 4.370370 | lrm: 0.69 | dt: 844ms | tok/sec: 310,517 | mfu: 8.7% | epoch: 1 | remaining: 144s    
step 00196 (52.1%) | loss: 4.362795 | lrm: 0.68 | dt: 844ms | tok/sec: 310,562 | mfu: 8.7% | epoch: 1 | remaining: 143s    
step 00197 (52.4%) | loss: 4.370152 | lrm: 0.68 | dt: 846ms | tok/sec: 309,788 | mfu: 8.7% | epoch: 1 | remaining: 142s    
step 00198 (52.7%) | loss: 4.362196 | lrm: 0.68 | dt: 845ms | tok/sec: 310,232 | mfu: 8.7% | epoch: 1 | remaining: 141s    
step 00199 (52.9%) | loss: 4.348360 | lrm: 0.67 | dt: 845ms | tok/sec: 310,397 | mfu: 8.7% | epoch: 1 | remaining: 140s    
step 00200 (53.2%) | loss: 4.360003 | lrm: 0.67 | dt: 844ms | tok/sec: 310,577 | mfu: 8.7% | epoch: 1 | remaining: 140s    
step 00201 (53.5%) | loss: 4.358590 | lrm: 0.66 | dt: 845ms | tok/sec: 310,261 | mfu: 8.7% | epoch: 1 | remaining: 139s    
step 00202 (53.8%) | loss: 4.353550 | lrm: 0.66 | dt: 844ms | tok/sec: 310,559 | mfu: 8.7% | epoch: 1 | remaining: 138s    
step 00203 (54.1%) | loss: 4.342866 | lrm: 0.66 | dt: 845ms | tok/sec: 310,385 | mfu: 8.7% | epoch: 1 | remaining: 137s    
step 00204 (54.3%) | loss: 4.330911 | lrm: 0.65 | dt: 853ms | tok/sec: 307,409 | mfu: 8.6% | epoch: 1 | remaining: 136s    
step 00205 (54.6%) | loss: 4.326037 | lrm: 0.65 | dt: 844ms | tok/sec: 310,569 | mfu: 8.7% | epoch: 1 | remaining: 135s    
step 00206 (54.9%) | loss: 4.321503 | lrm: 0.64 | dt: 845ms | tok/sec: 310,254 | mfu: 8.7% | epoch: 1 | remaining: 134s    
step 00207 (55.2%) | loss: 4.332984 | lrm: 0.64 | dt: 844ms | tok/sec: 310,542 | mfu: 8.7% | epoch: 1 | remaining: 134s    
step 00208 (55.5%) | loss: 4.328718 | lrm: 0.64 | dt: 844ms | tok/sec: 310,549 | mfu: 8.7% | epoch: 1 | remaining: 133s    
step 00209 (55.8%) | loss: 4.325703 | lrm: 0.63 | dt: 844ms | tok/sec: 310,515 | mfu: 8.7% | epoch: 1 | remaining: 132s    
step 00210 (56.0%) | loss: 4.319085 | lrm: 0.63 | dt: 844ms | tok/sec: 310,628 | mfu: 8.7% | epoch: 1 | remaining: 131s    
step 00211 (56.3%) | loss: 4.301103 | lrm: 0.62 | dt: 845ms | tok/sec: 310,346 | mfu: 8.7% | epoch: 1 | remaining: 130s    
step 00212 (56.6%) | loss: 4.301423 | lrm: 0.62 | dt: 845ms | tok/sec: 310,275 | mfu: 8.7% | epoch: 1 | remaining: 129s    
step 00213 (56.9%) | loss: 4.292755 | lrm: 0.62 | dt: 845ms | tok/sec: 310,392 | mfu: 8.7% | epoch: 1 | remaining: 129s    
step 00214 (57.2%) | loss: 4.291814 | lrm: 0.61 | dt: 844ms | tok/sec: 310,520 | mfu: 8.7% | epoch: 1 | remaining: 128s    
step 00215 (57.4%) | loss: 4.284820 | lrm: 0.61 | dt: 845ms | tok/sec: 310,211 | mfu: 8.7% | epoch: 1 | remaining: 127s    
step 00216 (57.7%) | loss: 4.287339 | lrm: 0.60 | dt: 845ms | tok/sec: 310,304 | mfu: 8.7% | epoch: 1 | remaining: 126s    
step 00217 (58.0%) | loss: 4.289015 | lrm: 0.60 | dt: 844ms | tok/sec: 310,522 | mfu: 8.7% | epoch: 1 | remaining: 125s    
step 00218 (58.3%) | loss: 4.278558 | lrm: 0.60 | dt: 844ms | tok/sec: 310,617 | mfu: 8.7% | epoch: 1 | remaining: 124s    
step 00219 (58.6%) | loss: 4.277287 | lrm: 0.59 | dt: 846ms | tok/sec: 309,946 | mfu: 8.7% | epoch: 1 | remaining: 123s    
step 00220 (58.8%) | loss: 4.258251 | lrm: 0.59 | dt: 844ms | tok/sec: 310,442 | mfu: 8.7% | epoch: 1 | remaining: 123s    
step 00221 (59.1%) | loss: 4.250334 | lrm: 0.58 | dt: 845ms | tok/sec: 310,214 | mfu: 8.7% | epoch: 1 | remaining: 122s    
step 00222 (59.4%) | loss: 4.247761 | lrm: 0.58 | dt: 844ms | tok/sec: 310,504 | mfu: 8.7% | epoch: 1 | remaining: 121s    
step 00223 (59.7%) | loss: 4.244366 | lrm: 0.58 | dt: 844ms | tok/sec: 310,464 | mfu: 8.7% | epoch: 1 | remaining: 120s    
step 00224 (60.0%) | loss: 4.237426 | lrm: 0.57 | dt: 845ms | tok/sec: 310,403 | mfu: 8.7% | epoch: 1 | remaining: 119s    
step 00225 (60.3%) | loss: 4.227621 | lrm: 0.57 | dt: 845ms | tok/sec: 310,275 | mfu: 8.7% | epoch: 1 | remaining: 118s    
step 00226 (60.5%) | loss: 4.236860 | lrm: 0.56 | dt: 844ms | tok/sec: 310,464 | mfu: 8.7% | epoch: 1 | remaining: 118s    
step 00227 (60.8%) | loss: 4.235834 | lrm: 0.56 | dt: 846ms | tok/sec: 309,734 | mfu: 8.7% | epoch: 1 | remaining: 117s    
step 00228 (61.1%) | loss: 4.228963 | lrm: 0.56 | dt: 846ms | tok/sec: 309,980 | mfu: 8.7% | epoch: 1 | remaining: 116s    
step 00229 (61.4%) | loss: 4.240282 | lrm: 0.55 | dt: 845ms | tok/sec: 310,186 | mfu: 8.7% | epoch: 1 | remaining: 115s    
step 00230 (61.7%) | loss: 4.232918 | lrm: 0.55 | dt: 845ms | tok/sec: 310,260 | mfu: 8.7% | epoch: 1 | remaining: 114s    
step 00231 (61.9%) | loss: 4.237918 | lrm: 0.54 | dt: 844ms | tok/sec: 310,442 | mfu: 8.7% | epoch: 1 | remaining: 113s    
step 00232 (62.2%) | loss: 4.229963 | lrm: 0.54 | dt: 845ms | tok/sec: 310,196 | mfu: 8.7% | epoch: 1 | remaining: 112s    
step 00233 (62.5%) | loss: 4.220199 | lrm: 0.54 | dt: 845ms | tok/sec: 310,283 | mfu: 8.7% | epoch: 1 | remaining: 112s    
step 00234 (62.8%) | loss: 4.224502 | lrm: 0.53 | dt: 845ms | tok/sec: 310,234 | mfu: 8.7% | epoch: 1 | remaining: 111s    
step 00235 (63.1%) | loss: 4.223787 | lrm: 0.53 | dt: 844ms | tok/sec: 310,467 | mfu: 8.7% | epoch: 1 | remaining: 110s    
step 00236 (63.4%) | loss: 4.223400 | lrm: 0.52 | dt: 845ms | tok/sec: 310,247 | mfu: 8.7% | epoch: 1 | remaining: 109s    
step 00237 (63.6%) | loss: 4.215669 | lrm: 0.52 | dt: 846ms | tok/sec: 310,034 | mfu: 8.7% | epoch: 1 | remaining: 108s    
step 00238 (63.9%) | loss: 4.208276 | lrm: 0.52 | dt: 845ms | tok/sec: 310,319 | mfu: 8.7% | epoch: 1 | remaining: 107s    
step 00239 (64.2%) | loss: 4.198917 | lrm: 0.51 | dt: 845ms | tok/sec: 310,379 | mfu: 8.7% | epoch: 1 | remaining: 107s    
step 00240 (64.5%) | loss: 4.176796 | lrm: 0.51 | dt: 845ms | tok/sec: 310,163 | mfu: 8.7% | epoch: 1 | remaining: 106s    
step 00241 (64.8%) | loss: 4.174644 | lrm: 0.50 | dt: 845ms | tok/sec: 310,272 | mfu: 8.7% | epoch: 1 | remaining: 105s    
step 00242 (65.0%) | loss: 4.170432 | lrm: 0.50 | dt: 845ms | tok/sec: 310,346 | mfu: 8.7% | epoch: 1 | remaining: 104s    
step 00243 (65.3%) | loss: 4.164440 | lrm: 0.50 | dt: 845ms | tok/sec: 310,398 | mfu: 8.7% | epoch: 1 | remaining: 103s    
step 00244 (65.6%) | loss: 4.151594 | lrm: 0.49 | dt: 845ms | tok/sec: 310,400 | mfu: 8.7% | epoch: 1 | remaining: 102s    
step 00245 (65.9%) | loss: 4.154203 | lrm: 0.49 | dt: 845ms | tok/sec: 310,278 | mfu: 8.7% | epoch: 1 | remaining: 101s    
step 00246 (66.2%) | loss: 4.160046 | lrm: 0.48 | dt: 846ms | tok/sec: 309,936 | mfu: 8.7% | epoch: 1 | remaining: 101s    
step 00247 (66.5%) | loss: 4.147967 | lrm: 0.48 | dt: 846ms | tok/sec: 309,683 | mfu: 8.7% | epoch: 1 | remaining: 100s    
step 00248 (66.7%) | loss: 4.154147 | lrm: 0.48 | dt: 845ms | tok/sec: 310,279 | mfu: 8.7% | epoch: 1 | remaining: 99s    
step 00249 (67.0%) | loss: 4.159387 | lrm: 0.47 | dt: 845ms | tok/sec: 310,262 | mfu: 8.7% | epoch: 1 | remaining: 98s    
step 00250 (67.3%) | loss: 4.164562 | lrm: 0.47 | dt: 844ms | tok/sec: 310,442 | mfu: 8.7% | epoch: 1 | remaining: 97s    
step 00251 (67.6%) | loss: 4.160115 | lrm: 0.46 | dt: 845ms | tok/sec: 310,411 | mfu: 8.7% | epoch: 1 | remaining: 96s    
step 00252 (67.9%) | loss: 4.170152 | lrm: 0.46 | dt: 845ms | tok/sec: 310,320 | mfu: 8.7% | epoch: 1 | remaining: 96s    
step 00253 (68.1%) | loss: 4.167612 | lrm: 0.46 | dt: 844ms | tok/sec: 310,480 | mfu: 8.7% | epoch: 1 | remaining: 95s    
step 00254 (68.4%) | loss: 4.168586 | lrm: 0.45 | dt: 845ms | tok/sec: 310,190 | mfu: 8.7% | epoch: 1 | remaining: 94s    
step 00255 (68.7%) | loss: 4.163659 | lrm: 0.45 | dt: 845ms | tok/sec: 310,163 | mfu: 8.7% | epoch: 1 | remaining: 93s    
step 00256 (69.0%) | loss: 4.149964 | lrm: 0.44 | dt: 845ms | tok/sec: 310,383 | mfu: 8.7% | epoch: 1 | remaining: 92s    
step 00257 (69.3%) | loss: 4.148432 | lrm: 0.44 | dt: 847ms | tok/sec: 309,666 | mfu: 8.7% | epoch: 1 | remaining: 91s    
step 00258 (69.6%) | loss: 4.145952 | lrm: 0.43 | dt: 845ms | tok/sec: 310,259 | mfu: 8.7% | epoch: 1 | remaining: 91s    
step 00259 (69.8%) | loss: 4.148641 | lrm: 0.43 | dt: 845ms | tok/sec: 310,354 | mfu: 8.7% | epoch: 1 | remaining: 90s    
step 00260 (70.1%) | loss: 4.132874 | lrm: 0.43 | dt: 844ms | tok/sec: 310,448 | mfu: 8.7% | epoch: 1 | remaining: 89s    
step 00261 (70.4%) | loss: 4.124564 | lrm: 0.42 | dt: 845ms | tok/sec: 310,331 | mfu: 8.7% | epoch: 1 | remaining: 88s    
step 00262 (70.7%) | loss: 4.121207 | lrm: 0.42 | dt: 845ms | tok/sec: 310,054 | mfu: 8.7% | epoch: 1 | remaining: 87s    
step 00263 (71.0%) | loss: 4.117727 | lrm: 0.41 | dt: 845ms | tok/sec: 310,199 | mfu: 8.7% | epoch: 1 | remaining: 86s    
step 00264 (71.2%) | loss: 4.106940 | lrm: 0.41 | dt: 845ms | tok/sec: 310,181 | mfu: 8.7% | epoch: 1 | remaining: 85s    
step 00265 (71.5%) | loss: 4.101331 | lrm: 0.41 | dt: 845ms | tok/sec: 310,180 | mfu: 8.7% | epoch: 1 | remaining: 85s    
step 00266 (71.8%) | loss: 4.101113 | lrm: 0.40 | dt: 846ms | tok/sec: 309,910 | mfu: 8.7% | epoch: 1 | remaining: 84s    
step 00267 (72.1%) | loss: 4.083374 | lrm: 0.40 | dt: 845ms | tok/sec: 310,392 | mfu: 8.7% | epoch: 1 | remaining: 83s    
step 00268 (72.4%) | loss: 4.093016 | lrm: 0.39 | dt: 845ms | tok/sec: 310,118 | mfu: 8.7% | epoch: 1 | remaining: 82s    
step 00269 (72.6%) | loss: 4.106169 | lrm: 0.39 | dt: 845ms | tok/sec: 310,240 | mfu: 8.7% | epoch: 1 | remaining: 81s    
step 00270 (72.9%) | loss: 4.097757 | lrm: 0.39 | dt: 845ms | tok/sec: 310,401 | mfu: 8.7% | epoch: 1 | remaining: 80s    
step 00271 (73.2%) | loss: 4.084467 | lrm: 0.38 | dt: 845ms | tok/sec: 310,399 | mfu: 8.7% | epoch: 1 | remaining: 80s    
step 00272 (73.5%) | loss: 4.071009 | lrm: 0.38 | dt: 845ms | tok/sec: 310,219 | mfu: 8.7% | epoch: 1 | remaining: 79s    
step 00273 (73.8%) | loss: 4.055824 | lrm: 0.37 | dt: 845ms | tok/sec: 310,353 | mfu: 8.7% | epoch: 1 | remaining: 78s    
step 00274 (74.1%) | loss: 4.032620 | lrm: 0.37 | dt: 844ms | tok/sec: 310,483 | mfu: 8.7% | epoch: 1 | remaining: 77s    
step 00275 (74.3%) | loss: 4.023186 | lrm: 0.37 | dt: 845ms | tok/sec: 310,350 | mfu: 8.7% | epoch: 1 | remaining: 76s    
step 00276 (74.6%) | loss: 4.024944 | lrm: 0.36 | dt: 845ms | tok/sec: 310,119 | mfu: 8.7% | epoch: 1 | remaining: 75s    
step 00277 (74.9%) | loss: 4.031296 | lrm: 0.36 | dt: 845ms | tok/sec: 310,313 | mfu: 8.7% | epoch: 1 | remaining: 74s    
step 00278 (75.2%) | loss: 4.024551 | lrm: 0.35 | dt: 845ms | tok/sec: 310,256 | mfu: 8.7% | epoch: 1 | remaining: 74s    
step 00279 (75.5%) | loss: 4.007646 | lrm: 0.35 | dt: 845ms | tok/sec: 310,308 | mfu: 8.7% | epoch: 1 | remaining: 73s    
step 00280 (75.7%) | loss: 4.002356 | lrm: 0.35 | dt: 845ms | tok/sec: 310,145 | mfu: 8.7% | epoch: 1 | remaining: 72s    
step 00281 (76.0%) | loss: 3.992319 | lrm: 0.34 | dt: 845ms | tok/sec: 310,366 | mfu: 8.7% | epoch: 1 | remaining: 71s    
step 00282 (76.3%) | loss: 3.992669 | lrm: 0.34 | dt: 845ms | tok/sec: 310,142 | mfu: 8.7% | epoch: 1 | remaining: 70s    
step 00283 (76.6%) | loss: 3.994224 | lrm: 0.33 | dt: 845ms | tok/sec: 310,318 | mfu: 8.7% | epoch: 1 | remaining: 69s    
step 00284 (76.9%) | loss: 4.000621 | lrm: 0.33 | dt: 845ms | tok/sec: 310,411 | mfu: 8.7% | epoch: 1 | remaining: 69s    
step 00285 (77.2%) | loss: 4.009242 | lrm: 0.33 | dt: 845ms | tok/sec: 310,099 | mfu: 8.7% | epoch: 1 | remaining: 68s    
step 00286 (77.4%) | loss: 4.016493 | lrm: 0.32 | dt: 845ms | tok/sec: 310,357 | mfu: 8.7% | epoch: 1 | remaining: 67s    
step 00287 (77.7%) | loss: 4.019485 | lrm: 0.32 | dt: 845ms | tok/sec: 310,239 | mfu: 8.7% | epoch: 1 | remaining: 66s    
step 00288 (78.0%) | loss: 4.019776 | lrm: 0.31 | dt: 885ms | tok/sec: 296,209 | mfu: 8.3% | epoch: 1 | remaining: 65s    
step 00289 (78.3%) | loss: 4.012713 | lrm: 0.31 | dt: 845ms | tok/sec: 310,154 | mfu: 8.7% | epoch: 1 | remaining: 64s    
step 00290 (78.6%) | loss: 4.015811 | lrm: 0.31 | dt: 845ms | tok/sec: 310,385 | mfu: 8.7% | epoch: 1 | remaining: 63s    
step 00291 (78.9%) | loss: 4.010351 | lrm: 0.30 | dt: 845ms | tok/sec: 310,408 | mfu: 8.7% | epoch: 1 | remaining: 63s    
step 00292 (79.1%) | loss: 3.996501 | lrm: 0.30 | dt: 845ms | tok/sec: 310,169 | mfu: 8.7% | epoch: 1 | remaining: 62s    
step 00293 (79.4%) | loss: 3.994528 | lrm: 0.29 | dt: 845ms | tok/sec: 310,384 | mfu: 8.7% | epoch: 1 | remaining: 61s    
step 00294 (79.7%) | loss: 3.977427 | lrm: 0.29 | dt: 845ms | tok/sec: 310,338 | mfu: 8.7% | epoch: 1 | remaining: 60s    
step 00295 (80.0%) | loss: 3.985814 | lrm: 0.29 | dt: 844ms | tok/sec: 310,437 | mfu: 8.7% | epoch: 1 | remaining: 59s    
step 00296 (80.3%) | loss: 3.978272 | lrm: 0.28 | dt: 845ms | tok/sec: 310,355 | mfu: 8.7% | epoch: 1 | remaining: 58s    
step 00297 (80.5%) | loss: 3.979118 | lrm: 0.28 | dt: 845ms | tok/sec: 310,190 | mfu: 8.7% | epoch: 1 | remaining: 58s    
step 00298 (80.8%) | loss: 3.978497 | lrm: 0.27 | dt: 845ms | tok/sec: 310,375 | mfu: 8.7% | epoch: 1 | remaining: 57s    
step 00299 (81.1%) | loss: 3.966988 | lrm: 0.27 | dt: 845ms | tok/sec: 310,350 | mfu: 8.7% | epoch: 1 | remaining: 56s    
step 00300 (81.4%) | loss: 3.970944 | lrm: 0.27 | dt: 845ms | tok/sec: 310,341 | mfu: 8.7% | epoch: 1 | remaining: 55s    
step 00301 (81.7%) | loss: 3.969662 | lrm: 0.26 | dt: 845ms | tok/sec: 310,331 | mfu: 8.7% | epoch: 1 | remaining: 54s    
step 00302 (82.0%) | loss: 3.963213 | lrm: 0.26 | dt: 845ms | tok/sec: 310,382 | mfu: 8.7% | epoch: 1 | remaining: 53s    
step 00303 (82.2%) | loss: 3.959663 | lrm: 0.25 | dt: 844ms | tok/sec: 310,492 | mfu: 8.7% | epoch: 1 | remaining: 52s    
step 00304 (82.5%) | loss: 3.959454 | lrm: 0.25 | dt: 844ms | tok/sec: 310,471 | mfu: 8.7% | epoch: 1 | remaining: 52s    
step 00305 (82.8%) | loss: 3.954637 | lrm: 0.25 | dt: 844ms | tok/sec: 310,530 | mfu: 8.7% | epoch: 1 | remaining: 51s    
